課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Introduction to Microsoft Power Platform,4.6 out of 5 stars,121 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-microsoft-power-platform,1 module,"Data Security, Data Integration, Microsoft Power Platform, Business Intelligence, Real Time Data, Data Modeling, Application Development, Productivity Software, Self Service Technologies",Introduction to Microsoft Power Platform,,Starts Jul 17,3 hours to complete,
AI for Education (Basic),4.9 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-education-basic,3 modules,"ChatGPT, Natural Language Processing, Artificial Intelligence, Generative AI Agents, End User Training and Support, Education Software and Technology, Prompt Engineering, Generative AI, Data Ethics",Course Introduction | Main Content | Ethics of AI in Education and the Final Project,"Jeanne Beatrix Law, Kennesaw State University",Starts Jul 17,6 hours to complete,
Increase SEO Traffic with WordPress,4.5 out of 5 stars,784 reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/increase-seo-traffic-with-wordpress,,"Information Architecture, Keyword Research, Content Management, Web Design, Analytics, Blogs, Web Analytics, Search Engine Optimization, Web Content, Web Development, WordPress, Marketing",,"Stacey Shanklin-Langford, Coursera Project Network",,2 hours,Learn at your own pace
Data Analysis with Tableau,4.4 out of 5 stars,91 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-analysis-with-tableau-public,4 modules,"Exploratory Data Analysis, Data Manipulation, Regression Analysis, Tableau Software, Statistical Visualization, Trend Analysis, Data Processing, Data Cleansing, Box Plots, Predictive Analytics, Scatter Plots, Data Analysis, Correlation Analysis, Descriptive Statistics, Histogram, Statistical Analysis, Data Visualization Software",Data Analysis and Exploration | Data Preprocessing and Aggregation | Introduction to Statistical Analysis | Introduction to Predictive Analytics,"Tableau Learning Partner Instructor, Tableau Learning Partner",Starts Jul 17,Flexible schedule,Approx. 26 hours.Learn at your own pace
Generative AI Advance Fine-Tuning for LLMs,4.3 out of 5 stars,80 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-advanced-fine-tuning-for-llms,2 modules,"Performance Tuning, Large Language Modeling, Prompt Engineering, Probability Distribution, Generative AI, Reinforcement Learning, Natural Language Processing",Different Approaches to Fine-Tuning | Fine-Tuning Causal LLMs with Human Feedback and Direct Preference,"Joseph Santarcangelo, Ashutosh Sagar, Wojciech 'Victor' Fulmyk, Fateme Akbari",Starts Jul 17,9 hours to complete,
عمل خطة محتوى بالذكاء الاصطناعي: Canva، ChatGPT، وBlueWillow,4.5 out of 5 stars,151 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/creating-a-content-plan-using-artificial-intelligence,1 module,"ChatGPT, Copywriting, Digital Content, Generative AI, Social Media Content, Content Creation, Target Audience, Content Marketing, Graphic and Visual Design, Social Media Marketing, Canva (Software), Prompt Engineering, Content Strategy",ÙÙØ®Øµ Ø§ÙÙØ´Ø±ÙØ¹,"Hussein Makki, Coursera Project Network",Starts Jul 17,1 hour to complete,
Generative AI: Supercharge Your Product Management Career,4.6 out of 5 stars,99 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-supercharge-your-product-management-career,3 modules,"Ideation, Generative AI, Artificial Intelligence, Prompt Engineering, Product Lifecycle Management, Microsoft Copilot, Ethical Standards And Conduct, Technical Product Management, Customer experience improvement, Product Improvement, Product Management, ChatGPT","Product Management and Generative AI | Harnessing the Power of Generative AI | Guided Project, Final Assessment, and Course Wrap-up","Skill-Up EdTech Team, Daniel C. Yeomans, SkillUp EdTech",Starts Jul 17,10 hours to complete,
SEL for Students: A Path to Social Emotional Well-Being,4.8 out of 5 stars,309 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/sel-for-students,5 modules,"Social Skills, Curriculum Development, Emotional Intelligence, Program Evaluation, Education and Training, Goal Setting, Child Development, Research Methodologies, Higher Education, Research, Self-Awareness",Social Emotional Well-Being for Students | The Field of SEL: Purposes and Origins | SEL Program Formats and Characteristics of Effective Programs | SEL Across the Developmental Spectrum: Early Childhood and Elementary | SEL Across the Developmental Spectrum: Middle and High School,"Dan Liston, Emily Claire Price, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Approx. 13 hours.Learn at your own pace
Project Planning and Machine Learning,4.6 out of 5 stars,131 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/industrial-iot-project-planning-machine-learning,4 modules,"Unsupervised Learning, Systems Of Measurement, Data Cleansing, Data Storage, Big Data, Internet Of Things, Project Planning, Supervised Learning, Machine Learning Algorithms, Machine Learning, Product Development, Data Processing, New Product Development, File Systems, Data Analysis, Product Planning",Project Planning and Staffing | Sensors and File Systems | Machine Learning | Big Data Analytics,"David Sluiter, University of Colorado Boulder",Starts Jul 17,Flexible schedule,Approx. 13 hours.Learn at your own pace
GenAI for Execs & Business Leaders: Integration Strategy,4.9 out of 5 stars,67 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-executives-and-business-leaders-integration-strategy,1 module,"Business Ethics, Return On Investment, Business Strategy, Data-Driven Decision-Making, Information Technology Operations, Data Governance, Scalability, Artificial Intelligence, Business Leadership, Finance, Data Strategy, Human Resources, Compliance Management, Generative AI",Generative AI for Business Leaders,IBM AI Academy,Starts Jul 17,3 hours to complete,
Oracle Cloud Infrastructure AI Foundations,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/oracle-cloud-infrastructure-ai-foundations,3 modules,"Computer Vision, Supervised Learning, Natural Language Processing, Generative AI, Unsupervised Learning, Large Language Modeling, Deep Learning, Machine Learning, Artificial Intelligence, Oracle Cloud, Artificial Neural Networks",AI Learning Essentials | Generative AI with OCI | Next Steps : Certification,"Himanshu Raj, Michelle Malcher, Nick Commisso, Rohit Rahi, Hemant Gahankari",Starts Jul 17,Flexible schedule,Learn at your own pace
Python: A Guided Journey from Introduction to Application,3.9 out of 5 stars,57 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application,,"Machine Learning, Applied Machine Learning, Object Oriented Design, Integrated Development Environments, Unsupervised Learning, Generative AI, Development Environment, Event-Driven Programming, Supervised Learning, Programming Principles, Image Analysis, Pandas (Python Package)",Introduction to Python | Data Analysis and Visualization with Python | Object-Oriented Programming and GUI with Python | Introduction to Machine Learning with Python,"Steven Osburn, Adwith Malpe, Arizona State University",Starts Jul 17,1 month,at 10 hours. a week
Generative AI in Education,4.5 out of 5 stars,70 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-in-education,4 modules,"Generative AI, Artificial Intelligence, OpenAI, Prompt Engineering, Data Ethics, ChatGPT, Machine Learning","Week 1: Introduction to Generative AI | Week 2: Good Practice, Advice, and Things to Think About | Week 3: Ethics and Generative AI in Education | Week 4: Practice with Tools and Check Your Understanding","Gabriella Rodolico, University of Glasgow",Starts Jul 17,5 hours to complete,
Generative AI in Education,4.5 out of 5 stars,70 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-in-education,4 modules,"Generative AI, Artificial Intelligence, OpenAI, Prompt Engineering, Data Ethics, ChatGPT, Machine Learning","Week 1: Introduction to Generative AI | Week 2: Good Practice, Advice, and Things to Think About | Week 3: Ethics and Generative AI in Education | Week 4: Practice with Tools and Check Your Understanding","Gabriella Rodolico, University of Glasgow",Starts Jul 17,5 hours to complete,
Healthcare Analytics Essentials,4.6 out of 5 stars,33 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/healthcare-analytics-essentials,4 modules,"Health Care, Health Informatics, Data Analysis, Business Analytics, Systems Thinking, Data Collection, Performance Metric, Performance Measurement, Strategic Thinking, Analytics, Data-Driven Decision-Making, Descriptive Analytics, Data Management, Peer Review, Quantitative Research, Health Administration, Healthcare Industry Knowledge, Business Intelligence, Statistical Analysis, Patient Safety",Overview of Statistics and Business Analytics | Medical Outcomes Measurements | Physician Performance Metrics | People and Organizations,"Martin Kohn, Northeastern University",Starts Jul 17,12 hours to complete,
Python: A Guided Journey from Introduction to Application,3.9 out of 5 stars,57 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application,,"Machine Learning, Applied Machine Learning, Object Oriented Design, Integrated Development Environments, Unsupervised Learning, Generative AI, Development Environment, Event-Driven Programming, Supervised Learning, Programming Principles, Image Analysis, Pandas (Python Package)",Introduction to Python | Data Analysis and Visualization with Python | Object-Oriented Programming and GUI with Python | Introduction to Machine Learning with Python,"Steven Osburn, Adwith Malpe, Arizona State University",Starts Jul 17,1 month,at 10 hours. a week
Scalable Machine Learning on Big Data using Apache Spark,3.8 out of 5 stars,1.3K reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-big-data-apache-spark,4 modules,"Statistical Analysis, Exploratory Data Analysis, Machine Learning Algorithms, Big Data, Apache Spark, Applied Machine Learning, PySpark, Data Science, Machine Learning, Data Pipelines, Data Storage, Data Processing, Machine Learning Methods, Distributed Computing",Week 1: Introduction | Week 2: Scaling Math for Statistics on Apache Spark | Week 3: Introduction to Apache SparkML | Week 4: Supervised and Unsupervised learning with SparkML,Romeo Kienzler,Starts Jul 17,Flexible schedule,Approx. 6 hours.Learn at your own pace
Advanced Data Visualization with Tableau,4.9 out of 5 stars,94 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-data-visualization-with-tableau-public,3 modules,"Data Visualization Software, Tableau Software, Geospatial Information and Technology, Data Storytelling, Statistical Visualization, Tree Maps, Data Mapping, Data Visualization, Spatial Data Analysis, Business Analytics, Business Reporting, Interactive Data Visualization, Data Analysis, Stakeholder Communications",Advanced Visualizations | Specialized Visualizations | Advanced Geographic Data Analysis,"Tableau Learning Partner Instructor, Tableau Learning Partner",Starts Jul 17,Flexible schedule,Approx. 21 hours.Learn at your own pace
Python para Ciencia de Datos,3.8 out of 5 stars,67 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-para-ciencia-de-datos,4 modules,"Data Visualization, Relational Databases, Predictive Analytics, Data-Driven Decision-Making, Business Analytics, Forecasting, Data Analysis, Python Programming, Database Management, Data Visualization Software, Data Science, Descriptive Analytics",MÃ³dulo 1: Ciencia de datos y Python | MÃ³dulo 2: Manejo de base de datos y manejo de los datos | MÃ³dulo 3: VisualizaciÃ³n avanzada de datos | MÃ³dulo 4: AnalÃ­tica descriptiva y predictiva,"Alejandro Cataldo, Pontificia Universidad CatÃ³lica de Chile",Starts Jul 17,8 hours to complete,
Potenciando mi aprendizaje en el primer año de Universidad,4.9 out of 5 stars,1.1K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/potenciando-aprendizaje,10 modules,"Learning Strategies, Student Support and Services, Stress Management, Organizational Skills, Self-Awareness, Higher Education, Time Management, Lifelong Learning, Goal Setting, Personal Development, Adaptability",Aprendizaje activo en la Universidad. | Estrategias de estudio asociadas a las clases. | Estrategias de estudio asociadas a las horas de trabajo autÃ³nomo I. | Estrategias de estudio asociadas a las horas de trabajo autÃ³nomo II. | Estrategias de estudio asociadas a las instancias de evaluaciÃ³n I. | Estrategias de estudio asociadas a las instancias de evaluaciÃ³n II. | Estrategias para manejar las emociones frente a las instancias de evaluaciÃ³n. | Oportunidad para mejorar mis estrategias de estudio. | Manejo del tiempo. | Condiciones para el aprendizaje.,"Catalina Lizama, Universidad de Chile",Starts Jul 17,Flexible schedule,Approx. 21 hours.Learn at your own pace
AI Agents and Agentic AI Architecture in Python,4.7 out of 5 stars,56 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-architecture-python,5 modules,"Prompt Engineering, Persona (User Experience), Plan Execution, Transaction Processing, Agentic systems, Business Logic, Generative AI Agents, Collaborative Software, Secure Coding, Application Programming Interface (API), Persona Development",Extending AI Agents with Self-Prompting | AI Agent Design Principles & Safety | Multi-Agent Systems | Dependency Injection for Tools | Approaches to Improving AI Agent Reasoning,"Dr. Jules White, Vanderbilt University",Starts Jul 17,7 hours to complete,
Mindfulness: An Approach to Stress Reduction,4.8 out of 5 stars,65 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/an-approach-to-stress-reduction,7 modules,"Creativity, Emotional Intelligence, Resilience, Self-Discipline, Mental Concentration, Stress Management, Respiration, Personal Development, Positivity, Mindfulness, Compassion, Self-Awareness",Week 1: Introduction | Week 2: Mindfulness in daily activities | Week 3: Creativity & Flourishment | Week 4: Wind-down | Week 5: Stress Management | Week 6: Applying Mindfulness to Stress Management | Final Exam,"Eunmi (Jina) Kim, Korea Advanced Institute of Science and Technology(KAIST)",Starts Jul 17,7 hours to complete,
SQL Problem Solving,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-wrangling-analysis-abtesting,4 modules,"Data Analysis, Data Transformation, Data Presentation, Forecasting, Exploratory Data Analysis, Data Visualization, Predictive Analytics, Complex Problem Solving, Debugging, Business Metrics, Business Reporting, JSON, SQL, Data Quality","Getting Started, SQL Review, and SQL Problem Solving Techniques | The Modern Data Environment | Using Data to Drive Business Decisions | From Query to Insight - Solving Real Problems with SQL","Katrina Glaeser Poole, University of California, Davis",Starts Jul 17,Flexible schedule,Learn at your own pace
Gen AI: Beyond the Chatbot,4.7 out of 5 stars,42 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-beyond-the-chatbot,3 modules,"Prompt Engineering, Business Ethics, Generative AI, Strategic Thinking, Business, Artificial Intelligence, Google Cloud Platform, Large Language Modeling, Continuous Improvement Process, Workflow Management",Introduction to gen AI for businesses | Introduction to gen AI foundations | Gen AI strategy,"Google Cloud Training, Google Cloud",Starts Jul 17,1 hour to complete,
The Complete Quantum Computing Course for Beginners,4.4 out of 5 stars,45 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-the-complete-quantum-computing-course-for-beginners,,"Mathematics and Mathematical Modeling, Linear Algebra, Computer Science, Applied Mathematics, Scripting, Software Installation, Algebra, Artificial Intelligence and Machine Learning (AI/ML), IBM Cloud, Probability, Data Structures, Object Oriented Programming (OOP)",Mathematical Foundations and Quantum Mechanics Essentials | Python Programming for Quantum Computing | Quantum Computing with Qiskit and Advanced Algorithms,Packt - Course Instructors,Starts Jul 17,1 month,at 10 hours. a week
The Complete Quantum Computing Course for Beginners,4.4 out of 5 stars,45 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-the-complete-quantum-computing-course-for-beginners,,"Mathematics and Mathematical Modeling, Linear Algebra, Computer Science, Applied Mathematics, Scripting, Software Installation, Algebra, Artificial Intelligence and Machine Learning (AI/ML), IBM Cloud, Probability, Data Structures, Object Oriented Programming (OOP)",Mathematical Foundations and Quantum Mechanics Essentials | Python Programming for Quantum Computing | Quantum Computing with Qiskit and Advanced Algorithms,Packt - Course Instructors,Starts Jul 17,1 month,at 10 hours. a week
Gen AI: Beyond the Chatbot,4.7 out of 5 stars,42 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-beyond-the-chatbot,3 modules,"Prompt Engineering, Business Ethics, Generative AI, Strategic Thinking, Business, Artificial Intelligence, Google Cloud Platform, Large Language Modeling, Continuous Improvement Process, Workflow Management",Introduction to gen AI for businesses | Introduction to gen AI foundations | Gen AI strategy,"Google Cloud Training, Google Cloud",Starts Jul 17,1 hour to complete,
Explainable AI (XAI),4.7 out of 5 stars,39 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/explainable-artificial-intelligence-xai,,"Artificial Intelligence, Predictive Modeling, Machine Learning, Machine Learning Methods, Applied Machine Learning, Scatter Plots, Predictive Analytics, Visualization (Computer Graphics), Generative AI, Exploratory Data Analysis, Artificial Intelligence and Machine Learning (AI/ML), Natural Language Processing",Developing Explainable AI (XAI) | Interpretable Machine Learning | Explainable Machine Learning (XAI),"Brinnae Bent, PhD, Duke University",Starts Jul 17,1 month,at 10 hours. a week
Introduction to Drug Hunting,4.8 out of 5 stars,106 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-drug-hunting,3 modules,"Biology, Pharmacotherapy, Competitive Intelligence, Biochemistry, Clinical Trials, Safety Assurance, Pharmacology, Clinical Research, Molecular Biology, Pharmaceuticals, Chemistry, Patient Safety, Medical Science and Research","Introduction to Drug Hunting, part 1 | Introduction to Drug Hunting, part 2 | Introduction to Drug Hunting, part 3","Erland Stevens, PhD, W. Ross Tracey, PhD, Douglas S. Auld, PhD, Alan P. Brown, PhD, DABT, Sujal Deshmukh, PhD, Stephanie Dodd, MSc., Sabine Guth, PhD, Thomas M. Smith, PhD",Starts Jul 17,9 hours to complete,
Introduction to Applied Machine Learning,4.7 out of 5 stars,743 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-applied,4 modules,"Data Modeling, Applied Machine Learning, Data Ethics, Unsupervised Learning, Artificial Intelligence, Data Processing, Supervised Learning, Product Lifecycle Management, Machine Learning Algorithms, Performance Metric, Machine Learning, Business Requirements, Business Analysis",Introduction to Machine Learning Applications | Machine Learning in the Real World | Learning Data | Machine Learning Projects,"Anna Koop, Alberta Machine Intelligence Institute",Starts Jul 17,Flexible schedule,Approx. 6 hours.Learn at your own pace
ChatGPT Playground for Beginners: Intro to NLP AI,4.7 out of 5 stars,68 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-chatgpt-playground-for-beginners-intro-to-nlp-ai,,"Generative AI, Telehealth, Natural Language Processing, Artificial Intelligence, OpenAI, Health Technology, Prompt Engineering, Large Language Modeling, ChatGPT, Patient Education And Counseling",,"Rudi Hinds, Coursera Project Network",,2 hours,Learn at your own pace
Data Ecosystem,4.7 out of 5 stars,105 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-ecosystem,3 modules,"Business Intelligence, Data Modeling, Tableau Software, Data Ethics, Extract, Transform, Load, Data Storage, Data Quality, Relational Databases, Data Governance, Data Management, Databases, Data Infrastructure, Spreadsheet Software, Data Warehousing, Data Lakes, Database Management, Data Integrity, Data Literacy, Data Architecture",Data Sources | Data Warehousing | Data Management,"Tableau Learning Partner Instructor, Tableau Learning Partner",Starts Jul 17,Flexible schedule,Approx. 14 hours.Learn at your own pace
"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",4.8 out of 5 stars,148 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/the-power-of-machine-learning,5 modules,"Data Science, Business Ethics, Social Justice, Data-Driven Decision-Making, Predictive Analytics, Decision Tree Learning, Predictive Modeling, Applied Machine Learning, Data Ethics, Performance Analysis, Business Analytics, Machine Learning, Artificial Intelligence",MODULE 0 - Introduction | MODULE 1 - The Impact of Machine Learning | MODULE 2 - Data: the New Oil | MODULE 3 - Predictive Models: What Gets Learned from Data | MODULE 4 - Industry Perspective: AI Myths and Real Ethical Risks,Eric Siegel,Starts Jul 17,14 hours to complete,
Call Center Customer Service,4.7 out of 5 stars,83 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/call-center-customer-service,5 modules,"Customer Inquiries, Customer Data Management, Customer Complaint Resolution, Customer Service, Personal Development, Time Management, Problem Solving, Verbal Communication Skills, Emotional Intelligence, Teamwork, Data Entry, Inbound Calls, Growth Mindedness, Performance Metric, De-escalation Techniques, Greeting Customers, Call Center Experience, Communication",Introduction to Call Center Customer Service | Creating Positive Customer Interactions in a Call Center | Data Entry for Call Center | De-escalation | Strategies for Success,"Cory McLaren, CVS Health",Starts Jul 17,Flexible schedule,Approx. 19 hours.Learn at your own pace
AI for Creative Work,4.7 out of 5 stars,45 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-for-creative-work,,"Artificial Intelligence, Generative AI, Ethical Standards And Conduct, Creativity, Leadership, Image Analysis, Prompt Engineering, Innovation, Analysis, OpenAI, Legal Risk, Risk Analysis","AI Basics and Tools for Creativity | AI Ethics, Responsible Use, and Creativity | Using AI to Expand Creativity","Charles Garrett, Garrett Schumann, University of Michigan",Starts Jul 17,1 month,at 10 hours. a week
Artful Practices for Well-Being,4.9 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/artful-practices-for-well-being,8 modules,"Storytelling, Creativity, Empathy, Mindfulness, Emotional Intelligence, Self-Awareness, Stress Management, Compassion, Personal Development, Curiosity","Welcome to Artful Practices for Well-Being | Humor, Playfulness, Curiosity | Compassion, Gratitude, Joy | Dreaming, Imagining, Envisioning | Grief, Loss, Longing | Rest, Coziness, Comfort | Body, Somatics, Embodiment | This is just the beginning...","Rachael Schwabe, Jackie Armstrong, The Museum of Modern Art",Starts Jul 17,,
Advanced Microsoft Power BI,4.4 out of 5 stars,74 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-microsoft-power-bi,1 module,"Data Modeling, Predictive Analytics, Interactive Data Visualization, Data Analysis, Key Performance Indicators (KPIs), Data Cleansing, Power BI, Business Intelligence, Microsoft Power Platform, Data Visualization Software, Data Transformation, Dashboard, Data Integration, Microsoft Excel",Advanced features in Power BI,,Starts Jul 17,2 hours to complete,
Generative AI: Advance Your Human Resources (HR) Career,4.7 out of 5 stars,78 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-advance-your-human-resources,3 modules,"HR Tech, Human Resources Software, Generative AI, Human Resource Strategy, Artificial Intelligence, Recruitment, Workforce Planning, Human Resources Management and Planning, Performance Appraisal, Human Resources, Data Ethics, Employee Onboarding, Employee Engagement",Leveraging Generative AI in Human Resources | Adopting Generative AI for Human Resources Transformation | Recognizing the Ethical Considerations for Generative AI,"Jayashree Sridhar, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 17,11 hours to complete,
The Art & Science of Product Management,4.5 out of 5 stars,151 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pms-leading-design-engineering-ai-ml,3 modules,"Machine Learning, Team Leadership, Artificial Intelligence and Machine Learning (AI/ML), Design, Technical Product Management, Cross-Functional Team Leadership, Deep Learning, User Experience Design, Product Management, Artificial Intelligence, Interviewing Skills",Leading and Collaborating with Designers | PMing with AI and Machine Learning | Leading and Collaborating with Engineers + Acing the PM Technical Interview Question,"Nancy Wang, Advancing Women in Tech",Starts Jul 17,9 hours to complete,
Palo Alto Networks Security Operations  Fundamentals,4.7 out of 5 stars,211 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/palo-alto-networks-security-operations-center-fundamentals,5 modules,"Security Engineering, IT Security Architecture, Malware Protection, Security Information and Event Management (SIEM), Automation, Threat Detection, Incident Response, Cybersecurity, Continuous Monitoring, Endpoint Security, Zero Trust Network Access, Data Lakes, Cyber Threat Intelligence, Threat Modeling",Security Operations  Fundamentals Module 1: Course Information | Security Operations Framework Module 2: Security Operations Center Elements and Processes | Security Operations Framework Module 3: Security Operations Infrastructure and Automation | Security Operations Framework  Module 4: SOC Advanced Endpoint Protection | Security Operations Framework Module 5: Secure the Future with Cortex,"James Dalton, Palo Alto Networks",Starts Jul 17,7 hours to complete,
Team Building and Leadership in Project Management,4.8 out of 5 stars,72 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/team-building-and-leadership-in-project-management,4 modules,"Virtual Teams, Intercultural Competence, Goal Setting, Leadership, Project Management Institute (PMI) Methodology, Emotional Intelligence, Stakeholder Management, Team Building, Communication Strategies, Team Management, Conflict Management, Project Management, Communication",Introduction to Team Building and Leadership | Team Dynamics and Development | Project Leadership | Final project and course assessment: Team building and leadership,,Starts Jul 17,Flexible schedule,Approx. 14 hours.Learn at your own pace
Introduction to Robotics with Webots,4.5 out of 5 stars,56 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introduction-robotics-webots,,"Artificial Intelligence, Automation, Simulation and Simulation Software, Linear Algebra, Computer Science, Graph Theory, Global Positioning Systems, Robotic Process Automation, Computer Vision, Mechanics, Computer Graphics, Control Systems",Basic Robotic Behaviors and Odometry | Robotic Mapping and Trajectory Generation | Robotic Path Planning and Task Execution,"Nikolaus Correll, Alessandro Roncone, University of Colorado Boulder",Starts Jul 17,3 months,at 9 hours. a week
Predictive Modeling and Machine Learning with MATLAB,4.8 out of 5 stars,118 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/predictive-modeling-machine-learning,4 modules,"Regression Analysis, Sampling (Statistics), Feature Engineering, Supervised Learning, Machine Learning, Data Processing, Classification And Regression Tree (CART), Statistical Modeling, Predictive Modeling, Predictive Analytics, Applied Machine Learning, Matlab",Creating Regression Models | Creating Classification Models | Applying the Supervised Machine Learning Workflow | Advanced Topics and Next Steps,"Michael Reardon, Maria Gavilan-Alfonso, Erin Byrne, Matt Rich, Brandon Armstrong, Adam Filion, Nikola Trica, Isaac Bruss, Brian Buechel, Heather Gorr, Sam Jones",Starts Jul 17,18 hours to complete,
Modern Data Warehouse Analytics in Microsoft Azure,4.5 out of 5 stars,120 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-warehouse-analytics-microsoft-azure,2 modules,"Data Processing, Data Lakes, Power BI, Cloud Services, Azure Synapse Analytics, Databases, Microsoft Azure, Databricks, Data Warehousing, Data Integration, Data Visualization, Cloud Storage, Analytics, Big Data, Data Visualization Software, Extract, Transform, Load, Data Pipelines, Business Intelligence","Data Ingestion, Storage, and Processing in Microsoft Azure | Get Started Building with Power BI",,Starts Jul 17,4 hours to complete,
Applied Python Data Engineering,3.8 out of 5 stars,97 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/python-data-engineering,,"Kubernetes, Apache Hadoop, Data Pipelines, Apache Spark, Data Visualization, Containerization, Big Data, PySpark, Data Science, Matplotlib, Python Programming, Data Visualization Software","Spark, Hadoop, and Snowflake for Data Engineering | Virtualization, Docker, and Kubernetes for Data Engineering | Data Visualization with Python","Kennedy Behrman, Matt Harrison, Noah Gift, Duke University",Starts Jul 17,5 months,at 10 hours. a week
A Scientific Approach to Innovation Management,4.6 out of 5 stars,78 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/scientific-approach-innovation-management,5 modules,"Business Metrics, Data Analysis, Strategic Decision-Making, Machine Learning, Statistical Analysis, Innovation, A/B Testing, Regression Analysis, Data-Driven Decision-Making, Big Data, Correlation Analysis",THE INNOVATION DECISION | THEORY AND DATA FOR INNOVATION MANAGEMENT | DATA ANALYSIS | ADVANCED TOOLS FOR INNOVATION MANAGEMENT DECISIONS | FINAL PROJECT,"Alfonso Gambardella, Arnaldo Camuffo, Chiara Spina, UniversitÃ  Bocconi",Starts Jul 17,Flexible schedule,Learn at your own pace
Introduction to ESG,4.8 out of 5 stars,133 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/environmental-social-governance,7 modules,"Compliance Management, Business Intelligence, Environmental Issue, Corporate Strategy, Environmental Social And Corporate Governance (ESG), Performance Analysis, Risk Management, Business Reporting, Corporate Sustainability, Governance, Stakeholder Management",Getting Started | What Is ESG? | ESG Factors | Corporate Pressures & Stakeholder Expectations | Key Considerations for Companies & Investors | Case Study & Course Summary | Qualified Assessment,"CFI (Corporate Finance Institute), Corporate Finance Institute",Starts Jul 17,2 hours to complete,
