課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
GenAI for Everyone,4.4 out of 5 stars,426 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-everyone,4 modules,"Personalized Service, Artificial Intelligence, Operational Efficiency, Generative AI, Human Centered Design, Prompt Engineering, ChatGPT, Critical Thinking, Strategic Thinking, Problem Solving, Natural Language Processing, Ethical Standards And Conduct",Introduction to GenAI | Gen AI in Daily Life | How does Gen AI Work? | Let's Tame the Dragon,"Fractal Analytics Academy, Fractal Analytics",Starts Jul 15,Flexible schedule,Approx. 9 hoursLearn at your own pace
Snowflake Generative AI,4.9 out of 5 stars,121 reviews,Beginner · Professional Certificate · 1 - 3 Months,https://www.coursera.org/professional-certificates/snowflake-generative-ai,,"Artificial Intelligence and Machine Learning (AI/ML), Generative AI, ChatGPT, Application Deployment, Application Development, Extract, Transform, Load, SQL, Data Manipulation, Prompt Engineering, Snowflake Schema, Data Engineering, Data Warehousing","Intro to Snowflake for Devs, Data Scientists, Data Engineers | Introduction to Generative AI with Snowflake | Building Generative AI Apps to Talk to Your Data",,Starts Jul 15,1 month,at 10 hours a week
Generative AI: Enhance your Data Analytics Career,4.7 out of 5 stars,123 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-enhance-your-data-analytics-career,3 modules,"SQL, Dashboard, Generative AI, Prompt Engineering, Data Analysis, Analytics, OpenAI, Data Storytelling, Artificial Intelligence and Machine Learning (AI/ML), Data Ethics, Python Programming, Data Visualization Software, Query Languages, ChatGPT",Data Analytics and Generative AI | Use of Generative AI for Data Analytics | Final Project and ExamÂ,"Dr. Pooja, Abhishek Gagneja, Rav Ahuja",Starts Jul 15,Flexible schedule,Approx. 14 hoursLearn at your own pace
Generative AI: Foundation Models and Platforms,4.7 out of 5 stars,223 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-foundation-models-and-platforms,3 modules,"Generative AI, Tensorflow, OpenAI, Artificial Neural Networks, ChatGPT, Natural Language Processing, Deep Learning, Large Language Modeling, Artificial Intelligence, IBM Cloud, Computing Platforms, Prompt Engineering","Models for Generative AI | Platforms for Generative AI | Course Quiz, Project, and Wrap-up",Rav Ahuja,Starts Jul 15,Flexible schedule,Approx. 6 hoursLearn at your own pace
Generative Pre-trained Transformers (GPT),4.4 out of 5 stars,33 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt,3 modules,"Generative AI, PyTorch (Machine Learning Library), Artificial Neural Networks, Natural Language Processing, Prompt Engineering, ChatGPT, Artificial Intelligence, Data Ethics, Deep Learning, Tensorflow, Risk Management Framework, Large Language Modeling",Language Modeling | Transformers and GPT | Applications and Implications,"Mary Ellen Foster, Sean MacAvaney, Jake Lever, University of Glasgow",Starts Jul 15,12 hours to complete,
GenAI Chatbots: Create and Deploy OpenAI-Powered Chatbots,4.3 out of 5 stars,12 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/genai-chatbots-create-and-deploy-openai-powered-chatbots,,"Web Development, Application Programming Interface (API), Generative AI, Restful API, Python Programming, OpenAI, UI Components, Web Applications, Prompt Engineering, Back-End Web Development, ChatGPT",,"Diana Pholo, Coursera Project Network",,1 hour,Learn at your own pace
Generative AI in Marketing,4.3 out of 5 stars,111 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-in-marketing,,"Machine Learning, Customer Insights, Pay Per Click Advertising, Branding, Marketing Design, Generative AI, ChatGPT, AI Personalization, Digital Marketing, Search Engine Marketing, Brand Strategy, Personalized Service",Content Marketing Using Generative AI | Advertising in the Age of Generative AI | Customer Service in the Age of Generative AI | Building Generative AI Capabilities,"Rajkumar Venkatesan, University of Virginia Darden School Foundation",Starts Jul 15,1 month,at 3 hours a week
Leveraging AI for Enhanced Content Creation,4.6 out of 5 stars,118 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/leveraging-ai-for-enhanced-content-creation,1 module,"Prompt Engineering, Generative AI, Advertising Campaigns, Storytelling, Video Editing, Content Creation, ChatGPT, Advertising, Content Marketing, Web Content, Artificial Intelligence, Data Ethics",Leveraging AI for Enhanced Content Creation,"Jordan Wilson, Coursera Instructor Network",Starts Jul 15,4 hours to complete,
Fundamentals of AI Agents Using RAG and LangChain,4.6 out of 5 stars,108 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-ai-agents-using-rag-and-langchain,2 modules,"ChatGPT, Natural Language Processing, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Generative AI Agents, Prompt Engineering, Generative AI, OpenAI, Large Language Modeling",RAG Framework | Prompt Engineering and LangChain,"Joseph Santarcangelo, Kang Wang, Sina Nazeri, Wojciech 'Victor' Fulmyk",Starts Jul 15,7 hours to complete,
Generative AI for Business Consultants,4.4 out of 5 stars,114 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-business-consultants,,"Automation, Customer Insights, Business Process Automation, Solution Design, Critical Thinking, Consulting, Management Consulting, Generative AI, ChatGPT, AI Personalization, Information Privacy, Data Ethics",Generative AI Essentials: A Comprehensive Introduction | Generative AI for Consultants | Responsible AI in the Generative AI Era,"Ananya Chakraborthy, Fractal Analytics Academy, Fractal Analytics",Starts Jul 15,1 month,at 10 hours a week
GPT Vision: Seeing the World through Generative AI,4.9 out of 5 stars,179 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gpt-vision,2 modules,"Prompt Engineering, OpenAI, Data Storytelling, Decision Making, Cooking, Computer Vision, ChatGPT, Organizational Skills, Generative AI, Artificial Intelligence, Automation, Data Synthesis, Problem Solving, Data Analysis, Image Analysis, Data Capture",Learn About Anything with GPT Vision | Solve Real World Problems with GPT Vision & Your Phone,"Dr. Jules White, Vanderbilt University",Starts Jul 15,,
Generative AI for Developers,4.4 out of 5 stars,111 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-developers,,"Automation, Object Oriented Programming (OOP), Data Analysis, Critical Thinking, Maintainability, Generative AI, ChatGPT, Deep Learning, AI Personalization, Code Review, Programming Principles, Data Ethics",Generative AI Essentials: A Comprehensive Introduction | Coding with Generative AI | Generative AI - Your Personal Code Reviewer | Responsible AI in the Generative AI Era,"Fractal Analytics Academy, Dr. Arjun Sivasundar, Fractal Analytics",Starts Jul 15,1 month,at 10 hours a week
Leveraging Virtual Assistants for Personal Productivity,4.4 out of 5 stars,136 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/leveraging-virtual-assistants-for-personal-productivity,1 module,"ChatGPT, Generative AI, Natural Language Processing, Time Management, Business Process Automation, Self Service Technologies, Personal Development, Productivity, Prompt Engineering, Artificial Intelligence, Automation",Leveraging Virtual Assistants for Personal Productivity,"Arkadi Avanesyan, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Approx. 3 hoursLearn at your own pace
Mastering User Centric Design with Generative AI,4.5 out of 5 stars,104 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/mastering-user-centric-design-with-generative-ai,,"Human Centered Design, Data Synthesis, Data Analysis, Critical Thinking, Brainstorming, Prototyping, Ideation, Generative AI, ChatGPT, AI Personalization, User Experience Design, User Research",Generative AI Essentials: A Comprehensive Introduction | Design Thinking for Data Professionals | Generative AI in User Research and Design Thinking | Responsible AI in the Generative AI Era,"Rishabh Jain, Fractal Analytics Academy, Khushboo Vartak, Madonna Thomas, Shikha Kanakia, Fractal Analytics",Starts Jul 15,1 month,at 10 hours a week
Generative AI for Web Development,4.5 out of 5 stars,57 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-web-development,,"Software Installation, Generative AI, ChatGPT, Integrated Development Environments, System Configuration, Code Review, Application Development, Software Development, Application Programming Interface (API), Web Development Tools, Software Development Tools, Data Ethics",Prompt Engineering for Web Developers | Intro to Claude AI | Vibe Coding with Cursor AI,"Treasure Porth, Shant Dashjian, Maham Codes",Starts Jul 15,1 month,at 10 hours a week
Introduction to Generative AI,4.5 out of 5 stars,126 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-gen-ai,4 modules,"Artificial Intelligence, Large Language Modeling, Prompt Engineering, Machine Learning, OpenAI, ChatGPT, Generative AI, Data Ethics, GitHub, Natural Language Processing, Python Programming, Application Programming Interface (API)",Introduction to Generative AI | Interacting with models | Building robust Generative AI systems | Applications of LLMs,"Noah Gift, Alfredo Deza, Derek Wales, Duke University",Starts Jul 15,Flexible schedule,Approx. 37 hoursLearn at your own pace
Generative AI with Vertex AI: Build a customer chatbot,4.5 out of 5 stars,6 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/generative-ai-with-vertex-ai-build-a-customer-chatbot,,"Google Cloud Platform, Application Programming Interface (API), Large Language Modeling, Jupyter, Text Mining, Python Programming, Cloud API, Generative AI, Natural Language Processing, Data Processing",,"Emmanuel Acheampong, Coursera Project Network",,Hands-on learning,Learn more
Introduction to Generative AI,4.4 out of 5 stars,107 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-generative-ai,4 modules,"Generative AI, Large Language Modeling, Deep Learning, Natural Language Processing, Machine Learning Methods, Image Analysis, ChatGPT, Artificial Neural Networks, Probability & Statistics, Artificial Intelligence",Generative Model | Generative Adversarial Network (GAN) | Language Model | Image Model,"Tom Yeh, University of Colorado Boulder",Starts Jul 15,Flexible schedule,Approx. 9 hoursLearn at your own pace
AI for Knowledge Workers,4.6 out of 5 stars,150 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-knowledge-workers,4 modules,"Content Creation, Artificial Intelligence, Emerging Technologies, Generative AI, Artificial Neural Networks, Innovation, Workforce Development, Information Privacy, Artificial Intelligence and Machine Learning (AI/ML), Deep Learning, Data Ethics, ChatGPT, Prompt Engineering, Safety and Security, Brainstorming, Machine Learning",Introduction to AI | Introduction to Prompting with GenAI | Creative and Critical Thinking with GenAI | Safety Considerations and Expanding Your Learning,"Sadie St. Lawrence, University of California, Davis",Starts Jul 15,9 hours to complete,
Prompt Engineering Generative AI for Marketing & Advertising,4.5 out of 5 stars,62 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/prompt-engineering-generative-ai-for-marketing-advertising,,"Prompt Engineering, Advertising, Marketing Strategies, ChatGPT, A/B Testing, Marketing Analytics, Content Creation, Marketing Design, Generative AI, Marketing, Social Media Content, Customer Insights, OpenAI",,"Blessing Adesiji, Coursera Project Network",,2 hours,Learn at your own pace
Generative AI: Supercharge Your Product Management Career,4.6 out of 5 stars,98 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-supercharge-your-product-management-career,3 modules,"Product Improvement, Customer experience improvement, Technical Product Management, Artificial Intelligence, Generative AI, Microsoft Copilot, ChatGPT, Product Lifecycle Management, Product Management, Ethical Standards And Conduct, Prompt Engineering, Ideation","Product Management and Generative AI | Harnessing the Power of Generative AI | Guided Project, Final Assessment, and Course Wrap-up","Skill-Up EdTech Team, Daniel C. Yeomans, SkillUp EdTech",Starts Jul 15,10 hours to complete,
Building Generative AI Apps to Talk to Your Data,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/building-generative-ai-apps-to-talk-to-your-data,3 modules,"Large Language Modeling, Data Processing, Generative AI, Query Languages, Artificial Intelligence, SQL, Data Pipelines, User Interface (UI), Natural Language Processing, Semantic Web, Real Time Data, Unstructured Data, Application Development, Snowflake Schema",Introduction to building conversational apps with data | Finding answers from unstructured data with Cortex Search | Answer questions from structured data with Cortex Analyst,,Starts Jul 15,Flexible schedule,Learn at your own pace
AI Agents and Agentic AI Architecture in Python,4.7 out of 5 stars,56 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-architecture-python,5 modules,"Secure Coding, Agentic systems, Prompt Engineering, Collaborative Software, Transaction Processing, Application Programming Interface (API), Business Logic, Persona (User Experience), Persona Development, Plan Execution, Generative AI Agents",Extending AI Agents with Self-Prompting | AI Agent Design Principles & Safety | Multi-Agent Systems | Dependency Injection for Tools | Approaches to Improving AI Agent Reasoning,"Dr. Jules White, Vanderbilt University",Starts Jul 15,7 hours to complete,
Content Creation With Generative AI,4.6 out of 5 stars,54 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/content-creation-with-generative-ai,3 modules,"ChatGPT, Marketing Design, Marketing Communications, Generative AI Agents, Marketing Materials, Content Marketing, Copywriting, Innovation, Social Media Content, Content Creation, Prompt Engineering, Business Ethics, Marketing","Content Creation With Generative AI | Lesson 1:  Choosing GenAI Tools for Creating High-Impact Content | Lesson 2:  Leveraging Generative AI: Enhancing Creativity, Innovation, and Best Practices","Jana Porter, Coursera Instructor Network",Starts Jul 15,2 hours to complete,
Generative AI in Education,4.5 out of 5 stars,70 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-in-education,4 modules,"Prompt Engineering, Artificial Intelligence, OpenAI, Machine Learning, ChatGPT, Data Ethics, Generative AI","Week 1: Introduction to Generative AI | Week 2: Good Practice, Advice, and Things to Think About | Week 3: Ethics and Generative AI in Education | Week 4: Practice with Tools and Check Your Understanding","Gabriella Rodolico, University of Glasgow",Starts Jul 15,5 hours to complete,
"Generative AI for Kids, Parents, and Teachers",4.7 out of 5 stars,89 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-kids,4 modules,"Creative Thinking, Technical Communication, Resourcefulness, Artificial Intelligence, Creativity, Prompt Engineering, Brainstorming, Problem Solving, Critical Thinking, Generative AI, ChatGPT","Learning to Explore with Generative AI | Prompting with Photos: Multimodal Prompting for Kids | Asking for Options, Not Answers | Iterative Refinement with Prompts","Dr. Jules White, Vanderbilt University",Starts Jul 15,Flexible schedule,Learn at your own pace
Microsoft Power Platform Fundamentals,4.3 out of 5 stars,153 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/microsoft-power-platform-fundamentals,6 modules,"Customer Engagement, Business Process Automation, Workflow Management, ChatGPT, Dashboard, Data Visualization, Data Analysis Software, Microsoft Power Platform, Business Process, Application Development, Power BI, Microsoft Power Automate/Flow, Data Analysis, Business Intelligence",Introduction to Microsoft Power Platform | Create custom solutions for everyday problems | Build an automated solution | Power BI | Power Virtual Agents | The practice exam,,Starts Jul 15,Flexible schedule,Approx. 25 hoursLearn at your own pace
Generative AI: Unleash Your Project Management Potential,4.5 out of 5 stars,108 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-unleash-your-project-management-potential,3 modules,"ChatGPT, Prompt Engineering, Project Management Life Cycle, Workflow Management, Project Management, Generative AI, Project Planning, Project Documentation, Business Ethics, Risk Management, Microsoft Copilot, Team Building","Project Management and Generative AI | Harnessing the Power of Generative AI | Guided Project, Final Assessment and Course Wrap up","Daniel C. Yeomans, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 15,8 hours to complete,
Power Platform in Business Analysis,3.9 out of 5 stars,55 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/power-platform-in-business-analysis,6 modules,"Data Modeling, Data Integration, Interactive Data Visualization, ChatGPT, Data Analysis, Business Workflow Analysis, Power BI, Application Development, Data Visualization, Microsoft Power Platform, Business Process Automation, Microsoft Power Automate/Flow, Dashboard, Business Process",Introduction to Microsoft Power Platform | Create custom solutions for everyday problems | Build an automated solution | Power BI | Power Virtual Agents | Exam PL-900: Microsoft Power Platform Fundamentals,,Starts Jul 15,24 hours to complete,
Generative AI Teach-Out,4.3 out of 5 stars,6 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-teach-out,1 module,"Natural Language Processing, Law, Regulation, and Compliance, AI Personalization, Data Ethics, Artificial Intelligence, ChatGPT, Large Language Modeling, Economics, Policy, and Social Studies, Healthcare Industry Knowledge, Generative AI, Social Sciences",Generative AI Teach-Out,"Teach-Out Experts, University of Michigan",No Upcoming Session Available,,
Learn to code with AI,4.6 out of 5 stars,110 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/learn-to-code-with-ai,9 modules,"Machine Learning, Artificial Intelligence, Version Control, Cascading Style Sheets (CSS), Debugging, Computer Programming, Application Deployment, Javascript, Application Development, HTML and CSS, GitHub, ChatGPT, Web Development, Front-End Web Development, Database Application, Responsive Web Design, Mobile Development","ð¨ Build and deploy your first projects with ChatGPT: Part 1 | ð¨ Build and deploy your first projects with ChatGPT: Part 2 | ð¨ Build and deploy your first projects with ChatGPT: Test Your Knowledge | ð¦ Build games, mobile apps, and browser extensions: Part 1 | ð¦ Build games, mobile apps, and browser extensions: Part 2 | ð¦ Build games, mobile apps, and browser extensions: Test Your Knowledge | ð© Build database-powered projects | ð© Build database-powered projects: Test Your Knowledge | Bonus Module: Build Solo Projects","Per Harald Borgen, Guil Hernandez",Starts Jul 15,8 hours to complete,
Generative AI: Business Transformation and Career Growth,4.7 out of 5 stars,164 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-business-and-career-growth,3 modules,"Emerging Technologies, Content Creation, OpenAI, Generative AI, Innovation, Business Leadership, Strategic Leadership, Business Transformation, Business Development, Digital Transformation, Leadership and Management, Prompt Engineering, ChatGPT","Generative AI in Business: Trends, Ideas, and Implementation | Generative AI: Impact and Opportunities for Career | Course Quiz, Project, and Wrap-Up",Rav Ahuja,Starts Jul 15,Flexible schedule,Approx. 7 hoursLearn at your own pace
Intro to AI Engineering,4.6 out of 5 stars,80 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-to-ai-engineering,5 modules,"Prompt Engineering, Large Language Modeling, Computer Programming, Safety and Security, Generative AI, OpenAI, Data Ethics, Image Analysis, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Application Programming Interface (API), ChatGPT",AI & API Fundamentals | Understanding AI Models & Prompts | Fine-Tuning & Advanced AI Features | AI Image Generation & Safety | Test Your AI Engineering Knowledge,Tom Chant,Starts Jul 15,2 hours to complete,
Generative AI as a Learning Design Partner,4.6 out of 5 stars,53 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-as-learning-design-partner,,"Professional Development, Instructional Design, Content Creation, Ideation, Generative AI, ChatGPT, Generative AI Agents, Information Privacy, Education Software and Technology, Data Ethics, Creative Design, Prompt Engineering",Exploring Generative AI for Learning Design | Using Generative AI for Learning Design Activities | Strategizing the Use of Generative AI in Learning Design,"Rebecca Quintana, PhD, Chris Quintana, University of Michigan",Starts Jul 15,1 month,at 10 hours a week
Generative AI for University Leaders,4.8 out of 5 stars,893 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-university-leaders,3 modules,"Artificial Intelligence, Technology Roadmaps, Generative AI, Strategic Decision-Making, Automation, Innovation, Data Ethics, OpenAI, Workforce Development, Business Transformation, ChatGPT, Prompt Engineering, Strategic Leadership, Operational Efficiency",Generative AI is Already Here | Meeting the Needs of Students and Employers | A Generative AI Guide for University Leaders,"Dr. Jules White, Andrew Ng, Jeff Maggioncalda, Coursera CEO, Vanderbilt University",Starts Jul 15,,
Introduction to Generative AI for Data Analysis,4.4 out of 5 stars,51 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-generative-ai-for-data-analysis,5 modules,"Data Cleansing, Anomaly Detection, Data Transformation, ChatGPT, Exploratory Data Analysis, Data Analysis, Data Quality, OpenAI, Generative AI, Prompt Engineering, Data Ethics, Power BI, Artificial Intelligence",Introduction to Generative AI | Data exploration with GenAI | Data cleaning with GenAI | Prompt Engineering Fundamentals | Ethical and Safe Use of GenAI,,Starts Jul 15,17 hours to complete,
AI for Grant Writing,4.5 out of 5 stars,26 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-grant-writing,2 modules,"Business Writing, Ethical Standards And Conduct, Grant Writing, Proposal Writing, ChatGPT, Artificial Intelligence, Prompt Engineering, Generative AI",Course Orientation | Learning Materials,"Jeanne Beatrix Law, Kennesaw State University",Starts Jul 15,4 hours to complete,
Generative AI Applications and Popular Tools,4.8 out of 5 stars,8 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/generative-ai-applications-and-popular-tools,6 modules,"Software Development Tools, OpenAI, GitHub, Image Analysis, Large Language Modeling, Prompt Engineering, Computer Vision, ChatGPT, Application Programming Interface (API), Natural Language Processing, Generative AI",Building Chatbots | OpenCV | Midjourney | GitHub Copilot | Popular Gen AI Tools | Course Wrap-up and Assessments,,Starts Jul 15,Flexible schedule,Learn at your own pace
Learn AI Agents,4.7 out of 5 stars,39 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-ai-agents,4 modules,"Human Computer Interaction, Prompt Engineering, OpenAI, Generative AI Agents, User Interface and User Experience (UI/UX) Design, Artificial Intelligence, User Interface (UI), ChatGPT",Learn AI Agents | Building and Refining ReAct Agents | OpenAI's Functions Agent | Test Your Knowledge,Bob Ziroll,Starts Jul 15,3 hours to complete,
Introduction to Microsoft 365 Copilot,4.6 out of 5 stars,258 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-microsoft-365-copilot,6 modules,"ChatGPT, Productivity Software, Microsoft Outlook, Microsoft Excel, Generative AI, Collaborative Software, Microsoft Copilot, Data Security, Artificial Intelligence, Microsoft PowerPoint, Microsoft 365, Identity and Access Management, Microsoft Word, Prompt Engineering",Introduction to O365 Copilot | Lesson 1: Unlocking AI With Copilot in Microsoft 365 | Lesson 2: Configuring Microsoft O365 Copilot for Individual and Team Productivity | Lesson 3: How to Use Copilot Effectively | Lesson 4: Mastering Copilot for Workflow and Collaboration | Lesson 5: Prompt Engineering with O365 Copilot,,Starts Jul 15,Flexible schedule,Approx. 4 hoursLearn at your own pace
Bases de Inteligencia Artificial para Todos,4.7 out of 5 stars,448 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/bases-de-inteligencia-artificial-para-todos,,"Business Workflow Analysis, WordPress, Artificial Intelligence and Machine Learning (AI/ML), Data Structures, ChatGPT, Application Development, Application Programming Interface (API), Programming Principles, Data Ethics, Computer Vision, IBM Cloud, Image Analysis",,"Joseph Santarcangelo, Rav Ahuja, Antonio Cangiano, Yi Leng Yao, Sacchit Chadha, Tanmay Bakshi",Retrieving date,2 months,at 10 hours a week
Natural Language Processing with Real-World Projects,4.8 out of 5 stars,8 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-natural-language-processing-with-real-world-projects,,"Unstructured Data, Machine Learning, Semantic Web, Applied Machine Learning, Unsupervised Learning, Matplotlib, NumPy, Deep Learning, Seaborn, Machine Learning Algorithms, Data Manipulation, Text Mining",Foundations of Data Science and Machine Learning with Python | Introduction to NLP and Syntactic Processing | Advanced Semantic Processing,Packt - Course Instructors,Starts Jul 15,1 month,at 10 hours a week
Craft an AutoGPT Gen AI Instrument with Rust & GPT-4,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-craft-an-autogpt-code-generation-ai-instrument-leveraging-rust-and-gpt-4,,"Automation, Artificial Intelligence and Machine Learning (AI/ML), Maintainability, Agentic systems, Command-Line Interface, Generative AI, ChatGPT, Code Review, Databases, Restful API, Authentications, Development Environment",Introduction and Rust Basics | Intermediate Rust Programming and Web Server Development | Advanced Rust Programming and AutoGPT Development,Packt - Course Instructors,Starts Jul 15,Flexible schedule,Learn at your own pace
AI Agents: From Prompts to Multi-Agent Systems,4.6 out of 5 stars,18 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-agents-from-prompts-to-multi-agent-systems,5 modules,"ChatGPT, Algorithms, Artificial Intelligence and Machine Learning (AI/ML), Artificial Intelligence, Human Factors, Automation, Generative AI Agents, Prompt Engineering, Generative AI, Agentic systems",Getting Started and Generative AI | Personalization | Contextualization | Orchestration | Outlook,"Martin Hilbert, University of California, Davis",Starts Jul 15,9 hours to complete,
Learn Generative AI with LLMs,3.7 out of 5 stars,43 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/learn-generative-ai-with-llms,,"Machine Learning, Applied Machine Learning, Supervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, ChatGPT, Deep Learning, Predictive Modeling, Machine Learning Algorithms, Data Ethics, Computer Vision, Image Analysis",Machine Learning and NLP Basics | Generative AI Foundations | Generative AI Architecture and Application Development | Generative AI Applications and Popular Tools,,Starts Jul 15,1 month,at 10 hours a week
"Auditing Generative AI: Strategy, Analysis & Risk Mitigation",4.5 out of 5 stars,24 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/auditing-generative-ai-strategy-analysis--risk-mitigation,1 module,"Risk Management, Risk Analysis, Machine Learning Methods, Artificial Intelligence, Risk Mitigation, Business Risk Management, Internal Auditing, Auditing, Prompt Engineering, Generative AI, Compliance Auditing, ChatGPT, Artificial Intelligence and Machine Learning (AI/ML), OpenAI","Auditing Generative AI: Strategy, Analysis and Risk Mitigation",ISACA Professional Development Team,Starts Jul 15,2 hours to complete,
AI for Course Design,4 out of 5 stars,24 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-course-design,4 modules,"Artificial Intelligence, Large Language Modeling, Generative AI, Education Software and Technology, Emerging Technologies, ChatGPT, Prompt Engineering, Data Ethics",Embarking on the AI Journey: AI Expedition Kickoff | Charting Creative Frontiers with AI in Course Design | Navigating the Realities of Using AI for Teaching and Learning | Future Horizons: Embracing the Next Wave of AI in Course Design,"Dillon Gidcumb, Kayla Kohake, Grace Karegeannes, Feliz Luna, University of Colorado Boulder",Starts Jul 15,18 hours to complete,
Generative AI for Legal Services Primer,4.7 out of 5 stars,47 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-legal-services-primer,3 modules,"Legal Research, Legal Writing, Data Ethics, Artificial Intelligence, Law Practice Management Software, Generative AI, Information Privacy, ChatGPT, Prompt Engineering, Legal Support, Emerging Technologies",Unit 1 | Unit 2 | Unit 3,"Mark Williams, Vanderbilt University",Starts Jul 15,5 hours to complete,
GenAI in Business: Discover the Possibilities,4.6 out of 5 stars,37 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/discover-the-possibilities,3 modules,"Large Language Modeling, Business Transformation, Business Strategy, Solution Design, Generative AI, Innovation, Automation, Business Process Management, Business Process Automation, ChatGPT, Prompt Engineering, Technology Strategies, Digital Transformation",Introduction | GenAI in Action: Maizey Case Study | GenAI Concepts,"Andrew Wu, University of Michigan",Starts Jul 15,3 hours to complete,
"Prompt Engineering in Python, with GPT, and the OpenAI API",N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-prompt-engineering-in-python-with-gpt-and-the-openai-api-ty7rm,6 modules,"Large Language Modeling, Image Analysis, Python Programming, Generative AI, ChatGPT, Application Programming Interface (API), Data Validation, OpenAI, JSON, Text Mining","Introduction | ChatGPT as a Personal Coach | Building up Prompts, Mitigating Hallucination, and Getting the Best Answers | Python API Chat Bot, and Prompt Hacking | Extracting Numerical Values from Text Data, Testing your Prompts, and JSON Mode | Multimodal Prompting",Packt - Course Instructors,Starts Jul 15,Flexible schedule,Learn at your own pace
