課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Systems and Application Security,4.9 out of 5 stars,21 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/systems-and-application-security,1 module,"Malware Protection, Human Factors (Security), Virtual Machines, Cloud Security, Information Systems Security, Virtualization, Endpoint Security, Mobile Security, Intrusion Detection and Prevention, Encryption, Threat Detection, Cybersecurity, Cloud Computing, Application Security",Overview,ISC2 Education & Training,Starts Jul 18,10 hours to complete,
Space Safety,4.6 out of 5 stars,21 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/spacesafety,9 modules,"Physical Science, General Medicine, Physics, Environmental Monitoring, Threat Management, Accident Prevention, Medical Science and Research, Radiation Protection, Safety and Security, Risk Management, Cybersecurity, Environmental Issue, Continuous Monitoring",Introduction by Thomas Reiter | Introduction Space Safety | Space Weather | Space Debris | Collision Avoidance | Planetary Defense and Asteroid Impacts | SSA Centre | Cyber Security | Space Medicine,"Detlef Koschny, Dominique Moser, Technical University of Munich (TUM)",Starts Jul 18,19 hours to complete,
Vital Skills for Data Science,4.4 out of 5 stars,112 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/vital-skills-for-data-science,,"Human Centered Design, Usability, User Experience Design, Authentications, Ethical Standards And Conduct, Technical Communication, Statistical Reporting, Data Security, Information Privacy, Data Visualization Software, Visualization (Computer Graphics), Interactive Data Visualization",Data Science as a Field | Ethical Issues in Data Science | Cybersecurity for Data Science | Fundamentals of Data Visualization,"Al Pisano, Bobby Schnabel, Danielle Szafir, Jane Wall, University of Colorado Boulder",Starts Jul 18,,
CompTIA Network+ (N10-008),4.9 out of 5 stars,9 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-comptia-network-plus-n10-008,,"TCP/IP, Disaster Recovery, Computer Security, Network Infrastructure, General Networking, Authentications, Networking Hardware, OSI Models, Network Monitoring, Data Centers, Remote Access Systems, Virtual Private Networks (VPN)",Networking Fundamentals | Network Implementations and Operations | Advanced Security and Troubleshooting,Packt - Course Instructors,Starts Jul 18,1 month,at 10 hours. a week
How to Transform Digitally?,4.8 out of 5 stars,32 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/how-to-transform-digitally,6 modules,"Governance, Cloud Computing Architecture, Business Modeling, Workforce Development, Business Technologies, Business Transformation, Digital Transformation, Enterprise Architecture, Stakeholder Engagement, Organizational Change, Cybersecurity, Technology Strategies, Operational Excellence, Change Management",Week 1: Operational Purpose of Digital Transformation | Week 2: Transforming Digital Architecture | Week 3: Organizational Work Transformation | Week 4: Digital Transformation in Governance | Week 5: Business Model Transformation | Peer Review Assignment,"Pankaj Setia, IIMA - IIM Ahmedabad",Starts Jul 18,30 hours to complete,
Get Started with Mail and Calendar Applications: Outlook,4.7 out of 5 stars,65 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/get-started-with-mail-and-calendar-applications-outlook,4 modules,"Google Workspace, Email Security, Meeting Facilitation, Collaborative Software, Cybersecurity, Gmail, Organizational Skills, Productivity Software, Scheduling, Microsoft Outlook, Calendar Management, Administrative Support and Clerical Tasks, Setting Appointments",Mail App Fundamentals | Calendar App Fundamentals | Working with Mail and Calendar Apps | Course Summary & Assessment,"Skill-Up EdTech Team, Steve Ryan, SkillUp EdTech",Starts Jul 18,3 hours to complete,
Cyber Incident Response,4.7 out of 5 stars,171 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/incident-response,1 module,"Computer Security Incident Management, Endpoint Detection and Response, Cybersecurity, Disaster Recovery, Cyber Operations, Security Management, Cyber Threat Hunting, Incident Response, Intrusion Detection and Prevention",Incident Response Fundamentals,Keatron Evans,Starts Jul 18,1 hour to complete,
Cybercrime,4.6 out of 5 stars,32 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybercrime,4 modules,"Security Awareness, Psychology, Threat Modeling, Research, Social Sciences, Human Factors (Security), Investigation, Survey Creation, Cybersecurity, Cyber Threat Intelligence, Culture, Cyber Attacks","Introduction to Cybercrime | Cybercrime threats, actors and surveys | Humans and cybercrime | Social engineering","Konstantinos Mersinas, Royal Holloway, University of London",Starts Jul 18,25 hours to complete,
Transformación digital de Gobiernos,4.7 out of 5 stars,109 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/transformacion-digital-de-gobiernos,,"Data Sharing, Big Data, Data Management, Policy Development, Public Policies, Human Resources Management and Planning, Governance, Process Design, Data Security, Project Design, Economic Development, Digital Transformation",La era digital en AmÃ©rica Latina y el Caribe | Gobierno Digital | DiseÃ±o de proyectos de gobierno digital,"Claudia Suaznabar, Pablo Libedinsky, Miguel PorrÃºa, Pau Puig GabarrÃ³, Mariano Lafuente, Arturo Muente, Mauricio Garcia Mejia, Santiago Paz, Angela Maria Reyes, Lea Gimenez, Benjamin Roseth, Florencia Serale, Aitor Cubo Contreras, Alejandro Pareja, Estefania Calderon, Banco Interamericano de Desarrollo",Starts Jul 18,1 month,at 10 hours. a week
CompTIA Security+ SY0-701 Full Training Guide,4.1 out of 5 stars,11 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-comptia-security-plus-sy0-701-full-training-guide,,"Endpoint Security, Cyber Attacks, Vulnerability Assessments, Cloud Computing Architecture, Risk Management, Vulnerability Management, Cyber Threat Intelligence, Network Security, Incident Response, Identity and Access Management, Information Systems Security, Cryptography","Security Foundations, Threats, and Network Protection | Cloud Security, Resiliency, and Vulnerability Management | Incident Response, Risk Management, and Compliance",Packt - Course Instructors,Starts Jul 18,1 month,at 10 hours. a week
Advanced Malware and Network Anomaly Detection,4.7 out of 5 stars,10 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-malware-and-network-anomaly-detection,4 modules,"Threat Detection, Machine Learning Methods, System Design and Implementation, Continuous Monitoring, Machine Learning Algorithms, Machine Learning, Malware Protection, Intrusion Detection and Prevention, Supervised Learning, Network Analysis, Performance Testing, Network Security, Microsoft Windows, Machine Learning Software, Anomaly Detection, Cybersecurity",Course Introduction | Malware Threats Detection Part 1 | Malware Threats Detection Part 2 | Network Anomaly Detection with AI,"Lanier Watkins, Johns Hopkins University",Starts Jul 18,11 hours to complete,
Certified Cloud Security Professional (CCSP),4.6 out of 5 stars,155 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ccsp1,8 modules,"Cloud Services, Configuration Management, Encryption, IT Security Architecture, Cloud Technologies, Application Security, Information Technology, Data Management, Cloud Computing Architecture, Cloud Security, Data Security, Cloud Computing, Cloud Platforms, Cloud Infrastructure, Risk Management Framework, Computer Science, Cloud Applications, Cybersecurity, Infrastructure Security","CCSP: Cybersecurity Basics | Domain 1: Architecture, concept, design | Domain 2: Cloud data security | Domain 3: Cloud platform and infrastructure security | Domain 4: Cloud application security | Domain 5: Cloud security operations | Domain 6: Cloud legal risk and compliance requirements | CCSP exam essentials",Ross Casanova,Starts Jul 18,16 hours to complete,
Threat Analysis,4.9 out of 5 stars,33 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/threat-analysis,4 modules,"Network Security, Threat Modeling, SQL, Threat Detection, MITRE ATT&CK Framework, Network Monitoring, Incident Response, Cyber Threat Intelligence, Computer Security Incident Management, Network Analysis, Malware Protection, Cybersecurity",Understanding Incident Analysis in a Threat-Centric SOC | Identifying Common Attack Vectors | Identifying Malicious Activity | Identifying Patterns of Suspicious Behavior,"Cisco Learning & Certifications, Cisco Learning and Certifications",Starts Jul 18,Flexible schedule,Learn at your own pace
Securing Linux Systems,4.5 out of 5 stars,110 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/securing-linux-systems,4 modules,"Public Key Infrastructure, Virtual Private Networks (VPN), Linux, Authorization (Computing), Network Security, Firewall, Linux Administration, Intrusion Detection and Prevention, File Management, Encryption, Cybersecurity, System Monitoring, Information Technology, User Accounts, Systems Administration, Authentications, Remote Access Systems, Security Controls",Ownership and Permissions | Administer Access and Authentication | Logging & Backups | Linux Firewalls,Aspen Olmsted,Starts Jul 18,13 hours to complete,
Defensive Python,4.6 out of 5 stars,35 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/defensive-python,1 module,"Network Analysis, TCP/IP, Threat Detection, Network Protocols, Network Monitoring, Anomaly Detection, Cybersecurity, Network Security",Defensive Python,Howard Poston,Starts Jul 18,Flexible schedule,Learn at your own pace
Introduction to Network Security,4.9 out of 5 stars,21 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-network-security,6 modules,"Application Security, TCP/IP, Computer Networking, Network Infrastructure, Network Security, Cryptographic Protocols, Cybersecurity, OSI Models, Threat Modeling, Network Protocols, Network Architecture, Vulnerability Assessments",Introduction to the course and computer networks | Network layers | The internet protocol | Large-scale IP networks and message transport | Data streams and application protocols | Secure communication,"Guido Schmitz, University of London, Royal Holloway, University of London",Starts Jul 18,26 hours to complete,
Security Fundamentals and Identity Management,4.8 out of 5 stars,11 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-security-fundamentals-and-identity-management-iazz8,5 modules,"Security Controls, Threat Management, Risk Management Framework, Cryptography, Multi-Factor Authentication, Personally Identifiable Information, Identity and Access Management, Information Privacy, Encryption, Network Security, Data Security, Cybersecurity, Authentications, Authorization (Computing), Information Systems Security",Getting Started with CompTIA Security+ (SY0-701) | Risk Management | Foundations of Cryptography | Physical Security | Identity and Account Management,Packt - Course Instructors,Starts Jul 18,8 hours to complete,
Securing AI and Advanced Topics,4.6 out of 5 stars,10 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/securing-ai-and-advanced-topics,6 modules,"Anomaly Detection, Threat Detection, Reinforcement Learning, Security Testing, Deep Learning, Cybersecurity, Feature Engineering, Artificial Intelligence, Cloud Solutions, Cyber Threat Intelligence, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Performance Tuning, Generative AI",Course Introduction | Fraud Prevention with Cloud AI Solutions | Introduction to Generative Adversarial Attacks (GANs) | GANs and Adversarial Attacks | Reinforcement Learning | Evaluating AI Models and Performance,"Lanier Watkins, Johns Hopkins University",Starts Jul 19,15 hours to complete,
Threat Investigation,4.9 out of 5 stars,34 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/threat,4 modules,"Security Management, Threat Detection, Threat Management, Cyber Threat Intelligence, Incident Response, Security Information and Event Management (SIEM), Vulnerability Assessments, Event Monitoring, Continuous Monitoring, Cyber Threat Hunting, Network Analysis, Network Security",Identifying Resources for Hunting Cyber Threats | Understanding Event Correlation and Normalization | Conducting Security Incident Investigations | Using a Playbook Model to Organize Security Monitoring,"Cisco Learning & Certifications, Cisco Learning and Certifications",Starts Jul 19,Flexible schedule,Learn at your own pace
CEH (v12) Practice Projects and Exam Simulators,4.7 out of 5 stars,43 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/certified-ethical-hacking-v12-practice-projects-and-exam-simulators,1 module,"Problem Solving, Encryption, Incident Response, Network Security, Threat Modeling, Cyber Attacks, Vulnerability Assessments, Cybersecurity, Solution Design, Penetration Testing, Cyber Security Assessment",Project and Exam Simulators,,Starts Jul 19,13 hours to complete,
Cybersécurité : comment sécuriser un site web,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurite-site-web-securite,5 modules,"Security Requirements Analysis, Vulnerability Assessments, SQL, Application Security, Risk Management Framework, Cyber Attacks, Cybersecurity, Secure Coding, Threat Modeling",PrÃ©ambule - Installation de l'environnement | Les bases de la cybersÃ©curitÃ© | Les attaques par injections SQL | Les attaques de type Cross-Site Scripting (XSS) | Les attaques de type Traversal Directory,"Julien Lolive, Phillipe QuÃ©merais, Institut Mines-TÃ©lÃ©com",Starts Jul 19,,
Cloud Security on AWS,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-security-on-aws,1 module,"Amazon Web Services, Cloud Security, Incident Response, Threat Management, Data Loss Prevention, IT Security Architecture, Threat Detection, Network Planning And Design, Network Administration, Identity and Access Management, Security Strategy, AWS Identity and Access Management (IAM), Cloud Computing, Security Management, Security Controls, Network Security, Computer Security Incident Management, Cloud Standards, Data Security, Encryption",Getting Started with AWS Cloud Security,,Starts Jul 19,Flexible schedule,Learn at your own pace
Cloud Top Ten Risks,4.6 out of 5 stars,26 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-top-ten-risks,4 modules,"Security Controls, Cyber Risk, Authorization (Computing), Vulnerability Management, Secure Coding, Cryptography, Authentications, System Monitoring, Application Security, Cybersecurity, Identity and Access Management, Open Web Application Security Project (OWASP), Threat Management, Data Security, Security Testing, Cloud Security, Cloud Computing","Overview of the Top Ten Risks | Cloud Risks 2, 3, and 4 | Cloud Risks 5, 6, and 7 | Cloud Risks 8, 9, and 10","Rick Smith, University of Minnesota",Starts Jul 19,9 hours to complete,
Teaching Impacts of Technology in K-12 Education,4.6 out of 5 stars,60 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/teach-impacts-technology-k12-education,,"Diversity Awareness, Big Data, Technical Communication, Computational Thinking, Data Security, Algorithms, Information Privacy, Computer Science, Digital Transformation, Education Software and Technology, Education and Training, Cryptography","Teaching Impacts of Technology: Fundamentals | Teaching Impacts of Technology: Data Collection, Use, and Privacy | Teaching Impacts of Technology: Relationships | Teaching Impacts of Technology: Workplace of the Future | Teaching Impacts of Technology: Global Society | Capstone Project: Teaching Impacts of Technology","Beth Simon, University of California San Diego",Starts Jul 19,2 months,at 10 hours. a week
Gen AI for Data Privacy & Protection,4.8 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-data-privacy--protection,1 module,"Information Privacy, General Data Protection Regulation (GDPR), Generative AI, Artificial Intelligence, Personally Identifiable Information, Technology Solutions, Cybersecurity, Data Governance, Data Ethics, Security Awareness, Data Security",Generative AI for Data Privacy and Protection,,Starts Jul 19,2 hours to complete,
Establishing Command-and-Control and Finding Credentials,4.6 out of 5 stars,26 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/establishing-command-and-control-and-finding-credentials,2 modules,"System Programming, Network Protocols, Data Access, Python Programming, Scripting, Cybersecurity, Cyber Operations, Network Security, Authentications, User Accounts",Establishing Command-and-Control | Finding Credentials,Howard Poston,Starts Jul 19,Flexible schedule,Learn at your own pace
Security Management and Governance,4.8 out of 5 stars,33 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-management-and-governance,4 modules,"Cyber Security Policies, Cyber Governance, Security Management, ISO/IEC 27001, Human Factors, Incident Response, Cyber Risk, Security Strategy, Security Awareness, Cybersecurity, Incident Management, Computer Security Incident Management, Cyber Security Strategy, Human Factors (Security), Risk Management Framework",Introduction to Security Management and Governance | Dealing with Incidents | People and cyber security | A Trusting Ecosystem,"Andrew Dwyer, Royal Holloway, University of London",Starts Jul 19,20 hours to complete,
Modern Security Operations,4.2 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/modern-security-operations,7 modules,"Cyber Security Strategy, Continuous Monitoring, Incident Response, Digital Transformation, Site Reliability Engineering, Critical Thinking, Cyber Operations, Automation, Cyber Security Assessment, DevOps, Security Engineering, Agile Methodology, Threat Detection, Cybersecurity, Threat Management","Module 1: Introduction | Module 2: Modernizing Cyber Threat Management | Module 3: SecOps 101 | Module 4: Autonomic Security Operations Overview | Module 5: Continuous Detection, Continuous Response | Module 6: Get Started with ASO | Module 7: Summary","Google Cloud Training, Google Cloud",Starts Jul 19,8 hours to complete,
CompTIA CySA+ (CS0-003),4.4 out of 5 stars,7 reviews,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/packt-comptia-cysa-cs0003,,"Intrusion Detection and Prevention, Threat Detection, Computer Security Incident Management, Vulnerability Assessments, Network Infrastructure, Threat Management, Security Testing, Incident Management, Risk Management, Security Information and Event Management (SIEM), Vulnerability Management, Risk Management Framework",Cybersecurity Concepts | Vulnerability Types and Concepts | Cybersecurity Incident Response and Communication,Packt - Course Instructors,Starts Jul 19,1 month,at 10 hours. a week
Security at the Edge,4.3 out of 5 stars,7 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/security-at-the-edge,,"Infrastructure Security, Security Strategy, Security Management, Security Engineering, Vulnerability Assessments, Network Infrastructure, Threat Management, Wireless Networks, Risk Analysis, Risk Management Framework, Hardware Architecture, Cyber Security Strategy",Edge Computing Fundamentals | Implementing Security in IoT and Edge Devices | Strategic Edge Security Management,Vahab Iranmanesh,Starts Jul 19,2 months,at 10 hours. a week
CISSP Crash Course,4 out of 5 stars,6 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-cissp-crash-course-mvewu,8 modules,"Security Controls, Cyber Security Assessment, Identity and Access Management, Security Management, Security Engineering, Application Security, Risk Management, Risk Management Framework, Information Systems Security, Network Security, Security Testing, Cryptographic Protocols, Cybersecurity, Continuous Monitoring, Security Strategy, Authentications, Infrastructure Security, Data Security, Software Development Life Cycle, Secure Coding",Security and Risk Management | Asset Security | Architecture and Engineering | Communication and Network Security | Identity and Access Management | Security Assessment and Testing | Security Operations Concepts | Software Development Security,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Technical Deep Dive with Incident Response Tools,4.8 out of 5 stars,86 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/technical-deep-dive-with-incident-response-tools,5 modules,"Cyber Operations, Cyber Security Assessment, Data Security, Network Monitoring, Network Analysis, Computer Security Incident Management, Cyber Threat Hunting, Network Security, Intrusion Detection and Prevention, Malware Protection, Incident Response, Cyber Attacks, Cybersecurity, Vulnerability Assessments, Threat Detection",Network Forensics | Memory Forensics | Incident Response Scenario 1: Data Breach/Hacking Incident | Incident Response Scenario 2: Live Ongoing Hacking Incident | Incident Response Scenario 3: SolarWinds,Keatron Evans,Starts Jul 19,4 hours to complete,
Asset Security,4.7 out of 5 stars,14 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-asset-security-kceeu,2 modules,"Data Management, Data Loss Prevention, Information Systems Security, Data Security, Security Management, Information Management, Security Controls, Cloud Security, Personally Identifiable Information, Data Governance",Asset and Data Classification Essentials | Data Security and Retention Strategies,Packt - Course Instructors,Starts Jul 19,4 hours to complete,
Seguridad en la red,4.8 out of 5 stars,108 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/seguridad-en-la-red,4 modules,"Cybersecurity, Data Security, Cloud Security, Computer Security Incident Management, Security Controls, Information Systems Security, Incident Response, IT Security Architecture, Network Security, Cyber Security Strategy, Intrusion Detection and Prevention",Arquitectura de Ciberseguridad en la Red de Computadores y en la Nube | La ciberdefensa en la red | Seguridad en el Host | CÃ³mputo Forense,"Harold Enrique Castro Barrera, Carlos AndrÃ©s Lozano GarzÃ³n, Sandra Julieta Rueda RodrÃ­guez, Yezid Enrique Donoso Meisel, Juan Diego Jimenez, Universidad de los Andes",Starts Jul 19,16 hours to complete,
5G Mobile Networks,4.6 out of 5 stars,30 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/5g-mobile-networks-technology-architecture-and-protocols,,"Automation, Wireless Networks, Technology Roadmaps, Real Time Data, Network Planning And Design, Network Performance Management, Network Security, Network Architecture, Telecommunications, Internet Of Things, Computer Networking, Cloud Engineering","Principles and Technologies of 5G Mobile Networks | 5G Network Architecture and Protocols | Use Cases, the Future of 5G, and Beyond",Prashant Kumar,Starts Jul 19,1 month,at 10 hours. a week
Stages of Incident Response,4.6 out of 5 stars,69 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/stages-of-incident-response,7 modules,"Business Continuity, Verification And Validation, Cyber Operations, Incident Response, Cyber Threat Hunting, Computer Security Incident Management, Technical Communication, Threat Detection, System Monitoring, Event Monitoring, Cybersecurity, Threat Management",Stages of Incident Response | Incident Response: Identification | Incident Response: Containment | Incident Response: Investigation | Incident Response: Eradication | Incident Response: Recovery | Follow Up/Lessons Learned,Keatron Evans,Starts Jul 19,4 hours to complete,
Introduction to Data Networks and the Internet - Master's,4.6 out of 5 stars,9 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-introduction-to-data-networks-and-the-internet-mit,9 modules,"Network Routing, Cybersecurity, Network Infrastructure, OSI Models, General Networking, Network Monitoring, Software-Defined Networking, TCP/IP, Network Troubleshooting, Computer Networking, Network Architecture, Network Security, Local Area Networks, Network Performance Management, Network Protocols, Network Analysis, Network Switches","Module 1: Introduction to Network Concepts | Module 2: OSI, TCP, and Network Addressing | Module 3: Network Installation and Configuration | Module 4: Network Management | Module 5: Network Security Concepts | Module 6: Network Analysis | Module 7: Network Troubleshooting | Module 8: Software Defined Networks and the Cloud | Course Summative Assessment","Philip Matuszak, Illinois Tech",Starts Jul 19,Flexible schedule,Learn at your own pace
Certified Blockchain Security Professional (CBSP) Exam Prep,5 out of 5 stars,6 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/certifiedblockchainsecurityprofessionalexamprepspecialization,,"Disaster Recovery, Security Management, Data Management, Vulnerability Assessments, Regulatory Compliance, Data Security, Cryptographic Protocols, Network Security, Key Management, Digital Assets, Information Systems Security, Cryptography",Blockchain and Cryptography Overview | Cutting-Edge Blockchain Security Mechanisms | Business Implementation and Security,"Jignasha Dalal, Skill-Up EdTech Team, SkillUp EdTech",Starts Jul 19,Flexible schedule,Learn at your own pace
System and Network Security,4.9 out of 5 stars,37 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/certified-ethical-hacking-v12-system-and-network-security,2 modules,"Cybersecurity, Penetration Testing, Threat Detection, Information Systems Security, Network Analysis, Intrusion Detection and Prevention, Cyber Attacks, Malware Protection, Threat Modeling, Network Security, Vulnerability Assessments, Firewall, Internet Of Things",System Security and Malware Threats | Network Security and Evasion Techniques,,Starts Jul 19,3 hours to complete,
Advanced Network Security,4.3 out of 5 stars,70 reviews,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/advanced-network-security,,"Intrusion Detection and Prevention, Threat Detection, Computer Security Incident Management, Security Strategy, Security Controls, Disaster Recovery, Cyber Threat Hunting, Security Management, Threat Management, Network Monitoring, Security Information and Event Management (SIEM), Cyber Threat Intelligence",Next-Generation Firewalls and Intrusion Prevention | Securing Cloud and Hybrid Networks | Advanced Threat Hunting and Incident Response,Vinay Kumar,Starts Jul 19,2 months,at 10 hours. a week
Certified Ethical Hacker (CEH) v.12,4.6 out of 5 stars,16 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-certified-ethical-hacker-ceh-v12,,"Intrusion Detection and Prevention, Cyber Attacks, Threat Detection, Malware Protection, Mobile Security, Vulnerability Assessments, Threat Management, Open Web Application Security Project (OWASP), Vulnerability Management, Cyber Threat Intelligence, Network Security, Information Systems Security","Introduction to Ethical Hacking and Recon Techniques | System Hacking, Malware Threats, and Network Attacks | Advanced Network Attacks, Web Hacking, and Cryptography",Packt - Course Instructors,Starts Jul 19,2 months,at 10 hours. a week
Ethical Hacking Foundations,4.2 out of 5 stars,29 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ethical-hacking-foundations-cacdd,5 modules,"General Networking, Network Security, Wireless Networks, Linux Commands, Penetration Testing, Linux, Virtual Machines, Command-Line Interface, Software Installation, Vulnerability Assessments, Cybersecurity, System Configuration",Introduction | Setting Up a Pentesting Lab | Linux Essentials for Hackers | Networking Tools and Essential Terminology | Passive Information Gathering and Footprinting,Packt - Course Instructors,Starts Jul 19,6 hours to complete,
Security and Privacy in TOR Network,4.1 out of 5 stars,36 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-and-privacy-in-tor-network,4 modules,"Encryption, Cybersecurity, System Configuration, Intrusion Detection and Prevention, Network Security, Web Servers, Threat Modeling, Information Privacy, Proxy Servers, Cloud Hosting, Distributed Denial-Of-Service (DDoS) Attacks",The Onion Routing (TOR) | Hidden Service on TOR and their Attacks | Censorship Systems | Censorship Resistance System (CRS),"Edward Chow, Greg Williams, Richard White, University of Colorado System",Starts Jul 19,22 hours to complete,
Gobierno Digital,4.7 out of 5 stars,80 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gobierno-digital,3 modules,"Innovation, Cybersecurity, Self Service Technologies, Interoperability, Public Key Infrastructure, Public Administration, Service Design, Data Sharing, Governance, Policy Analysis, Digital Transformation, Data Security, Identity and Access Management, Strategic Planning, Data Management","MÃ³dulo 1: Gobierno digital: la revoluciÃ³n llegÃ³ al sector pÃºblico | MÃ³dulo 2: Servicios digitales e Interoperabilidad: dos pilares de la transformaciÃ³n digital de gobierno | MÃ³dulo 3: Datos, Identidad y ciberseguridad, pilares de la transformaciÃ³n digital","Arturo Muente, Miguel PorrÃºa, Aitor Cubo Contreras, Angela Maria Reyes, Florencia Serale, Mariano Lafuente, Benjamin Roseth, Alejandro Pareja, Santiago Paz, Estefania Calderon, Lea Gimenez, Banco Interamericano de Desarrollo",Starts Jul 19,Flexible schedule,Approx. 19 hours.Learn at your own pace
Threat Response,4.9 out of 5 stars,55 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/threat-response,2 modules,"Infrastructure Security, Cybersecurity, Incident Management, Threat Detection, General Networking, Data Management, Computer Security Incident Management, Incident Response, Event Monitoring, Network Security, Network Administration",Describing Incident Response | Understanding the Use of VERIS,"Cisco Learning & Certifications, Cisco Learning and Certifications",Starts Jul 19,Flexible schedule,Learn at your own pace
Soutien des TI de Google,4.8 out of 5 stars,135 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/soutien-des-ti-de-google,,"Professional Development, IT Infrastructure, TCP/IP, Computer Hardware, Computer Security, Cloud Infrastructure, Technical Support, Applicant Tracking Systems, Systems Administration, Network Security, Network Architecture, Package and Software Management",Technical Support Fundamentals | The Bits and Bytes of Computer Networking | Operating Systems and You: Becoming a Power User | System Administration and IT Infrastructure Services | IT Security: Defense against the digital dark arts | Accelerate Your Job Search with AI,,Starts Jul 19,Flexible schedule,"3 months, 10 hours. a weekLearn at your own pace"
Soutien des TI de Google,4.8 out of 5 stars,135 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/soutien-des-ti-de-google,,"Professional Development, IT Infrastructure, TCP/IP, Computer Hardware, Computer Security, Cloud Infrastructure, Technical Support, Applicant Tracking Systems, Systems Administration, Network Security, Network Architecture, Package and Software Management",Technical Support Fundamentals | The Bits and Bytes of Computer Networking | Operating Systems and You: Becoming a Power User | System Administration and IT Infrastructure Services | IT Security: Defense against the digital dark arts | Accelerate Your Job Search with AI,,Starts Jul 19,Flexible schedule,"3 months, 10 hours. a weekLearn at your own pace"
Identifying and Managing Security Gaps for Remote Teams,5 out of 5 stars,6 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/identifying-and-managing-security-gaps-for-remote-teams,,"Threat Detection, Infrastructure Security, Computer Security Incident Management, Security Strategy, Security Controls, Security Management, Vulnerability Assessments, Telecommuting, Security Software, Threat Management, Incident Management, Data Security",Fundamentals of Remote Team Security | Advanced Techniques for Implementing Security Services | Incident Management and Continuous Improvement,Luciana Broussard,Starts Jul 19,Flexible schedule,Learn at your own pace
