課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Exploratory vs Confirmatory data analysis using Python,4.9 out of 5 stars,10 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/exploratory-vs-confirmatory-data-analysis-using-python,,"Plotly, Statistical Analysis, Exploratory Data Analysis, Tree Maps, Data Analysis, Data Visualization, Data Visualization Software, Geographic Information Systems, Jupyter, Pandas (Python Package), Interactive Data Visualization",,"Ahmad Varasteh, Coursera Project Network",,2.5 hours,Learn at your own pace
AI for Scientific Research,3.2 out of 5 stars,77 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/artificial-intelligence-scientific-research,,"Tensorflow, Random Forest Algorithm, Data Manipulation, Bioinformatics, NumPy, Exploratory Data Analysis, Data Processing, Predictive Modeling, Applied Machine Learning, Feature Engineering, Pandas (Python Package), Classification And Regression Tree (CART)",Introduction to Data Science and scikit-learn in Python | Machine Learning Models in Science | Neural Networks and Random Forests | Capstone Project: Advanced AI for Drug Discovery,"Sabrina Moore, Neelesh Tiruviluamala, Rajvir Dua",Starts Jul 18,1 month,at 10 hours. a week
Machine Learning: Random Forest with Python from Scratch©,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-machine-learning-random-forest-with-python-from-scratch-c-6ylds,5 modules,"Programming Principles, Applied Machine Learning, Machine Learning, Random Forest Algorithm, NumPy, Predictive Analytics, Data Cleansing, Data Processing, Python Programming, Data Manipulation, Predictive Modeling, Feature Engineering, Supervised Learning, Machine Learning Algorithms, Pandas (Python Package), Matplotlib, Data Visualization, Data Science",Introduction to the Course | Introduction to Python | Introduction to Machine Learning | Random Forest Step-by-Step | Conclusion,Packt - Course Instructors,Starts Jul 18,Flexible schedule,Learn at your own pace
Detecting COVID-19 with Chest X-Ray using PyTorch,4.5 out of 5 stars,339 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/covid-19-detection-x-ray,,"Machine Learning, Artificial Neural Networks, Image Analysis, PyTorch (Machine Learning Library), Computer Vision, Deep Learning, Machine Learning Methods, X-Ray Computed Tomography, Medical Imaging",,"Amit Yadav, Coursera Project Network",,2 hours,Learn at your own pace
Delivery Problem,4.7 out of 5 stars,374 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/delivery-problem,3 modules,"Computer Programming, Mathematical Modeling, Computational Thinking, Python Programming, Graph Theory, Operations Research, Data Structures, Applied Mathematics, Algorithms, Program Development, Theoretical Computer Science, Combinatorics",Traveling Salesman Problem | Exact Algorithms | Approximation Algorithms,"Alexander S. Kulikov, ÐÐ»Ð°Ð´Ð¸Ð¼Ð¸Ñ ÐÐ¾Ð´Ð¾Ð»ÑÑÐºÐ¸Ð¹, University of California San Diego",Starts Jul 18,13 hours to complete,
Laboratório de Programação Orientada a Objetos - Parte 1,4.8 out of 5 stars,182 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/lab-poo-parte-1,6 modules,"Model View Controller, Unified Modeling Language, Software Design, Object Oriented Programming (OOP), Computer Programming, Object Oriented Design, Java, Software Architecture, Software Design Patterns, Debugging, Programming Principles",Semana 1 - RecapitulaÃ§Ã£o de OrientaÃ§Ã£o a Objetos | Semana 2 | Semana 3 | Semana 4 | Semana 5 | Semana 6,"Fabio Kon, Universidade de SÃ£o Paulo",Starts Jul 18,Flexible schedule,Approx. 21 hours.Learn at your own pace
Introduction to Generative AI,4.5 out of 5 stars,126 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-gen-ai,4 modules,"ChatGPT, Application Programming Interface (API), Machine Learning, GitHub, Natural Language Processing, Python Programming, Prompt Engineering, Generative AI, Artificial Intelligence, OpenAI, Large Language Modeling, Data Ethics",Introduction to Generative AI | Interacting with models | Building robust Generative AI systems | Applications of LLMs,"Noah Gift, Alfredo Deza, Derek Wales, Duke University",Starts Jul 18,Flexible schedule,Approx. 37 hours.Learn at your own pace
Principal Component Analysis with NumPy,4.6 out of 5 stars,295 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/principal-component-analysis-numpy,,"Dimensionality Reduction, Cloud Computing, NumPy, Applied Machine Learning, Matplotlib, Jupyter, Data Analysis, Unsupervised Learning, Data Science, Linear Algebra, Seaborn, Python Programming, Exploratory Data Analysis, Data Visualization",,"Snehan Kekre, Coursera Project Network",,1.5 hours,Learn at your own pace
IoT Enabled Farming,4.7 out of 5 stars,174 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/iot-enabled-farming,2 modules,"Emerging Technologies, Internet Of Things, Real Time Data, Data-Driven Decision-Making, Environmental Science, Data Management, Data Collection, Predictive Analytics, Artificial Intelligence and Machine Learning (AI/ML), Wireless Networks, Data Analysis, Big Data, Automation","Introduction to IoT in Agriculture | IoT Sensors, Devices and Analytics in Smart Agriculture",,Starts Jul 18,4 hours to complete,
Fundamental Skills in Bioinformatics,4.4 out of 5 stars,60 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamental-skills-in-bioinformatics,4 modules,"Rmarkdown, Statistical Hypothesis Testing, Statistical Methods, Unix Commands, Scientific Visualization, Exploratory Data Analysis, NumPy, Data Analysis, Unix, Statistical Analysis, Data Visualization, Bioinformatics, Pandas (Python Package), Python Programming, Data Manipulation, R Programming, Data Quality, Data Structures, Programming Principles",Module 1: Introduction to Programming (using R) | Module 2: Introduction to Programming II (using R) | Module 3: Programming in Python | Module 4: Bioinformatics case study - RNA-seq bulk and single-cell data analysis,"Jesper Tegner, Zafer Ali, Vincenzo Lagani, David Gomez-Cabrero, Robert Lehman, King Abdullah University of Science and Technology",Starts Jul 18,24 hours to complete,
Specialized Models: Time Series and Survival Analysis,4.5 out of 5 stars,135 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/time-series-survival-analysis,4 modules,"Predictive Modeling, Data Transformation, Time Series Analysis and Forecasting, Unsupervised Learning, Forecasting, Deep Learning, Applied Machine Learning, Pandas (Python Package), Jupyter, Statistical Analysis, Data Cleansing, Exploratory Data Analysis, Dimensionality Reduction, Statistical Methods",Introduction to Time Series Analysis | Stationarity and Time Series Smoothing | ARMA and ARIMA Models | Deep Learning and Survival Analysis Forecasts,"Mark J Grover, Miguel Maldonado",Starts Jul 18,11 hours to complete,
Generative AI Language Modeling with Transformers,4.5 out of 5 stars,91 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-language-modeling-with-transformers,2 modules,"Natural Language Processing, Text Mining, Deep Learning, Artificial Neural Networks, Generative AI, Large Language Modeling, Applied Machine Learning, PyTorch (Machine Learning Library)",Fundamental Concepts of Transformer Architecture | Advanced Concepts of Transformer Architecture,"Joseph Santarcangelo, Fateme Akbari, Kang Wang",Starts Jul 18,9 hours to complete,
Introducción a la ciencia de datos aplicada,4.7 out of 5 stars,400 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduccion-ciencia-de-datos-aplicada,4 modules,"Business Analytics, Data Analysis, Statistical Hypothesis Testing, Data Visualization Software, Statistical Analysis, Jupyter, Data Modeling, Probability & Statistics, Correlation Analysis, Descriptive Statistics, Python Programming, Design Thinking, Statistical Modeling, Statistics, Data Science, Exploratory Data Analysis",La ciencia de datos y los cientÃ­ficos de datos | AnÃ¡lisis exploratorio de datos | Modelos analÃ­ticos basados en estadÃ­stica bivariada | Comparaciones entre grupos y validaciÃ³n de modelos estadÃ­sticos,"John Calvo MartÃ­nez, Universidad de los Andes",Starts Jul 18,Flexible schedule,Approx. 19 hours.Learn at your own pace
Visualization for Data Journalism,4.5 out of 5 stars,67 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/visualization-for-data-journalism,6 modules,"Matplotlib, Data Presentation, Data Analysis, Color Theory, Interactive Data Visualization, Data Visualization Software, Data Storytelling, Data Manipulation, Data Visualization, Plotly, Infographics, Design Elements And Principles, Graphing, Journalism, Data Literacy",Course Orientation | Module 1: Visualization in Newsrooms | Module 2: Data and Visual Perception | Module 3: Narrative Storytelling | Module 4: Cognitive Load and Color Perception | Course Conclusion,"Margaret Ng, University of Illinois Urbana-Champaign",Starts Jul 18,18 hours to complete,
Regression Modeling in Practice,4.4 out of 5 stars,274 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/regression-modeling-practice,4 modules,"Python Programming, Predictive Modeling, SAS (Software), Statistical Analysis, Data Analysis, Correlation Analysis, Statistical Programming, Scatter Plots, Statistical Hypothesis Testing, Regression Analysis, Statistical Modeling, Plot (Graphics)",Introduction to Regression | Basics of Linear Regression | Multiple Regression | Logistic Regression,"Jen Rose, Lisa Dierker, Wesleyan University",Starts Jul 18,Flexible schedule,Learn at your own pace
Cloud Networking,4.4 out of 5 stars,303 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/cloud-networking,6 modules,"Data Centers, Network Switches, Python Programming, Cloud Infrastructure, Network Routing, Software-Defined Networking, Wide Area Networks, Network Infrastructure, Virtual Machines, Cloud Computing, Network Architecture, TCP/IP, Virtualization, Computer Networking",Orientation | Week 1 | Week 2 | Week 3 | Week 4 | Week 5 - Programming Assignment Submission,"P. Brighten Godfrey, Ankit Singla, University of Illinois Urbana-Champaign",Starts Jul 18,Flexible schedule,Learn at your own pace
Snowflake for Data Science: Intro to Snowpark ML for Python,N/A,N/A,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/snowflake-for-data-science-intro-to-snowpark-ml-for-python,,"Applied Machine Learning, Data Processing, Regression Analysis, Feature Engineering, Machine Learning, Predictive Modeling, Data Pipelines, Data Science, Python Programming, Snowflake Schema, Data Transformation",,"Mohamed Touiti, Coursera Project Network",,Hands-on learning,Learn more
Digital Signal Processing 2: Filtering,4.7 out of 5 stars,192 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/dsp2,3 modules,"Engineering Analysis, Mathematical Modeling, Electronic Systems, Digital Communications, Engineering Calculations, Real Time Data, Algorithms, Telecommunications, Numerical Analysis, Computer Engineering, Electrical and Computer Engineering, Applied Mathematics, Data Mapping, Electrical Engineering, Linear Algebra",Module 2.1 Digital Filters | Module 2.2: Filter Design | Module 2.3: Stochastic and Adaptive Signal Processing,"Paolo Prandoni, Martin Vetterli, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne",Starts Jul 18,18 hours to complete,
Uso de bases de datos con Python,N/A,N/A,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-databases-es,5 modules,"Database Design, Data Processing, Web Development, Data Visualization Software, Object Oriented Programming (OOP), Databases, Application Programming Interface (API), Relational Databases, Python Programming, Data Modeling, SQL, Data Collection, Web Scraping, Database Management",Python orientado a objetos | Lenguaje de consulta estructurado bÃ¡sico | Modelos de datos y SQL relacional | Relaciones de varios a varios en SQL | Bases de datos y visualizaciÃ³n,"Charles Russell Severance, University of Michigan",Starts Jul 18,,
The Complete Quantum Computing Course for Beginners,4.4 out of 5 stars,45 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-the-complete-quantum-computing-course-for-beginners,,"Data Manipulation, Scripting, Applied Mathematics, Software Installation, Probability, Data Processing, Object Oriented Programming (OOP), Data Structures, Algebra, Mathematics and Mathematical Modeling, Algorithms, Computer Science",Mathematical Foundations and Quantum Mechanics Essentials | Python Programming for Quantum Computing | Quantum Computing with Qiskit and Advanced Algorithms,Packt - Course Instructors,Starts Jul 18,1 month,at 10 hours. a week
Data Science at Scale,4.2 out of 5 stars,915 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/data-science,,"Database Systems, Big Data, Data Processing, Unsupervised Learning, Supervised Learning, Predictive Analytics, Predictive Modeling, R Programming, Statistical Machine Learning, Data Analysis, Relational Databases, Data Visualization Software",Data Manipulation at Scale: Systems and Algorithms | Practical Predictive Analytics: Models and Methods | Communicating Data Science Results | Data Science at Scale - Capstone Project,"Bill Howe, University of Washington",Starts Jul 18,1 month,at 10 hours. a week
Python and Statistics Foundations,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-and-statistics-foundations,4 modules,"Data Visualization, Seaborn, Probability, Data Science, Probability & Statistics, Programming Principles, Plotly, Data Visualization Software, Data Manipulation, Matplotlib, Statistical Analysis, Statistical Hypothesis Testing, Descriptive Statistics, Pandas (Python Package), Python Programming, Statistics, Exploratory Data Analysis, NumPy, Statistical Methods, Data Analysis",Python Essentials | Exploring Data with NumPy and Pandas | Statistics in Python | Course Wrap-up and Assessment,,Starts Jul 18,Flexible schedule,Learn at your own pace
"Statistics with Python Using NumPy, Pandas, and SciPy",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/statistics-with-python-using-numpy-pandas-and-scipy,4 modules,"Statistics, Python Programming, Data Analysis",Vector Operations and Text Representation in Data Science | Understanding and Visualizing Data Distributions | Understanding and Analyzing Data Distribution Characteristics | Sampling Methods and Statistical Inference,"Elle O'Brien, Anthony Whyte, Paul Resnick, University of Michigan",Starts Jul 18,Flexible schedule,Learn at your own pace
Fake News Detection with Machine Learning,4.6 out of 5 stars,260 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/nlp-fake-news-detector,,"Machine Learning, Deep Learning, Artificial Neural Networks, Python Programming, Data Processing, Data Manipulation, Natural Language Processing, Data Import/Export, Matplotlib, Exploratory Data Analysis, Data Cleansing, Data Analysis, Text Mining",,"Ryan Ahmed, Coursera Project Network",,2 hours,Learn at your own pace
Dataflow: Qwik Start - Python,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/googlecloud-dataflow-qwik-start-python-cwldm,,"Cloud Development, Google Cloud Platform, Data Pipelines, Development Environment, Software Installation, Cloud Services, Program Development, Dataflow, Data Processing",,"Google Cloud Training, Google Cloud",,Hands-on learning,Learn more
"Storing, Retrieving, and Processing JSON data with Python",4.1 out of 5 stars,10 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/storing-retrieving-and-processing-json-data-with-python,,"JSON, User Interface (UI), Application Development, Python Programming, Application Programming Interface (API), Restful API, Data Access, UI Components",,"Ahmad Varasteh, Coursera Project Network",,2 hours,Learn at your own pace
"Comparing Genes, Proteins, and Genomes (Bioinformatics III)",4.7 out of 5 stars,136 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/comparing-genomes,6 modules,"Bioinformatics, Biology, Computer Programming Tools, Molecular Biology, Python Programming, Computational Thinking, Graph Theory",Week 1: Introduction to Sequence Alignment | Week 2: From Finding a Longest Path to Aligning DNA Strings | Week 3: Advanced Topics in Sequence Alignment | Week 4: Genome Rearrangements and Fragility | Week 5: Applying Genome Rearrangement Analysis to Find Genome Fragility | Week 6: Bioinformatics Application Challenge,"Pavel  Pevzner, Phillip Compeau, Nikolay Vyahhi, University of California San Diego",Starts Jul 18,22 hours to complete,
Microsoft Azure Machine Learning for Data Scientists,4.3 out of 5 stars,171 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-azure-machine-learning-for-data-scientist,4 modules,"Machine Learning, Data Pipelines, Supervised Learning, Regression Analysis, Cloud Management, Unsupervised Learning, MLOps (Machine Learning Operations), Applied Machine Learning, Data Transformation, Scikit Learn (Machine Learning Library), Artificial Intelligence and Machine Learning (AI/ML), Virtual Machines, Predictive Modeling, Microsoft Azure, Application Deployment, Databricks",Use Automated Machine Learning in Azure Machine Learning | Create a Regression Model with Azure Machine Learning Designer | Create a Classification Model with Azure AI | Create a Clustering Model with Azure AI,,Starts Jul 18,10 hours to complete,
Análisis exploratorio de datos con Python y Pandas,4.3 out of 5 stars,14 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/analisis-exploratorio-de-datos-con-python-y-pandas,,"Descriptive Statistics, Exploratory Data Analysis, Statistical Analysis, Data Analysis, NumPy, Data Cleansing, Matplotlib, Seaborn, Pandas (Python Package), Python Programming, Jupyter",,"Juan Pablo Yepes, Coursera Project Network",,1 Hora,Learn at your own pace
IBM AI Enterprise Workflow,4.3 out of 5 stars,326 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ibm-ai-workflow,,"Tensorflow, Artificial Neural Networks, Probability Distribution, Exploratory Data Analysis, MLOps (Machine Learning Operations), Dashboard, Apache Spark, Unsupervised Learning, Supervised Learning, Application Deployment, Unit Testing, Design Thinking","AI Workflow: Business Priorities and Data Ingestion | AI Workflow: Data Analysis and Hypothesis Testing | AI Workflow: Feature Engineering and Bias Detection | AI Workflow: Machine Learning, Visual Recognition and NLP | AI Workflow: Enterprise Model Deployment | AI Workflow: AI in Production","Mark J Grover, Ray Lopez, Ph.D.",Starts Jul 18,2 months,at 10 hours. a week
Select Topics in Python: Natural Language Processing,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-select-topics-python-natural-language-processing,3 modules,"Data Transformation, Data Processing, Artificial Intelligence, Natural Language Processing, Text Mining, Python Programming, Computational Thinking, Large Language Modeling",NLP Basic Workflow | Methods for Analyzing Natural Language | Creating an NLP-Powered Chatbot,"Mohit Chandarana, Kevin Noelsaint",Starts Jul 18,Flexible schedule,Learn at your own pace
Python NLTK for Beginners: Customer Satisfaction Analysis,4.8 out of 5 stars,9 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-nltk-for-beginners-customer-satisfaction-analysis,,"Python Programming, Data Cleansing, Data Processing, Unstructured Data, Text Mining, Pandas (Python Package), Data Analysis, Data Manipulation, Natural Language Processing",,"Ahmad Varasteh, Coursera Project Network",,Hands-on learning,Learn more
"Intro to Data Analytics, SQL, and EDA Using Python",N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-to-data-analytics-sql-and-eda-using-python,3 modules,"Data Cleansing, Data Visualization, Matplotlib, NumPy, Exploratory Data Analysis, Pandas (Python Package), Seaborn, Data Visualization Software, Data Analysis, Data Science, Analytics, Database Management, Data Manipulation, Business Analytics, Big Data, Data Management, SQL",Module 1:  Introduction to Data & Data Analytics and Defining the Problem | Module 2: Introduction to Data Wrangling and SQL | Module 3:  Exploratory Data Analysis (EDA) Using Python,"Brandon Krakowsky, University of Pennsylvania",Starts Jul 18,Flexible schedule,Learn at your own pace
Learn to Program: Crafting Quality Code,4.6 out of 5 stars,729 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/program-code,5 modules,"Object Oriented Programming (OOP), Software Testing, Unit Testing, Computational Thinking, Python Programming, Test Case, Data Structures, Algorithms, Debugging",Week 1 | Week 2 | Week 3 | Week 4 | Week 5,"Jennifer Campbell, Paul Gries, University of Toronto",Starts Jul 18,Flexible schedule,Learn at your own pace
Machine Learning for Supply Chains,3.5 out of 5 stars,77 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/machine-learning-supply-chain,,"Data Manipulation, Operations Research, NumPy, Exploratory Data Analysis, Data Visualization, Customer Demand Planning, Data Wrangling, Supervised Learning, Predictive Modeling, Supply Chain, Data Analysis, Applied Machine Learning",Fundamentals of Machine Learning for Supply Chain | Demand Forecasting Using Time Series | Advanced AI Techniques for the Supply Chain | Capstone Project: Predicting Safety Stock,"Neelesh Tiruviluamala, Rajvir Dua",Starts Jul 18,1 month,at 10 hours. a week
Python: de explorador de datos a analista,3.6 out of 5 stars,7 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-analista,5 modules,"Matplotlib, Exploratory Data Analysis, Jupyter, Pandas (Python Package), Development Environment, Data Analysis, Software Installation, Python Programming, Data Science, Package and Software Management, Virtual Environment, Program Development, Data Manipulation",InstalaciÃ³n y prÃ¡cticas avanzadas | Exploratory Data Analysis avanzado | Pandas avanzado | Nuevas herramientas en la ciencia de datos | Proyecto final,"Guillermo Barrios del Valle, Universidad Nacional AutÃ³noma de MÃ©xico",Starts Jul 18,,
Data Manipulation at Scale: Systems and Algorithms,4.3 out of 5 stars,767 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/data-manipulation,5 modules,"Apache Spark, Data Manipulation, Distributed Computing, Database Systems, Dataflow, Query Languages, Analytics, Data Analysis, SQL, Apache Hadoop, Graph Theory, Cloud Computing, NoSQL, Relational Databases, Scalability, Data Science, Big Data, Data Processing, Algorithms, Python Programming",Data Science Context and Concepts | Relational Databases and the Relational Algebra | MapReduce and Parallel Dataflow Programming | NoSQL: Systems and Concepts | Graph Analytics,"Bill Howe, University of Washington",Starts Jul 18,Flexible schedule,Learn at your own pace
Introduction to Robotics with Webots,4.5 out of 5 stars,56 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/introduction-robotics-webots,,"Artificial Intelligence, Graph Theory, Automation, Simulation and Simulation Software, Computer Graphics, Control Systems, Global Positioning Systems, Mechanics, Real-Time Operating Systems, Engineering, Computer Vision, Algorithms",Basic Robotic Behaviors and Odometry | Robotic Mapping and Trajectory Generation | Robotic Path Planning and Task Execution,"Nikolaus Correll, Alessandro Roncone, University of Colorado Boulder",Starts Jul 18,3 months,at 9 hours. a week
Using Data Analytics in Supply Chain,4.4 out of 5 stars,70 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/using-data-analytics-in-supply-chain,5 modules,"Data Collection, Data Visualization, Data Storytelling, Risk Management, Data Quality, Data Governance, Data Analysis, Analytical Skills, Spreadsheet Software, Data Validation, Data Management, Presentations, Data Cleansing, Problem Solving, Data Visualization Software, Supply Chain Management","Data basics and why data governance matters | Define and prepare the data | Analyze, validate, and interpret the data | Data visualization | Present the data to your audience",Unilever Team,Starts Jul 18,Flexible schedule,Approx. 35 hours.Learn at your own pace
Использование языка Python для доступа к веб-данным,4.1 out of 5 stars,7 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-network-data-ru,6 modules,"Data Access, Extensible Markup Language (XML), Network Protocols, Data Processing, Restful API, Web Services, Application Programming Interface (API), JSON, Python Programming, Development Environment, Software Installation, Web Scraping",ÐÐ°ÑÐ°Ð»Ð¾ ÑÐ°Ð±Ð¾ÑÑ | Ð ÐµÐ³ÑÐ»ÑÑÐ½ÑÐµ Ð²ÑÑÐ°Ð¶ÐµÐ½Ð¸Ñ (Ð³Ð»Ð°Ð²Ð° 11) | Ð¡ÐµÑÐ¸ Ð¸ ÑÐ¾ÐºÐµÑÑ (Ð³Ð»Ð°Ð²Ð° 12) | ÐÑÐ¾Ð³ÑÐ°Ð¼Ð¼Ñ Ð´Ð»Ñ Ð¿ÑÐ¾ÑÐ¼Ð¾ÑÑÐ° ÐÐ½ÑÐµÑÐ½ÐµÑÐ° (Ð³Ð»Ð°Ð²Ð° 12) | ÐÐµÐ±-ÑÐ»ÑÐ¶Ð±Ñ Ð¸ XML (Ð³Ð»Ð°Ð²Ð° 13) | JSON Ð¸ Ð°ÑÑÐ¸ÑÐµÐºÑÑÑÐ° REST (Ð³Ð»Ð°Ð²Ð° 13),"Charles Russell Severance, University of Michigan",Starts Jul 18,,
Uso de bancos de dados com Python,N/A,N/A,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/python-databases-pt,5 modules,"Data Collection, Web Scraping, Data Modeling, Database Design, Databases, Data Storage, Relational Databases, SQL, Data Processing, Object Oriented Programming (OOP), Web Development, Python Programming, MySQL, Database Management",Python Orientado a Objetos | Linguagem de consulta estruturada bÃ¡sica | Modelos de dados e SQL relacional | Relacionamentos muitos para muitos no SQL | Bancos de dados e visualizaÃ§Ã£o,"Charles Russell Severance, University of Michigan",Starts Jul 18,,
Foundations of Python and Selenium WebDriver,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-foundations-of-python-and-selenium-webdriver-u32cp,12 modules,"Web Scraping, Scripting, Debugging, Development Environment, Object Oriented Programming (OOP), File Management, Python Programming, Test Automation, Selenium (Software), Web Development Tools",Introduction | Setup and Configuration | Understanding Variables and Data Type | Advanced Data Types | Comparison and Boolean Operators | Program Control Flow | Functions/Methods - Working with Reusable Code | Classes â Object-Oriented Programming | Exception Handling | Modules | Working with Files | How To Inspect Elements On Different Browsers,Packt - Course Instructors,Starts Jul 18,Flexible schedule,Learn at your own pace
Data Engineering Capstone Project,4.7 out of 5 stars,126 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/data-enginering-capstone-project,7 modules,"Data Analysis, Data Pipelines, Data Infrastructure, IBM DB2, Dashboard, MongoDB, Data Architecture, IBM Cognos Analytics, MySQL, PostgreSQL, SQL, Big Data, Databases, NoSQL, Applied Machine Learning, Extract, Transform, Load, Python Programming, Apache Spark, Relational Databases, Data Warehousing",Data Platform Architecture and OLTP Database | Querying Data in NoSQL Databases | Build a Data Warehouse | Data Analytics | ETL & Data Pipelines | Big Data Analytics with Spark | Final Submission and Peer Review,"Rav Ahuja, Ramesh Sannareddy",Starts Jul 18,17 hours to complete,
Gen AI for developers: Web development with Python & Copilot,4.8 out of 5 stars,11 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/gen-ai-for-developers-web-development-with-python--copilot,,"User Interface (UI), Python Programming, Web Applications, Unit Testing, Flask (Web Framework), Secure Coding, Microsoft Copilot, Generative AI, Development Testing, Front-End Web Development, Application Programming Interface (API), Microsoft Visual Studio, Web Development",,"Angela Tao, Coursera Project Network",,"1 hour, 20 minutes",Learn at your own pace
Gen AI for Software Development: Code Generation for Python,4 out of 5 stars,9 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/gen-ai-code-generation-for-python,,"Python Programming, Debugging, Development Environment, Computer Programming, Artificial Intelligence, Generative AI, Computational Thinking, Prompt Engineering, Game Design, Software Development",,"Henrique Branco, Coursera Project Network",,Hands-on learning,Learn more
Machine Learning Pipelines with Azure ML Studio,4.5 out of 5 stars,807 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/azure-machine-learning-studio-pipeline,,"Microsoft Azure, Supervised Learning, Data Cleansing, Machine Learning, Data Pipelines, Data Processing, Data Science, Data Analysis, Feature Engineering, Classification And Regression Tree (CART), Applied Machine Learning, Predictive Modeling, Application Deployment",,"Snehan Kekre, Coursera Project Network",,2 hours,Learn at your own pace
Machine Learning Basics,4.3 out of 5 stars,77 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-basics,4 modules,"Python Programming, Data Analysis, Statistical Methods, Linear Algebra, Scikit Learn (Machine Learning Library), Machine Learning, Probability, Regression Analysis, Supervised Learning, Applied Machine Learning, Machine Learning Algorithms",The basic concepts of machine learning | The k-Nearest Neighbors | Linear Regression | Logistic Regression,"Jaekwang KIM, Sungkyunkwan University",Starts Jul 18,Flexible schedule,Learn at your own pace
"Modern Robotics, Course 3:  Robot Dynamics",4.7 out of 5 stars,169 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/modernrobotics-course3,4 modules,"Numerical Analysis, Vibrations, Simulation and Simulation Software, Engineering, Automation Engineering, Applied Mathematics, Calculus, Torque (Physics), Mathematical Software, Mathematical Modeling, Mechanical Engineering, Control Systems, Mechanics, Engineering Calculations, Algorithms, Differential Equations",Chapter 8:  Dynamics of Open Chains (Part 1 of 2) | Chapter 8:  Dynamics of Open Chains (Part 2 of 2) | Chapter 9:  Trajectory Generation (Part 1 of 2) | Chapter 9:  Trajectory Generation (Part 2 of 2),"Kevin Lynch, Northwestern University",Starts Jul 18,21 hours to complete,
