課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
CompTIA CySA+ (CS0-003),4.5 out of 5 stars,6 reviews,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/packt-comptia-cysa-cs0003,,"Intrusion Detection and Prevention, Threat Detection, Computer Security Incident Management, Cyber Security Assessment, Secure Coding, Vulnerability Scanning, Risk Management Framework, Cybersecurity, Network Security, Vulnerability Assessments, Security Testing, Threat Management",Cybersecurity Concepts | Vulnerability Types and Concepts | Cybersecurity Incident Response and Communication,Packt - Course Instructors
"Software Creation: Version Control, Debugging, Object Design",N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/software-creation-version-control-debugging-object-design,1 module,"Command-Line Interface, Git (Version Control System), Software Development, Object Oriented Design, Software Engineering, Programming Principles, Software Design, Version Control, Computer Programming, Debugging, Object Oriented Programming (OOP), Integrated Development Environments, Software Design Patterns","Software Creation: Version Control, Debugging, Object Design","Karlis Zars, Coursera Instructor Network"
Generative AI: Prompt Engineering Basics,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-prompt-engineering-basics,2 modules,"Computer Programming, Artificial Intelligence and Machine Learning (AI/ML), Prompt Engineering, Web Analytics and SEO, Generative AI, Data Ethics, Large Language Modeling, Content Creation, Automation, Artificial Intelligence, OpenAI, ChatGPT",Introduction to Generative AI and Core Concepts | Mastering Prompt Engineering for AI Optimization,Board Infinity
Doing Clinical Research: Biostatistics with the Wolfram Language,4.7 out of 5 stars,51 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/clinical-research-biostatistics-wolfram,4 modules,"Data Visualization, Probability & Statistics, Descriptive Statistics, Machine Learning, Deep Learning, Statistical Programming, Statistical Modeling, Plot (Graphics), Data Manipulation, Statistical Hypothesis Testing, Statistical Analysis, Quantitative Research, Biostatistics, Exploratory Data Analysis",Week 1 | Week 2 | Week 3 | Week 4,"Juan H Klopper, University of Cape Town"
Continuous Integration,3.9 out of 5 stars,40 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration,4 modules,"Continuous Deployment, GitHub, Application Deployment, Continuous Monitoring, Continuous Integration, CI/CD, Program Development, DevOps, Version Control, Continuous Delivery, Maintainability, Systems Integration, System Monitoring, Integration Testing, Software Development, Automation, Docker (Software), Development Environment, Debugging, Secure Coding",Continuous Integration (CI) Tenets and Basic Features | Managing the CI Environment and Performing with Travis CI | Connecting Continuous Integration to GitHub and CI Status for Shipping Changes | Creating a Reliable Continuous Integration System and Log Analytics,"Edward Raigosa, University of California, Davis"
Capstone:  Autonomous Runway Detection for IoT,4.6 out of 5 stars,68 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/autonomous-runway-detection,3 modules,"Software Development, Performance Testing, Embedded Systems, Internet Of Things, Algorithms, Verification And Validation, Requirements Analysis, Cloud-Based Integration, System Implementation, Innovation, IT Security Architecture, System Testing, Software Engineering, Systems Integration, Encryption, Secure Coding, Integration Testing, System Requirements, Real-Time Operating Systems",Introduction and methods | Implementation and integration | Project submission and Peer review,"Farhoud Hosseinpour, Juha Plosila, EIT Digital"
Introduction to Machine Learning with Python,3.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-machine-learning-with-python,4 modules,"Artificial Neural Networks, Machine Learning, Python Programming, Unsupervised Learning, Deep Learning, Image Analysis, Machine Learning Algorithms, Computer Vision, Generative AI, Regression Analysis, Supervised Learning, Applied Machine Learning, Computer Programming",Course Introduction | Module 1: Introduction to Machine Learning | Module 2: More Supervised Learning Algorithms | Module 3: Advanced Machine Learning Topics,"Adwith Malpe, Arizona State University"
Visual Studio Code for C# Developers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-visual-studio-code-for-c-developers-jofk1,10 modules,"Development Environment, Program Development, .NET Framework, Software Development Tools, Configuration Management, C# (Programming Language), Git (Version Control System), Debugging, Integrated Development Environments, Microsoft Visual Studio",Introduction to the Course | Getting Started with Visual Studio Code | Create Your First Project | Editing in Visual Studio Code | Navigating in Visual Studio Code | Intellisense | Extensions | Debugging in Visual Studio Code | Working with Git and GitHub | Snippets,Packt - Course Instructors
Git Basics for DevOps,4.8 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/git-basics-for-devops,3 modules,"Collaborative Software, Software Development Tools, Open Source Technology, Version Control, DevOps, Git (Version Control System), GitHub, Linux",Git Introduction | GIT Branches | Initialize Remote Repositories,Lydia Halie
Front-End Development Capstone Project,4.6 out of 5 stars,53 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/front-end-development-capstone-project,6 modules,"Web Design, UI Components, Software Development, Figma (Design Software), Web Development, Web Analytics and SEO, Databases, Front-End Web Development, GitHub, HTML and CSS, Web Design and Development, React.js, Application Deployment, Mockups","Getting Started with the Capstone | Developing Static Website Pages using HTML & CSS | Developing Dynamic React Components - Part I | Developing Dynamic React Components â Part II | Building, Deploying, and Updating the Website | Final Project Submission and Peer Review","IBM Skills Network Team, Richa Arora"
Clean Code Basics: How to Write Maintainable Code,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/clean-code-basics-how-to-write-maintainable-code,1 module,"Maintainability, Code Review, Software Documentation, Technical Communication, Style Guides, Debugging, Programming Principles, Quality Assurance, Software Design Patterns",Introduction to Clean Code,Dylan Israel
Medical Administrative Assistants and the Healthcare Team,4.9 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/medical-administrative-assistants-and-the-healthcare-team,3 modules,"Medical Privacy, Emergency Response, Health Information Management, Health Care Administration, Medical Office Procedures, Patient Registration, Healthcare Industry Knowledge, Medical Records, Care Coordination, Practice Management Software, Patient Coordination, Medical Billing and Coding",Module 1 -   The Medical Administrative Assistant | Module 2 - The Medical Industry and the Healthcare Team | Module 3 - Daily Operations in the Ambulatory Care Setting,Jennifer Zabel
Foundations of Computer Science,4.6 out of 5 stars,111 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/computer-science-foundations,5 modules,"Network Security, Databases, Computer Science, Database Management, System Software, Analysis, SQL, Software Development, Programming Principles, Computer Hardware, Computer Programming, Computer Architecture, Relational Databases, Visual Basic (Programming Language), Algorithms, Computer Networking, Cloud Computing, Network Protocols, Automation, Debugging","Specialization: Introduction to Computer Programming Visual Basic | Algorithms, History of Computing and Algorithm Efficiency | Computer Hardware and Organization | Computer Networks, Cloud Computing and Information Security | Systems Software, Databases and Automation",Aspen Olmsted
GitHub Copilot & ChatGPT for Devs - Code Smarter in 2024,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-github-copilot-chatgpt-for-devs-code-smarter-in-2024-tclih,11 modules,"Artificial Intelligence, ChatGPT, Google Cloud Platform, Development Environment, Docker (Software), Microsoft Copilot, Debugging, Generative AI, GitHub, Git (Version Control System), Prompt Engineering, Microsoft Visual Studio, OpenAI",Introduction | Setting up the environment | ChatGPT - Intro | ChatGPT - Use Cases | Free ChatGPT Alternatives: Google Gemini (Bard) | GitHub Copilot - Intro and Set-Up | GitHub Copilot - Prompting by writing | Copilot Chat and Prompting with comments | GitHub Copilot - Agents and useful tips and tricks | Practice: Writing the Game | Extra: Premium ChatGPT Workshop,Packt - Course Instructors
Security for Blockchain and DApps,4.6 out of 5 stars,19 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/security-for-blockchain-and-dapps,,"Computer Security, Solution Design, Cyber Security Assessment, Secure Coding, Cybersecurity, Network Security, Vulnerability Assessments, Key Management, Data Security, Security Testing, Security Engineering, Cryptographic Protocols",Blockchain Security - Foundational Concepts | Blockchain Security - Intermediate Practices | Blockchain Security  Advanced Protection,Howard Poston
Machine Learning with ChatGPT: Image Classification Model,4.4 out of 5 stars,33 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/machine-learning-with-chatgpt-image-classification-model,,"Deep Learning, Data Processing, Image Analysis, Test Data, ChatGPT, Applied Machine Learning, Artificial Neural Networks, Machine Learning, Data Import/Export, Performance Tuning, Keras (Neural Network Library), Python Programming, Machine Learning Methods",,"Jousef Murad, Coursera Project Network"
Programming with Rust,3.5 out of 5 stars,18 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/programming-with-rust,,"Data Manipulation, Software Design Patterns, Object-Relational Mapping, System Programming, Web Servers, Rust (Programming Language), Web Applications, Server Side, Performance Tuning, Development Environment, Web Frameworks, Package and Software Management",Rust Programming Essentials | Advanced Rust Programming | Web Development with Rust,
DevOps and AI on AWS: Upgrading Apps with Generative AI,4.8 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/upgrading-apps-generative-ai,2 modules,"Data Ethics, Large Language Modeling, Generative AI, Amazon Elastic Compute Cloud, Artificial Intelligence, DevOps, Prompt Engineering, Git (Version Control System), Application Lifecycle Management, CI/CD, Application Development, Application Deployment, Amazon Web Services, Unit Testing",Module 1: TravelGuideAI | Module 2: Upgrading the Travel Guide Application,"Morgan Willis, Russell Sayers, Rafael Lopes, Amazon Web Services"
Identifying Security Vulnerabilities in C/C++Programming,4.6 out of 5 stars,80 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/identifying-security-vulnerabilities-c-programming,4 modules,"Security Engineering, Application Security, Secure Coding, C and C++, Identity and Access Management, Encryption, Vulnerability Assessments, OS Process Management, Data Validation, Debugging, C (Programming Language), File Management, Cryptography, Linux, User Accounts","Users, Privileges, and Environment Variables | Validation and Verification, Buffer and Numeric Overflows, and Input Injections | Files, Subprocesses, and Race Conditions | Randomness, Cryptography, and Other Topics","Matthew Bishop, PhD, University of California, Davis"
Intro to Operating Systems 2: Memory Management,4.7 out of 5 stars,56 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/codio-intro-to-operating-systems-2-memory-management,5 modules,"Operating Systems, System Programming, Virtualization and Virtual Machines, C (Programming Language), Performance Tuning, Linux",Introduction | Segmentation | Paging | Swapping | Virtual Memory,Patrick Ester
Introduction to Python,4.3 out of 5 stars,24 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-python-1,5 modules,"Computer Programming, Programming Principles, Software Engineering, Integrated Development Environments, Python Programming, Development Environment, Scripting",Specialization Introduction | Module 1: Course Introduction | Module 2: Input-Output Process in Python | Module 3: Control Structures in Python | Module 4: How to Implement Functions in Python,"Adwith Malpe, Arizona State University"
Core Java for Complete Beginners,4.7 out of 5 stars,67 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/core-java-course,,"JUnit, Software Design Patterns, Software Architecture, Software Testing, Secure Coding, Software Design, Unit Testing, Java Platform Enterprise Edition (J2EE), Authentications, Debugging, Software Development, Programming Principles",Core Java - Foundations | Core Java - Multithreading and Classes | Core Java - Advanced Fundamentals | Core Java - Design Patterns,
Value-Based Care: Reimbursement Models,4.4 out of 5 stars,45 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/reimburse-models,3 modules,"Revenue Cycle Management, Public Health, ICD Coding (ICD-9/ICD-10), Payment Systems, Medical Billing and Coding, Health Care Procedure and Regulation, Healthcare Industry Knowledge, Medicare, Risk Management, Health Policy, Health Information Management, Health Care",From Fee-For-Service to Value-Based Payments | Quality and Risk Adjustment in Value-Based Payments | Course Project: Making This My Own,"Susie Gronseth, Sara G. McNeil, University of Houston"
Exception Handling in Python,4.6 out of 5 stars,68 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/exception-handling-in-python,,"Python Programming, Code Review, Debugging, Scripting, Software Development, Programming Principles",,"Emma Martin, Coursera Project Network"
Manage Your Versions with Git (Part II),4.6 out of 5 stars,54 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/git-2,,"Software Versioning, Bitbucket, Collaborative Software, GitHub, GitLab, Software Development, Software Engineering, Version Control, Project Management, Git (Version Control System)",,"Harrison Kong, Coursera Project Network"
Programming for a Networked World,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/programming-for-a-networked-world,6 modules,"Debugging, Computational Thinking, Application Programming Interface (API), Algorithms, Problem Solving, Data Structures, Computer Graphics, Computer Programming, Computer Networking, Event-Driven Programming, Natural Language Processing, Computer Science, Programming Principles, Distributed Computing, Scripting Languages","Introduction | Custom Blocks, Events and RPCs | Loops and Lists | Structured Data | Distributed Programming | Text Analysis","Akos Ledeczi, Brian Broll, Clifford B Anderson, Vanderbilt University"
Python Programming for Quantum Computing,4.4 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-python-programming-for-quantum-computing-9rifk,3 modules,"Data Structures, Programming Principles, Jupyter, Python Programming, Data Manipulation, Object Oriented Programming (OOP), Data Processing, Scripting, Computer Programming, Development Environment, Computational Logic","Python Setup and Core Concepts | Control Flow and Data Manipulation | Functions, OOP, and Advanced Topics",Packt - Course Instructors
Advanced Django: Introduction to Django Rest Framework,4.6 out of 5 stars,49 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/codio-advanced-django-intro-drf,4 modules,"JSON, Django (Web Framework), Python Programming, API Design, Restful API, Object-Relational Mapping, Application Programming Interface (API), Authentications, Model View Controller, Authorization (Computing), Postman API Platform, Data Validation",Introduction to REST APIs | Django Rest Framework Serializers and Views | Django Rest Framework Relationships | Django Rest Framework APIs,"Patrick Ester, Ben Shaw"
Advanced C# Programming in .NET Core,4.5 out of 5 stars,60 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-c-programming-in-net-core,4 modules,"Scalability, NoSQL, Object Oriented Programming (OOP), Software Design Patterns, Model View Controller, C# (Programming Language), Data Access, Distributed Computing, Debugging, Performance Tuning, Computer Programming, MongoDB, .NET Framework, Object Oriented Design, Microservices, Maintainability, Software Architecture",Advanced Language Features | Object-Oriented Programming Techniques | Advanced Data Access | Error Handling and Logging,
Building React and ASP.NET MVC 5 Applications,4 out of 5 stars,43 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/react-and-mvc,,"HTML and CSS, Javascript, C# (Programming Language), Secure Coding, Web Services, Bootstrap (Front-End Framework), JavaScript Frameworks, Web Applications, Cascading Style Sheets (CSS), React.js, Front-End Web Development, Data Integration",ASP.NET Core Foundation | React Fundamentals | Building React Application using ASP.NET MVC5,Board Infinity
Arranging and Visualizing Data in R,5 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/arranging-visualizing-data-r,4 modules,"Tidyverse (R Package), Data Manipulation, Exploratory Data Analysis, Data Visualization, Data Wrangling, Data Visualization Software, Data Import/Export, Software Installation, Package and Software Management, Plot (Graphics), Scripting, Ggplot2, Scatter Plots, Rmarkdown, R Programming, Statistical Visualization, Histogram",Become knowledgeable about and conversant in the R environment | Format and manipulate data within R into suitable formats | Develop intuition for doing exploratory data analysis | Develop a workflow in R,"Philip S. Boonstra, University of Michigan"
Serverless Architectures on AWS,4.8 out of 5 stars,19 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-serverless,2 modules,"Cloud Infrastructure, Application Programming Interface (API), Event-Driven Programming, Serverless Computing, Cloud API, Infrastructure as Code (IaC), Amazon S3, Amazon DynamoDB, AWS CloudFormation, Scalability, Authentications",Week 1: Automation and Authentication | Week 2: Serverless Event Driven Architectures,"Morgan Willis, Russell Sayers, Seph Robinson, Amazon Web Services"
"Java Basic Structures: Arrays, Strings, and Files",4.6 out of 5 stars,41 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/java-basic-structures-arrays-strings-and-files,3 modules,"Computer Programming, File Management, Java Programming, Data Import/Export, Java, Object Oriented Programming (OOP), Data Structures, Computer Science, Programming Principles",Arrays | Strings | Files,"Patrick Ester, Anh Le, Elise Deitrick"
GenAI and LLMs on AWS,4.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-llm-aws,4 modules,"AWS SageMaker, Rust (Programming Language), Serverless Computing, Amazon Elastic Compute Cloud, Generative AI, Personally Identifiable Information, Large Language Modeling, General Data Protection Regulation (GDPR), Prompt Engineering, Continuous Monitoring, Cloud Computing, Development Environment, Data Ethics, Software Development Tools, Amazon CloudWatch, Amazon Web Services, Secure Coding, MLOps (Machine Learning Operations)",Getting Started with Developing on AWS for AI | AI Pair Programming from CodeWhisperer to Prompt Engineering | Amazon Bedrock | Project Challenges,"Noah Gift, Alfredo Deza, Derek Wales, Duke University"
Exploiting and Securing Vulnerabilities in Java Applications,4.4 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/exploiting-securing-vulnerabilities-java-applications,4 modules,"Git (Version Control System), Docker (Software), Java, JSON, Authentications, Application Security, Secure Coding, Open Web Application Security Project (OWASP), Java Programming, Dependency Analysis, Penetration Testing, Authorization (Computing), Vulnerability Assessments",Setup and Introduction to Cross Site Scripting Attacks | Injection Attacks | Authentication and Authorization | Dangers of Vulnerable Components and Final Project,"Joubin Jabbari, University of California, Davis"
Introduction to Deep Learning for Computer Vision,4.9 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-deep-learning-computer-vision,4 modules,"Deep Learning, Matlab, Computer Vision, Data Processing, Classification And Regression Tree (CART), Performance Tuning, Machine Learning Methods, Artificial Intelligence and Machine Learning (AI/ML), Applied Machine Learning, Predictive Modeling, Image Analysis, Artificial Neural Networks",Introduction to Deep Learning with Images | Transfer Learning | Investigating Network Behavior | Final Project: Classifying the ASL Alphabet,"Mehdi Alemi, Amanda Wang, Matt Rich, Brandon Armstrong, Megan Thompson"
Pair Programming with a Large Language Model,N/A,N/A,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/pair-programming-llm,,"Software Development Tools, Maintainability, Code Review, Debugging, Generative AI Agents, Test Case, Prompt Engineering, Large Language Modeling, Software Documentation",,Laurence Moroney
Intro to Operating Systems 4: Persistence,4.6 out of 5 stars,52 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/codio-intro-to-operating-systems-4-persistence,5 modules,"Systems Design, Command-Line Interface, Distributed Computing, Data Storage, Data Security, System Programming, Scalability, C (Programming Language), Computer Systems, Version Control, Data Integrity, Operating Systems, File Systems, Computer Hardware, Debugging",Introduction | I/O & Directories | File Systems | Data Integrity & Protection | Distributed Systems,"Patrick Ester, Chalece DeLaCoudray"
Build AI Apps with LangChain.js,4.7 out of 5 stars,23 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/build-ai-apps-with-langchain,4 modules,"Scalability, Generative AI, User Interface (UI), Maintainability, Application Performance Management, Artificial Intelligence, Prompt Engineering, Data Storage, Databases, Application Development","Build AI apps with LangChain JS | Core Functionality & Processing | Challenges, UI, and Finalization | Test your knowledge!",Tom Chant
Web Scraping with Python,3.2 out of 5 stars,17 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-web-scraping,,"Unstructured Data, Python Programming, Scripting, Web Scraping, Extensible Markup Language (XML), Web Development, Hypertext Markup Language (HTML), Web Applications",,"Alfredo Deza, Duke University"
"Python Object Basics: Functions, Recursion, and Objects",4.5 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-object-basics,4 modules,"Computer Programming, Scripting, Programming Principles, Object Oriented Programming (OOP), Python Programming, Scripting Languages, Computer Science",User-Defined Functions | Recursion | Introduction to Objects | Mutability,"Patrick Ester, Elise Deitrick"
Previous OWASP Risks,4.9 out of 5 stars,20 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/previous-owasp-risks,4 modules,"Application Security, Vulnerability Assessments, Secure Coding, Open Web Application Security Project (OWASP), Security Testing, Vulnerability Management",Overview | XML External Entities | Cross Site Scripting | Insecure Deserialization,John Wagnon
Debugging: Hunting and Squashing Bugs,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/debugging-hunting-and-squashing-bugs,4 modules,"Debugging, Integrated Development Environments, Development Testing, Python Programming, File Management, Technical Communication, Unit Testing",Week 1 | Working with Files and Unit Tests | Week 2 | Parsing CSV Data and Using a Debugger | Week 3 | CSV Reader/Writer and Debugging | Week 4 | Regex,"Barbara Ericson, University of Michigan"
Advanced SQL Retrieval Queries in SQLiteStudio,4.5 out of 5 stars,98 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/advanced-sql-retrieval-queries-in-sqlitestudio,,"SQL, Data Analysis, Problem Solving, Data Manipulation, Relational Databases, Query Languages",,"Judy Richardson, Coursera Project Network"
CompTIA CySA+ (CS0-003),4.5 out of 5 stars,6 reviews,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/packt-comptia-cysa-cs0003,,"Intrusion Detection and Prevention, Threat Detection, Computer Security Incident Management, Cyber Security Assessment, Secure Coding, Vulnerability Scanning, Risk Management Framework, Cybersecurity, Network Security, Vulnerability Assessments, Security Testing, Threat Management",Cybersecurity Concepts | Vulnerability Types and Concepts | Cybersecurity Incident Response and Communication,Packt - Course Instructors
"Software Creation: Version Control, Debugging, Object Design",N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/software-creation-version-control-debugging-object-design,1 module,"Command-Line Interface, Git (Version Control System), Software Development, Object Oriented Design, Software Engineering, Programming Principles, Software Design, Version Control, Computer Programming, Debugging, Object Oriented Programming (OOP), Integrated Development Environments, Software Design Patterns","Software Creation: Version Control, Debugging, Object Design","Karlis Zars, Coursera Instructor Network"
Generative AI: Prompt Engineering Basics,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-prompt-engineering-basics,2 modules,"Computer Programming, Artificial Intelligence and Machine Learning (AI/ML), Prompt Engineering, Web Analytics and SEO, Generative AI, Data Ethics, Large Language Modeling, Content Creation, Automation, Artificial Intelligence, OpenAI, ChatGPT",Introduction to Generative AI and Core Concepts | Mastering Prompt Engineering for AI Optimization,Board Infinity
Introduction to Machine Learning with Python,3.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-machine-learning-with-python,4 modules,"Artificial Neural Networks, Machine Learning, Python Programming, Unsupervised Learning, Deep Learning, Image Analysis, Machine Learning Algorithms, Computer Vision, Generative AI, Regression Analysis, Supervised Learning, Applied Machine Learning, Computer Programming",Course Introduction | Module 1: Introduction to Machine Learning | Module 2: More Supervised Learning Algorithms | Module 3: Advanced Machine Learning Topics,"Adwith Malpe, Arizona State University"
Capstone:  Autonomous Runway Detection for IoT,4.6 out of 5 stars,68 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/autonomous-runway-detection,3 modules,"Software Development, Performance Testing, Embedded Systems, Internet Of Things, Algorithms, Verification And Validation, Requirements Analysis, Cloud-Based Integration, System Implementation, Innovation, IT Security Architecture, System Testing, Software Engineering, Systems Integration, Encryption, Secure Coding, Integration Testing, System Requirements, Real-Time Operating Systems",Introduction and methods | Implementation and integration | Project submission and Peer review,"Farhoud Hosseinpour, Juha Plosila, EIT Digital"
Doing Clinical Research: Biostatistics with the Wolfram Language,4.7 out of 5 stars,51 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/clinical-research-biostatistics-wolfram,4 modules,"Data Visualization, Probability & Statistics, Descriptive Statistics, Machine Learning, Deep Learning, Statistical Programming, Statistical Modeling, Plot (Graphics), Data Manipulation, Statistical Hypothesis Testing, Statistical Analysis, Quantitative Research, Biostatistics, Exploratory Data Analysis",Week 1 | Week 2 | Week 3 | Week 4,"Juan H Klopper, University of Cape Town"
Continuous Integration,3.9 out of 5 stars,40 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/continuous-integration,4 modules,"Continuous Deployment, GitHub, Application Deployment, Continuous Monitoring, Continuous Integration, CI/CD, Program Development, DevOps, Version Control, Continuous Delivery, Maintainability, Systems Integration, System Monitoring, Integration Testing, Software Development, Automation, Docker (Software), Development Environment, Debugging, Secure Coding",Continuous Integration (CI) Tenets and Basic Features | Managing the CI Environment and Performing with Travis CI | Connecting Continuous Integration to GitHub and CI Status for Shipping Changes | Creating a Reliable Continuous Integration System and Log Analytics,"Edward Raigosa, University of California, Davis"
Visual Studio Code for C# Developers,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-visual-studio-code-for-c-developers-jofk1,10 modules,"Development Environment, Program Development, .NET Framework, Software Development Tools, Configuration Management, C# (Programming Language), Git (Version Control System), Debugging, Integrated Development Environments, Microsoft Visual Studio",Introduction to the Course | Getting Started with Visual Studio Code | Create Your First Project | Editing in Visual Studio Code | Navigating in Visual Studio Code | Intellisense | Extensions | Debugging in Visual Studio Code | Working with Git and GitHub | Snippets,Packt - Course Instructors
Git Basics for DevOps,4.8 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/git-basics-for-devops,3 modules,"Collaborative Software, Software Development Tools, Open Source Technology, Version Control, DevOps, Git (Version Control System), GitHub, Linux",Git Introduction | GIT Branches | Initialize Remote Repositories,Lydia Halie
Building No-code Apps using Amazon Honeycode,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/building-no-code-apps-using-amazon-honeycode,1 module,"Automation, User Interface (UI) Design, Web Applications, Database Application, Workflow Management, Application Development, Data Management, Spreadsheet Software, Collaborative Software, Cloud Applications, Version Control, Amazon Web Services",Getting Started with Amazon Honeycode,
Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership,4.8 out of 5 stars,77 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/launching-machine-learning-leadership,4 modules,"Data-Driven Decision-Making, Data Ethics, Strategic Leadership, Business Leadership, Predictive Analytics, Business Metrics, Leadership and Management, Data Processing, MLOps (Machine Learning Operations), Machine Learning, Business Transformation, Technical Management, Applied Machine Learning, Performance Measurement, Data Science","MODULE 1 - Business Applications of Machine Learning | MODULE 2 - Scoping, Greenlighting, and Managing Machine Learning Initiatives | MODULE 3 - Data Prep: Preparing the Training Data | MODULE 4 - The High Cost of False Promises, False Positives, and Misapplied Models",Eric Siegel
Building DApps In Ethereum Blockchain,4.9 out of 5 stars,121 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/building-dapps-ethereum-blockchain,,"Application Deployment, Cyber Security Assessment, Authorization (Computing), Penetration Testing, Secure Coding, Payment Systems, JavaScript Frameworks, Software Development Tools, Role-Based Access Control (RBAC), Web Applications, Security Testing, Security Engineering",Introduction to Ethereum Blockchain | Advanced Smart Contract Development | Decentralized Application (DApp) Development | Security and Auditing in Ethereum,
Learn Python: 1,5 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-python-1,1 module,"Scripting, Web Development Tools, Python Programming, Data Structures, User Interface (UI), Software Engineering, Scripting Languages, Web Development, Computer Programming, Programming Principles","Learn Python, Part 01",Olof Paulson
Learn Python: 1,5 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-python-1,1 module,"Scripting, Web Development Tools, Python Programming, Data Structures, User Interface (UI), Software Engineering, Scripting Languages, Web Development, Computer Programming, Programming Principles","Learn Python, Part 01",Olof Paulson
