課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
5G Mobile Networks,4.7 out of 5 stars,29 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/5g-mobile-networks-technology-architecture-and-protocols,,"Real Time Data, Automation, Wireless Networks, Cybersecurity, Network Security, Network Architecture, Network Planning And Design, Network Performance Management, Telecommunications, Digital Communications, Network Protocols, Technology Roadmaps","Principles and Technologies of 5G Mobile Networks | 5G Network Architecture and Protocols | Use Cases, the Future of 5G, and Beyond",Prashant Kumar
Cyber Incident Response,4.7 out of 5 stars,252 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cyber-incident-response,,"Intrusion Detection and Prevention, Cyber Attacks, Threat Detection, Computer Security Incident Management, Cyber Security Assessment, Network Analysis, Cybersecurity, Network Monitoring, Network Security, Disaster Recovery, Data Security, Security Management",Cyber Incident Response | Stages of Incident Response | Technical Deep Dive with Incident Response Tools,Keatron Evans
Introduction to Computer Security,4.8 out of 5 stars,32 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-computer-security,4 modules,"Command-Line Interface, Computer Architecture, Network Analysis, Vulnerability Assessments, Application Security, Authorization (Computing), Cybersecurity, Virtual Private Networks (VPN), Computer Systems, Hardware Architecture, Operating Systems, Linux, Network Security, Authentications, Network Monitoring, Network Protocols, Threat Detection","Introduction to Computer Systems and Security | Computer Architecture and Operating Systems | Operating systems control, authentication, authorisation and accounting | Computer systems and networking","Professor Peter Komisarczuk, University of London, Royal Holloway, University of London"
Securing Digital Democracy,4.8 out of 5 stars,169 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/digital-democracy,5 modules,"Security Awareness, Political Sciences, Information Systems Security, Safety and Security, Policy Analysis, Software Testing, Human Factors, Computer Security Awareness Training, Public Policies, Human Computer Interaction, Security Engineering, Cybersecurity, Usability, Public Safety and National Security, Cyber Security Policies, Vulnerability",Voting as a Security Problem | Computers at the Polls | Security Procedures and Voting Around the World | Human Factors and Internet Voting | New Technology and Policy,"J. Alex Halderman, University of Michigan"
Operating System Foundations,4.7 out of 5 stars,83 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/operating-system-foundations,4 modules,"Microsoft Windows, Operating Systems, Windows PowerShell, Linux, Vulnerability Assessments, Cyber Security Assessment, Command-Line Interface, Linux Commands, Penetration Testing, Mac OS, Computer Systems, Cybersecurity",Operating System Foundations | Windows Command Line Foundations | Linux Command line Foundations | Pen Test Demo,Keatron Evans
Automated Cyber Security Incident Response,4.8 out of 5 stars,61 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/automated-incident-response,4 modules,"Incident Management, Anomaly Detection, Event Monitoring, Artificial Intelligence and Machine Learning (AI/ML), Incident Response, Cybersecurity, Computer Security Incident Management, Threat Detection, Intrusion Detection and Prevention, Cyber Threat Hunting, Continuous Monitoring, Data Analysis Software, Automation, System Monitoring, Security Information and Event Management (SIEM)",Introduction to Automated Incident Response | Automated Incident Detection and Triage | Automated Incident Containment and Mitigation | Incident Response Automation Tools and Future Trends,
Python for Active Defense,4.5 out of 5 stars,76 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/python-for-active-defense,3 modules,"Scripting Languages, Python Programming, Scripting, Cyber Operations, Cybersecurity, Network Security, Cyber Security Strategy, Threat Detection, Network Monitoring, Continuous Monitoring, Cyber Threat Hunting, System Monitoring",Python for active defense: Decoys | Python for active defense: Network | Python for active defense: Monitoring,Howard Poston
Endpoints and Systems,4.8 out of 5 stars,60 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/endpoints-and-systems,3 modules,"Linux Commands, System Configuration, Command-Line Interface, System Monitoring, Windows PowerShell, Security Controls, File Systems, Microsoft Windows, Service Management, Operating Systems, Active Directory, Endpoint Security, Network Administration, Linux Administration, Windows Servers, Linux",Understanding Windows Operating System Basics | Understanding Linux Operating System Basics | Understanding Endpoint Security Technologies,"Cisco Learning & Certifications, Cisco Learning and Certifications"
Introduction to Automotive Embedded Systems,4.4 out of 5 stars,24 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-automotive-embedded-systems,4 modules,"Electronic Systems, Systems Integration, Cybersecurity, Real-Time Operating Systems, Software Development, Automation, Electronics, Embedded Systems, Control Systems, Internet Of Things, Artificial Intelligence",Foundations of Automotive Embedded Systems | Sensors and Actuators in Automotive Systems | Advanced Topics in Automotive Embedded Systems | Future Trends and Innovations in Automotive Embedded Systems,Ashraf S. A. AlMadhoun
"Data, Security, and Privacy",4.6 out of 5 stars,43 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-security-privacy,3 modules,"Information Privacy, Cybersecurity, Safety and Security, Data Ethics, System Design and Implementation, Information Technology, Data Management, Software Development Tools, Technology Strategies, Data Security, Digital Communications",Digital Literacy | Digital Security | Privacy and Ethics,"Tim Carrington, University of California, Irvine"
Certified Information Security Manager (CISM),4.1 out of 5 stars,11 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/packt-certified-information-security-manager-cism-ipas0,4 modules,"Security Awareness, Disaster Recovery, Cyber Governance, Security Controls, Vulnerability Assessments, Cyber Risk, Threat Management, IT Management, Security Strategy, Security Management, Risk Management Framework",Information Security Governance | Information Security Risk Management | Information Security Program | Incident Management,Packt - Course Instructors
Cyber Security Management and Leadership,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/mq-csa-cyber-security-management-and-leadership,5 modules,"Threat Detection, Cyber Security Strategy, Incident Response, Compliance Management, Cyber Governance, Leadership and Management, ISO/IEC 27001, Threat Management, Cyber Security Policies, Risk Management, Leadership, Cybersecurity, Resilience, Cyber Threat Intelligence, NIST 800-53, Cyber Attacks, Cyber Risk, Computer Security Incident Management, Cyber Security Assessment, Governance","Cybersecurity Strategy | Preparing Your Organisation | Cybersecurity Corporate Governance | Containment, Eradication and Recovery | Cybersecurity Attacks","Matt Bushby, Macquarie University"
Cloud Computing Law: Transactions,4.9 out of 5 stars,94 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-computing-law-transactions,4 modules,"Cloud Security, Legal Risk, Cybersecurity, Service Level Agreement, Intellectual Property, Contract Review, Data Security, Cloud Services, Cloud Computing, Contract Negotiation, Law, Regulation, and Compliance, Vendor Contracts",Understanding Cloud Computing | Standard Cloud Contracts | Negotiated Cloud Contracts | Intellectual Property in the Cloud,"Christopher Millard, Chris Reed, Johan David Michels, Queen Mary University of London"
Get Started with Mail and Calendar Applications: Outlook,4.7 out of 5 stars,64 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/get-started-with-mail-and-calendar-applications-outlook,4 modules,"Productivity Software, Cybersecurity, Email Security, Collaborative Software, Calendar Management, Administrative Support and Clerical Tasks, Organizational Skills, Meeting Facilitation, Microsoft Outlook, Gmail, Google Workspace, Scheduling, Setting Appointments",Mail App Fundamentals | Calendar App Fundamentals | Working with Mail and Calendar Apps | Course Summary & Assessment,"Skill-Up EdTech Team, Steve Ryan, SkillUp EdTech"
Vital Skills for Data Science,4.4 out of 5 stars,112 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/vital-skills-for-data-science,,"Statistical Reporting, Cyber Attacks, Cybersecurity, Visualization (Computer Graphics), Interactive Data Visualization, Data Security, Ethical Standards And Conduct, User Experience Design, Authentications, Data Visualization Software, User Centered Design, Analysis",Data Science as a Field | Ethical Issues in Data Science | Cybersecurity for Data Science | Fundamentals of Data Visualization,"Al Pisano, Bobby Schnabel, Danielle Szafir, Jane Wall, University of Colorado Boulder"
Data Center Security Management with Microsoft System Center,4.8 out of 5 stars,39 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/data-center-security-management-with-microsoft-system-center,12 modules,"DevSecOps, Windows Servers, IT Infrastructure, Payment Card Industry (PCI) Data Security Standards, Virtual Machines, Incident Response, Security Information and Event Management (SIEM), System Monitoring, Security Testing, Configuration Management, Security Management, IT Automation, Data Centers, Threat Detection, Microsoft Servers, Disaster Recovery, Information Systems Security",Introduction to Data Center Security Management | Microsoft System Center Overview | Implementing Data Center Security Policies | Security Incident Response and Remediation | Security Monitoring Fundamentals | Security Monitoring with System Center Operations Manager (SCOM) | Advanced Threat Detection and Response | Security Monitoring Best Practices and Case Studies | Compliance Frameworks and Standards | Configuring Compliance Policies with System Center Configuration Manager (SCCM) | Audit Preparation and Management | Automation and DevSecOps in Data Center Security,
Technical Support (IT) Case Studies and Capstone,4.8 out of 5 stars,175 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/technical-support-case-studies,5 modules,"Customer Service, Cloud Security, Cloud Computing, Cloud Services, Cloud Storage, Hardware Troubleshooting, Technical Support and Services, End User Training and Support, Computer Hardware, System Support, Operating Systems, Technical Support, Data Storage, Issue Tracking, General Networking, Network Troubleshooting, Desktop Support, Cybersecurity","Hardware and Operating Systemsâ¯ | Software, Programming and Databasesâ¯ | â¯Networking and Storageâ¯ | Cybersecurityâ¯ | â¯â¯Cloud Computing",IBM Skills Network Team
Cyber Incident Response,4.7 out of 5 stars,167 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/incident-response,1 module,"Cybersecurity, Computer Security Incident Management, Cyber Threat Hunting, Endpoint Detection and Response, Disaster Recovery, Incident Response, Intrusion Detection and Prevention, Cyber Operations, Security Management",Incident Response Fundamentals,Keatron Evans
Healthcare Data Management and Information Systems,4.9 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/healthcare-data-management-and-information-systems,4 modules,"Data Security, Health Informatics, Health Care Administration, Digital Transformation, Health Care, Data Management, Information Privacy, Innovation, Technology Strategies, Medical Records, Telehealth, Cybersecurity, Electronic Medical Record, Health Systems, Emerging Technologies, Regulatory Compliance, Health Information Management",Cybersecurity & Patient Privacy | Assessing IT Effectiveness & Spending | Emerging Technologies & Challenges | The Future of Health IT: Digital Transformation,"Dr. John D. Halamka, M.D., M.S., Northeastern University"
CompTIA Security+ Certification (SY0-701): The Total Course,4.8 out of 5 stars,13 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-comptia-security-plus-certification-sy0-701-the-total-course,,"Intrusion Detection and Prevention, Computer Security Incident Management, Open Web Application Security Project (OWASP), Penetration Testing, Secure Coding, Risk Management Framework, Cybersecurity, Network Security, Vulnerability Assessments, Security Strategy, Security Testing, Security Engineering",Security Fundamentals and Identity Management | Securing Systems and Networks | Advanced Security Strategies and Incident Response,Packt - Course Instructors
Governance and Strategy,4.5 out of 5 stars,44 reviews,Mixed · Course · 3 - 6 Months,https://www.coursera.org/learn/cybersecurity-governance-and-strategy,13 modules,"Security Controls, Security Requirements Analysis, Incident Management, Cyber Governance, Performance Metric, Disaster Recovery, Cyber Security Strategy, Resource Management, Compliance Auditing, Security Management, Asset Management, Risk Management, Business Continuity","Introduction to IS Governance (474) | IS Roles and Responsibilities (475) | Information Security Strategy (478) | IS Resources and Constraints (480) | Implementation Action Plan (484) | Strategy and Implementation (488) | Risk Assessment (494) | Asset Classification and Operational Considerations (496) | Security Program Architecture (502) | Security Program Activities (508) | Effective Incident Management (512) | IR, BC and DR Planning and Procedures (513) | Risk Management (413)","InfoSec Institute Instructor, infosec instructor"
Practice Exam for CompTIA ITF+ Certification,4.8 out of 5 stars,136 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/practice-exam-for-comptia-itf-plus-certification,3 modules,"Computer Networking, End User Training and Support, Databases, Desktop Support, Cybersecurity, Software Installation, Computer Hardware, Information Technology, Technical Support and Services, Cloud Computing, IT Infrastructure, Test Tools",About the CompTIA ITF+ Certification Exam | Practice Exam for CompTIA ITF+ Certification | Course Wrap-up and Cloud Basics Exam,"IBM Skills Network Team, Roopa Raghavan"
"Python for Command-and-control, Exfiltration and Impact",4.7 out of 5 stars,40 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/command-and-control-exfiltration-and-impact,3 modules,"Cybersecurity, Command-Line Interface, Python Programming, Scripting, Network Analysis, Incident Response, Cyber Operations, Encryption, Threat Detection, Threat Modeling",Python for command-and-control | Python for exfiltration | Python for impact,Howard Poston
Ethical Hacking Foundations,4.1 out of 5 stars,26 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-ethical-hacking-foundations-cacdd,5 modules,"Virtual Machines, Cybersecurity, System Configuration, General Networking, Penetration Testing, Vulnerability Assessments, Command-Line Interface, Linux, Wireless Networks, Linux Commands, Network Security, Software Installation",Introduction | Setting Up a Pentesting Lab | Linux Essentials for Hackers | Networking Tools and Essential Terminology | Passive Information Gathering and Footprinting,Packt - Course Instructors
Transformación digital de Gobiernos,4.7 out of 5 stars,107 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/transformacion-digital-de-gobiernos,,"Human Resources Management and Planning, Governance, Process Design, Policy Development, Public Policies, Cybersecurity, Data Management, Data Sharing, Data Security, Big Data, Process Improvement, Project Design",La era digital en AmÃ©rica Latina y el Caribe | Gobierno Digital | DiseÃ±o de proyectos de gobierno digital,"Claudia Suaznabar, Pablo Libedinsky, Miguel PorrÃºa, Pau Puig GabarrÃ³, Mariano Lafuente, Arturo Muente, Mauricio Garcia Mejia, Santiago Paz, Angela Maria Reyes, Lea Gimenez, Benjamin Roseth, Florencia Serale, Aitor Cubo Contreras, Alejandro Pareja, Estefania Calderon, Banco Interamericano de Desarrollo"
Certified Cloud Security Professional (CCSP),4.6 out of 5 stars,150 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ccsp1,8 modules,"Encryption, Cloud Technologies, Computer Science, Application Security, Infrastructure Security, Cloud Platforms, IT Security Architecture, Information Technology, Configuration Management, Cloud Applications, Cloud Computing Architecture, Cloud Security, Cloud Computing, Risk Management Framework, Cloud Infrastructure, Cybersecurity, Data Security, Data Management, Cloud Services","CCSP: Cybersecurity Basics | Domain 1: Architecture, concept, design | Domain 2: Cloud data security | Domain 3: Cloud platform and infrastructure security | Domain 4: Cloud application security | Domain 5: Cloud security operations | Domain 6: Cloud legal risk and compliance requirements | CCSP exam essentials",Ross Casanova
How to Transform Digitally?,4.8 out of 5 stars,29 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/how-to-transform-digitally,6 modules,"Business Modeling, Workforce Development, Technology Strategies, Operational Excellence, Stakeholder Engagement, Governance, Enterprise Architecture, Organizational Change, Business Transformation, Business Technologies, Change Management, Cybersecurity, Cloud Computing Architecture, Digital Transformation",Week 1: Operational Purpose of Digital Transformation | Week 2: Transforming Digital Architecture | Week 3: Organizational Work Transformation | Week 4: Digital Transformation in Governance | Week 5: Business Model Transformation | Peer Review Assignment,"Pankaj Setia, IIMA - IIM Ahmedabad"
Systems and Application Security,4.9 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/systems-and-application-security,1 module,"Cybersecurity, Threat Detection, Human Factors (Security), Information Systems Security, Virtualization, Cloud Computing, Endpoint Security, Virtual Machines, Malware Protection, Encryption, Application Security, Cloud Security, Intrusion Detection and Prevention, Mobile Security",Overview,ISC2 Education & Training
Cybercrime,4.6 out of 5 stars,32 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybercrime,4 modules,"Cyber Threat Intelligence, Social Sciences, Survey Creation, Research, Psychology, Human Factors (Security), Culture, Investigation, Cybersecurity, Threat Modeling, Cyber Attacks, Security Awareness","Introduction to Cybercrime | Cybercrime threats, actors and surveys | Humans and cybercrime | Social engineering","Konstantinos Mersinas, Royal Holloway, University of London"
Security for Blockchain and DApps,4.6 out of 5 stars,19 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/security-for-blockchain-and-dapps,,"Computer Security, Solution Design, Cyber Security Assessment, Secure Coding, Cybersecurity, Network Security, Vulnerability Assessments, Key Management, Data Security, Security Testing, Security Engineering, Cryptographic Protocols",Blockchain Security - Foundational Concepts | Blockchain Security - Intermediate Practices | Blockchain Security  Advanced Protection,Howard Poston
Certified Ethical Hacker (CEH) v.12,4.7 out of 5 stars,14 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-certified-ethical-hacker-ceh-v12,,"Intrusion Detection and Prevention, Cyber Attacks, Threat Detection, Wireless Networks, Open Web Application Security Project (OWASP), Penetration Testing, Cybersecurity, Network Security, Vulnerability Assessments, Mobile Security, MITRE ATT&CK Framework, Cyber Threat Hunting","Introduction to Ethical Hacking and Recon Techniques | System Hacking, Malware Threats, and Network Attacks | Advanced Network Attacks, Web Hacking, and Cryptography",Packt - Course Instructors
"Computing, Ethics, and Society",4.5 out of 5 stars,24 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/computing-ethics-society,,"Artificial Intelligence, Machine Learning, Automation, Medical Privacy, Security Awareness, Cybersecurity, Generative AI, Diversity Awareness, Ethical Standards And Conduct, Cultural Diversity, Information Technology, Law, Regulation, and Compliance","Computing, Ethics, and Society Foundations | Ethical Issues in AI and Professional Ethics | Ethical Issues in Computing Applications","Bobby Schnabel, University of Colorado Boulder"
CompTIA Network+ (N10-008),4.9 out of 5 stars,9 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-comptia-network-plus-n10-008,,"Network Troubleshooting, Computer Security, Networking Hardware, Virtual Private Networks (VPN), Cybersecurity, Network Monitoring, Network Security, Network Architecture, Virtualization, Disaster Recovery, TCP/IP, Network Administration",Networking Fundamentals | Network Implementations and Operations | Advanced Security and Troubleshooting,Packt - Course Instructors
CompTIA Network+ (N10-008),4.9 out of 5 stars,9 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/packt-comptia-network-plus-n10-008,,"Network Troubleshooting, Computer Security, Networking Hardware, Virtual Private Networks (VPN), Cybersecurity, Network Monitoring, Network Security, Network Architecture, Virtualization, Disaster Recovery, TCP/IP, Network Administration",Networking Fundamentals | Network Implementations and Operations | Advanced Security and Troubleshooting,Packt - Course Instructors
Introduction to Network Security,4.9 out of 5 stars,21 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-network-security,6 modules,"Cryptographic Protocols, Network Protocols, Cybersecurity, Computer Networking, OSI Models, Network Security, Application Security, TCP/IP, Network Infrastructure, Vulnerability Assessments, Network Architecture, Threat Modeling",Introduction to the course and computer networks | Network layers | The internet protocol | Large-scale IP networks and message transport | Data streams and application protocols | Secure communication,"Guido Schmitz, University of London, Royal Holloway, University of London"
Introduction to Applied Cryptography,4.6 out of 5 stars,71 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-applied-cryptography,4 modules,"Encryption, Public Key Cryptography Standards (PKCS), Mobile Security, Vulnerability Assessments, Authentications, Application Security, Cybersecurity, Key Management, Data Integrity, Cryptography",Introduction to the course and the Cryptographic Toolkit | Applications of Cryptography | Cryptosystems | Attacking Cryptosystems,"Professor Keith M. Martin, University of London"
CompTIA Security+ SY0-701 Full Training Guide,4.1 out of 5 stars,11 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-comptia-security-plus-sy0-701-full-training-guide,,"Endpoint Security, Cyber Attacks, Cyber Security Assessment, Cloud Computing Architecture, Cybersecurity, Network Security, Vulnerability Assessments, Malware Protection, Cryptography, Identity and Access Management, Cloud Security, Risk Management","Security Foundations, Threats, and Network Protection | Cloud Security, Resiliency, and Vulnerability Management | Incident Response, Risk Management, and Compliance",Packt - Course Instructors
Threat Investigation,4.9 out of 5 stars,33 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/threat,4 modules,"Cyber Threat Intelligence, Event Monitoring, Threat Detection, Continuous Monitoring, Network Security, Incident Response, Vulnerability Assessments, Security Information and Event Management (SIEM), Security Management, Threat Management, Network Analysis, Cyber Threat Hunting",Identifying Resources for Hunting Cyber Threats | Understanding Event Correlation and Normalization | Conducting Security Incident Investigations | Using a Playbook Model to Organize Security Monitoring,"Cisco Learning & Certifications, Cisco Learning and Certifications"
CEH (v12) Practice Projects and Exam Simulators,4.9 out of 5 stars,41 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/certified-ethical-hacking-v12-practice-projects-and-exam-simulators,1 module,"Cybersecurity, Cyber Attacks, Cyber Security Assessment, Network Security, Solution Design, Encryption, Threat Modeling, Vulnerability Assessments, Problem Solving, Incident Response, Penetration Testing",Project and Exam Simulators,
Teaching Impacts of Technology in K-12 Education,4.6 out of 5 stars,59 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/teach-impacts-technology-k12-education,,"Cybersecurity, Diversity Awareness, Computer Science, Computational Thinking, Data Security, Big Data, Education and Training, Cryptography, Student Engagement, Digital Transformation, Information Technology, Data Ethics","Teaching Impacts of Technology: Fundamentals | Teaching Impacts of Technology: Data Collection, Use, and Privacy | Teaching Impacts of Technology: Relationships | Teaching Impacts of Technology: Workplace of the Future | Teaching Impacts of Technology: Global Society | Capstone Project: Teaching Impacts of Technology","Beth Simon, University of California San Diego"
Modern Security Operations,4.2 out of 5 stars,10 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/modern-security-operations,7 modules,"Cyber Operations, Incident Response, Security Engineering, Critical Thinking, Cybersecurity, Threat Detection, Threat Management, Cyber Security Strategy, DevOps, Automation, Digital Transformation, Site Reliability Engineering, Agile Methodology, Cyber Security Assessment, Continuous Monitoring","Module 1: Introduction | Module 2: Modernizing Cyber Threat Management | Module 3: SecOps 101 | Module 4: Autonomic Security Operations Overview | Module 5: Continuous Detection, Continuous Response | Module 6: Get Started with ASO | Module 7: Summary","Google Cloud Training, Google Cloud"
Introduction to Ethical Hacking Principles,4.6 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-ethical-hacking-principles,1 module,"Information Privacy, Cybersecurity, Technical Writing, Penetration Testing, Information Systems Security, General Data Protection Regulation (GDPR), Vulnerability Management, Cyber Security Policies, Computer Security, Vulnerability Assessments, Data Ethics",Ethical Hacking Principles and Practices,"Skill-Up EdTech Team, Christo Oehley, SkillUp EdTech"
Introduction to IT Security,4.9 out of 5 stars,19 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/akamai-security,9 modules,"Mobile Security, Disaster Recovery, Authentications, Security Management, Threat Detection, Public Key Infrastructure, Risk Management Framework, Identity and Access Management, Endpoint Security, Vulnerability Assessments, Cybersecurity, Firewall, Encryption, Incident Response, Computer Security Incident Management, Hardening, Risk Management, Vulnerability Scanning, Network Security, Penetration Testing",Security Fundamentals | Authentication and Account Management | Device Security | Encryption | Network Security | Security Management | Security Threats | Managing Security Incidents | Capstone,"Shadow Farrell, Akamai Technologies, Inc."
Advanced Malware and Network Anomaly Detection,4.7 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-malware-and-network-anomaly-detection,4 modules,"Machine Learning Methods, Performance Testing, Intrusion Detection and Prevention, Anomaly Detection, Machine Learning Algorithms, Threat Detection, Machine Learning, System Design and Implementation, Continuous Monitoring, Malware Protection, Machine Learning Software, Cybersecurity, Microsoft Windows, Supervised Learning, Network Security, Network Analysis",Course Introduction | Malware Threats Detection Part 1 | Malware Threats Detection Part 2 | Network Anomaly Detection with AI,"Lanier Watkins, Johns Hopkins University"
Technical Deep Dive with Incident Response Tools,4.8 out of 5 stars,86 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/technical-deep-dive-with-incident-response-tools,5 modules,"Network Monitoring, Network Security, Malware Protection, Incident Response, Cyber Attacks, Cyber Operations, Cyber Security Assessment, Intrusion Detection and Prevention, Threat Detection, Vulnerability Assessments, Network Analysis, Data Security, Computer Security Incident Management, Cyber Threat Hunting, Cybersecurity",Network Forensics | Memory Forensics | Incident Response Scenario 1: Data Breach/Hacking Incident | Incident Response Scenario 2: Live Ongoing Hacking Incident | Incident Response Scenario 3: SolarWinds,Keatron Evans
CompTIA CySA+ (CS0-003),4.5 out of 5 stars,6 reviews,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/packt-comptia-cysa-cs0003,,"Intrusion Detection and Prevention, Threat Detection, Computer Security Incident Management, Cyber Security Assessment, Secure Coding, Vulnerability Scanning, Risk Management Framework, Cybersecurity, Network Security, Vulnerability Assessments, Security Testing, Threat Management",Cybersecurity Concepts | Vulnerability Types and Concepts | Cybersecurity Incident Response and Communication,Packt - Course Instructors
Security Management and Governance,4.8 out of 5 stars,33 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-management-and-governance,4 modules,"Cybersecurity, Cyber Risk, Cyber Security Policies, Risk Management Framework, Security Management, Cyber Security Strategy, Human Factors, Cyber Governance, Incident Response, Incident Management, Security Awareness, Human Factors (Security), Security Strategy, Computer Security Incident Management, ISO/IEC 27001",Introduction to Security Management and Governance | Dealing with Incidents | People and cyber security | A Trusting Ecosystem,"Andrew Dwyer, Royal Holloway, University of London"
Establishing Command-and-Control and Finding Credentials,4.6 out of 5 stars,26 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/establishing-command-and-control-and-finding-credentials,2 modules,"Network Security, User Accounts, Python Programming, Authentications, System Programming, Data Access, Scripting, Cybersecurity, Cyber Operations, Network Protocols",Establishing Command-and-Control | Finding Credentials,Howard Poston
Data Security,4.8 out of 5 stars,55 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-security,2 modules,"Continuous Monitoring, Intrusion Detection and Prevention, Threat Detection, Security Information and Event Management (SIEM), Network Analysis, Cybersecurity, Encryption, Data Security, Event Monitoring, Key Management, Incident Response, Network Monitoring, Cryptography, Network Security",Exploring Data Type Categories | Understanding Basic Cryptography Concepts,"Cisco Learning & Certifications, Cisco Learning and Certifications"
Seguridad en la red,4.8 out of 5 stars,107 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/seguridad-en-la-red,4 modules,"Security Controls, Computer Security Incident Management, Cybersecurity, IT Security Architecture, Cloud Security, Data Security, Information Systems Security, Network Security, Cyber Security Strategy, Intrusion Detection and Prevention, Incident Response",Arquitectura de Ciberseguridad en la Red de Computadores y en la Nube | La ciberdefensa en la red | Seguridad en el Host | CÃ³mputo Forense,"Harold Enrique Castro Barrera, Carlos AndrÃ©s Lozano GarzÃ³n, Sandra Julieta Rueda RodrÃ­guez, Yezid Enrique Donoso Meisel, Juan Diego Jimenez, Universidad de los Andes"
Security Fundamentals and Identity Management,4.8 out of 5 stars,9 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-security-fundamentals-and-identity-management-iazz8,5 modules,"Identity and Access Management, Information Privacy, Cyber Risk, Security Controls, Cryptography, Authorization (Computing), Cybersecurity, Threat Management, User Accounts, Encryption, Risk Management Framework, Data Security, Authentications, Personally Identifiable Information, Multi-Factor Authentication",Getting Started with CompTIA Security+ (SY0-701) | Risk Management | Foundations of Cryptography | Physical Security | Identity and Account Management,Packt - Course Instructors
Gen AI for Data Privacy & Protection,4.8 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-data-privacy--protection,1 module,"Security Awareness, Information Privacy, Generative AI, Data Governance, Technology Solutions, Data Security, Data Ethics, Cybersecurity, Personally Identifiable Information, Artificial Intelligence, General Data Protection Regulation (GDPR)",Generative AI for Data Privacy and Protection,
