課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Leading with a Digital Strategy,4.7 out of 5 stars,112 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/leading-with-a-digital-strategy,5 modules,"Digital Transformation, Emerging Technologies, Business Analytics, Business Transformation, Artificial Intelligence, Business Leadership, Performance Improvement, Organizational Effectiveness, Technology Strategies, Business Technologies, Innovation, Organizational Strategy",Week 1: Digital Transformation: An Introduction | Week 2: Scientific Approach to Digital Transformation | Week 3: Digitally Transforming Organizations | Week 4: Mastering the Instrumental Purpose | Peer Review Assignment,"Pankaj Setia, IIMA - IIM Ahmedabad"
Python: A Guided Journey from Introduction to Application,3.9 out of 5 stars,56 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/python-a-guided-journey-from-introduction-to-application,,"Machine Learning, Generative AI, Unsupervised Learning, Integrated Development Environments, Deep Learning, Applied Machine Learning, Object Oriented Design, Pandas (Python Package), Event-Driven Programming, Image Analysis, Development Environment, Supervised Learning",Introduction to Python | Data Analysis and Visualization with Python | Object-Oriented Programming and GUI with Python | Introduction to Machine Learning with Python,"Steven Osburn, Adwith Malpe, Arizona State University"
Nearest Neighbor Collaborative Filtering,4.3 out of 5 stars,307 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/collaborative-filtering,6 modules,"Data Mining, Machine Learning Algorithms, Predictive Modeling, AI Personalization, Applied Machine Learning, Algorithms",Preface | User-User Collaborative Filtering Recommenders Part 1 | User-User Collaborative Filtering Recommenders Part 2 | Item-Item Collaborative Filtering Recommenders Part 1 | Item-Item Collaborative Filtering Recommenders Part 2 | Advanced Collaborative Filtering Topics,"Joseph A Konstan, Michael D. Ekstrand, University of Minnesota"
How to Transform Digitally?,4.8 out of 5 stars,29 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/how-to-transform-digitally,6 modules,"Business Modeling, Workforce Development, Technology Strategies, Operational Excellence, Stakeholder Engagement, Governance, Enterprise Architecture, Organizational Change, Business Transformation, Business Technologies, Change Management, Cybersecurity, Cloud Computing Architecture, Digital Transformation",Week 1: Operational Purpose of Digital Transformation | Week 2: Transforming Digital Architecture | Week 3: Organizational Work Transformation | Week 4: Digital Transformation in Governance | Week 5: Business Model Transformation | Peer Review Assignment,"Pankaj Setia, IIMA - IIM Ahmedabad"
Open AI for Beginners: Programmatic Prompting,4.3 out of 5 stars,16 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/open-ai-for-beginners-programmatic-prompting,,"JSON, Web Applications, Generative AI, Application Programming Interface (API), OpenAI, Artificial Intelligence, Prompt Engineering, ChatGPT",,"Angelo Paolillo, Coursera Project Network"
GenAI Basics - How LLMs Work,3.9 out of 5 stars,24 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/genai-basics-how-llms-work,,"Data Science, Large Language Modeling, Data Processing, Natural Language Processing, Generative AI, Data Modeling, Artificial Intelligence, Machine Learning",,"Derek Wales, Duke University"
Creating Infographics with GenAI for Marketing,4.4 out of 5 stars,20 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/creating-infographics-with-genai-for-marketing,4 modules,"Artificial Intelligence, ChatGPT, Design Elements And Principles, Target Audience, Data Visualization, Content Creation, Generative AI, Infographics, Technical Communication, Communication, Data Storytelling, Process Mapping","Creating Infographics with GenAI for Marketing | Lesson 1: Data Visualization Done Right: Choosing Infographics for Maximum Impact | Lesson 2: AI-Powered Infographics: Mastering Content, Design, and Data Visualization | Lesson 3: From Inspiration to Impact: AI-Powered Infographic Design","Annerie du Plessis, Coursera Instructor Network"
Developing Applications with Google Cloud: Foundations,4.8 out of 5 stars,17 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/developing-applications-with-google-cloud-foundations,10 modules,"Cloud API, Containerization, Authentications, Data Storage, Application Performance Management, Cloud Storage, Cloud-Native Computing, Application Deployment, Cloud Applications, CI/CD, Generative AI, Google Cloud Platform, Authorization (Computing), Computer Programming Tools, Cloud Services, Machine Learning Software, Application Development",Introduction | Best practices for cloud application development | Getting started with Google Cloud development | Data storage options | Handling authentication and authorization | Adding intelligence to your application | Deploying applications | Compute options for your application | Monitoring and performance tuning | Course resources,"Google Cloud Training, Google Cloud"
Open-source AI Models,4.9 out of 5 stars,24 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/open-source-ai-models,1 module,"JavaScript Frameworks, Web Applications, Artificial Intelligence, Open Source Technology, Natural Language Processing, Generative AI, Data Ethics, Application Frameworks",Open-source AI Models,Per Harald Borgen
AI for Professional Communication,4.9 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-professional-communication,2 modules,"Content Creation, Target Audience, Writing, Social Media Content, Artificial Intelligence, Communication Strategies, Communication, Business Correspondence, Business Communication, ChatGPT, Business Writing, Strategic Communication, Meeting Facilitation, Prompt Engineering, Document Management, Social Media, Generative AI, Taking Meeting Minutes",Foundational Content | Main Content,"Jeanne Beatrix Law, Kennesaw State University"
"Emerging Technology, Disruption, and AI",4.7 out of 5 stars,27 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/emerging-technology-disruption-ai,4 modules,"Scenario Testing, Data Ethics, Storytelling, Business Transformation, Technology Strategies, Strategic Thinking, Emerging Technologies, Probability, Automation, Innovation, Artificial Intelligence, Decision Making","Module 1: Emerging Technology, Disruption, and AI | Module 2: Futurism, Scenario Planning, and Science Driven Decision Making | Module 3: Mastering the Foundational Skills for Navigating Disruption | Module 4: Artificial Intelligence: Techniques, Applications, and the Dawn of Autonomy","Robert J. Brunner, University of Illinois Urbana-Champaign"
AI for Lawyers: Obstacles and Opportunities,4.6 out of 5 stars,17 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-lawyers-obstacles-and-opportunities,2 modules,"Law Practice Management Software, Legal Strategy, Creativity, Risk Analysis, Emerging Technologies, ChatGPT, Generative AI, Critical Thinking, Communication, Analysis, Data Ethics, Experimentation, Artificial Intelligence, Prompt Engineering, Legal Risk",Conspicuously Good | AI Experimentation,"Patrick Barry, University of Michigan"
Advanced Data Analysis with ChatGPT,4.7 out of 5 stars,26 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-data-analysis-with-chatgpt,4 modules,"Data Analysis, Data Transformation, Natural Language Processing, Analytical Skills, Prompt Engineering, ChatGPT, AI Personalization, Technical Communication, Data-Driven Decision-Making, Business Intelligence, Data Validation",Advanced Data Analysis with ChatGPT | Lesson 1: Unlocking the Power of AI Data Analytics: Using ChatGPT for Advanced Data Analysis | Lesson 2: Mastering Effective Prompt Engineering for Optimized Data Insights | Lesson 3: Employing Best Practices and Data Validation with ChatGPT's Data Analytics Features,"antik patel, Coursera Instructor Network"
GenAI in Business: Planning Framework for Implementation,4.7 out of 5 stars,18 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/planning-framework-for-implementation,3 modules,"Business Strategy, Data Integration, Stakeholder Communications, Data Strategy, Business Solutions, Decision Making, Technology Roadmaps, Data Quality, Solution Design, Business Analysis, Business Transformation, Business Planning, Generative AI",PAD Framework of GenAI Adoption: The Problem | PAD Framework of GenAI Adoption: The Ability | PAD Framework of GenAI Adoption: The Data,"Andrew Wu, University of Michigan"
Building Intelligent Troubleshooting Agents,5 out of 5 stars,7 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/building-intelligent-troubleshooting-agents,5 modules,"Machine Learning, Performance Tuning, Agentic systems, Generative AI Agents, Prompt Engineering, Human Computer Interaction, Python Programming, Debugging, Artificial Intelligence and Machine Learning (AI/ML), Performance Testing, Large Language Modeling, Test Case, Natural Language Processing, Artificial Intelligence",LLM fine-tuning for task-specific adaptation | Fundamentals of AI agents | Natural language processing for troubleshooting | Implementing the troubleshooting agent | Testing and optimizing the agent,
Copywriting with ChatGPT: Produce Compelling Copy That Sells,4.8 out of 5 stars,60 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-ai-copywriting-with-chatgpt-produce-compelling-copy-that-sell,,"Writing and Editing, User Research, ChatGPT, Value Propositions, Editing, Customer Insights, Brand Management, Marketing Collateral, Copywriting, Marketing Materials, Product Knowledge, Marketing Communications, Target Audience, Prompt Engineering, Target Market, Content Creation",,"Rudi Hinds, Coursera Project Network"
Introduction to Microsoft 365 Copilot,4.6 out of 5 stars,203 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/introduction-to-microsoft-365-copilot,6 modules,"Artificial Intelligence, Prompt Engineering, Microsoft Copilot, Productivity Software, Microsoft Excel, Microsoft PowerPoint, Collaborative Software, ChatGPT, Data Security, Generative AI, Microsoft Outlook, Microsoft 365, Identity and Access Management, Microsoft Word",Introduction to O365 Copilot | Lesson 1: Unlocking AI With Copilot in Microsoft 365 | Lesson 2: Configuring Microsoft O365 Copilot for Individual and Team Productivity | Lesson 3: How to Use Copilot Effectively | Lesson 4: Mastering Copilot for Workflow and Collaboration | Lesson 5: Prompt Engineering with O365 Copilot,
The Complete Quantum Computing Course for Beginners,4.4 out of 5 stars,42 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-the-complete-quantum-computing-course-for-beginners,,"Data Manipulation, Mathematics and Mathematical Modeling, Linear Algebra, Software Installation, Computer Science, IBM Cloud, Scripting, Applied Mathematics, Algebra, Data Processing, Mathematical Modeling, Algorithms",Mathematical Foundations and Quantum Mechanics Essentials | Python Programming for Quantum Computing | Quantum Computing with Qiskit and Advanced Algorithms,Packt - Course Instructors
Sustainable Digital Innovation,4.5 out of 5 stars,194 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/sustainable-digital-innovation,5 modules,"Stakeholder Engagement, Governance, Innovation, Business Modeling, Technology Strategies, Digital Transformation, Business Management, Business Strategy, Business Leadership, Sustainability Reporting, Business Transformation, Corporate Sustainability, Business Strategies, Systems Thinking",Sustainable development - How does it relate to a business? | Integrating sustainability into business management | Aligning sustainablility in industrial digitalization | Sustainable development - A source for innovation | Prepare for transformation,"Jan Agri, Staffan Movin, EIT Digital"
The Art & Science of Product Management,4.5 out of 5 stars,151 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/pms-leading-design-engineering-ai-ml,3 modules,"Product Management, Artificial Intelligence and Machine Learning (AI/ML), Cross-Functional Team Leadership, User Experience Design, Machine Learning, Deep Learning, Artificial Intelligence, Interviewing Skills, Design, Technical Product Management, Team Leadership",Leading and Collaborating with Designers | PMing with AI and Machine Learning | Leading and Collaborating with Engineers + Acing the PM Technical Interview Question,"Nancy Wang, Advancing Women in Tech"
Exam Prep MLS-C01: AWS Certified Specialty Machine Learning,3.9 out of 5 stars,36 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/exam-prep-mls-c01-aws-certified-machine-learning-specialty,,"Real Time Data, Machine Learning, AWS Kinesis, Data Collection, Reinforcement Learning, Predictive Modeling, Feature Engineering, Applied Machine Learning, MLOps (Machine Learning Operations), Image Analysis, Amazon Redshift, Forecasting",Data Engineering in AWS | Exploratory Data Analysis in AWS | Modeling in AWS | ML Algorithms | Machine Learning Implementation and Operations in AWS,Whizlabs Instructor
Deep Learning for Business,4.4 out of 5 stars,681 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/deep-learning-business,6 modules,"Natural Language Processing, Artificial Neural Networks, Supervised Learning, Unsupervised Learning, Artificial Intelligence, Business Strategy, Tensorflow, Deep Learning, Reinforcement Learning, Machine Learning, Image Analysis",Deep Learning Products & Services | Business with Deep Learning & Machine Learning | Deep Learning Computing Systems & Software | Basics of Deep Learning Neural Networks | Deep Learning with CNN & RNN | Deep Learning Project with  TensorFlow Playground,"Jong-Moon Chung, Yonsei University"
Applied Statistics for Data Analytics,4.8 out of 5 stars,23 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/applied-statistics-for-data-analytics,4 modules,"Simulation and Simulation Software, Estimation, Statistical Visualization, Statistical Modeling, Spreadsheet Software, Histogram, Sampling (Statistics), Probability & Statistics, Correlation Analysis, Data Analysis, Generative AI, Probability Distribution, Probability, Statistical Hypothesis Testing, Statistical Analysis, Statistical Inference, Analytical Skills, Descriptive Statistics, Statistics",Foundational statistical techniques | Probability and simulation | Confidence intervals | Hypothesis testing,Sean Barnes
"AI-Enhanced Copywriting: SurferSEO, Upword and Anyword",4 out of 5 stars,50 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-enhanced-copywriting-surferseo-upword-and-anyword,1 module,"Content Creation, Search Engine Optimization, Copywriting, Web Content, Web Analytics and SEO, Generative AI, Productivity Software, Marketing Automation, Brand Awareness, Target Audience","AI-Enhanced Copywriting: SurferSEO, Upword and Anyword","Vinita Silaparasetty, Coursera Instructor Network"
Introduction to Microsoft Copilot,4.3 out of 5 stars,42 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-microsoft-copilot,3 modules,"Microsoft Copilot, Artificial Intelligence and Machine Learning (AI/ML), Microsoft Excel, Microsoft Word, Microsoft 365, Workflow Management, Artificial Intelligence, Microsoft Teams, Microsoft PowerPoint, Generative AI, Productivity Software, Prompt Engineering",Unlock AI with Copilot | Take advantage of Microsoft Copilot | Engineer your prompts to get the most out of Microsoft Copilot,
Inteligencia Artificial centrada en el ser humano,4.7 out of 5 stars,113 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/inteligencia-artificial-centrada-en-el-ser-humano,4 modules,"Ethical Standards And Conduct, Agentic systems, Artificial Intelligence, Human Centered Design, Human Computer Interaction, Artificial Intelligence and Machine Learning (AI/ML), Automation, Human Factors, Machine Learning, Human Machine Interfaces",Tema 1. Â¿QuÃ© es inteligencia? | Tema 2. Interacciones entre humanos y sistemas | Tema 3. Confiar o no confiar | Tema 4. AutonomÃ­a y supervisiÃ³n,"Florian Richter, TecnolÃ³gico de Monterrey"
Artificial Intelligence and legal issues,4.5 out of 5 stars,111 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/artificial-intelligence-and-legal-issues,4 modules,"General Data Protection Regulation (GDPR), Legal Strategy, Regulation and Legal Compliance, Lawsuits, Information Privacy, Artificial Intelligence, Law, Regulation, and Compliance, Legal Risk, Civil Law, Intellectual Property","Artificial Intelligence, Law and legal issues | Artificial Intelligence and Liability | Artificial Intelligence and Intellectual Property | Artificial Intelligence and risks to fundamental rights","Annamaria Italiano, Politecnico di Milano"
Midjourney for Beginners: Craft an Exquisite Piece of AI Art,4 out of 5 stars,22 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/rudi-hinds-midjourney-for-beginners-craft-ai-art,,"Marketing Design, Design and Product, Graphics Software, Generative AI, Prompt Engineering, Digital Design, Content Creation, Creativity",,"Rudi Hinds, Coursera Project Network"
AWS Services for AI Solutions,4.9 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-services-for-ai-solutions,3 modules,"Generative AI, Solution Architecture, Prompt Engineering, Image Analysis, Automation, Data Pipelines, Artificial Intelligence and Machine Learning (AI/ML), Scalability, Computer Vision, Data Quality, Generative AI Agents, AWS SageMaker, Natural Language Processing, Amazon Web Services",Module 1: AWS Pre-trained AI Services | Module 2: Optimizing FMs with Amazon Bedrock | Module 3: Designing AI Solutions,"Alex G., Oksana Hoeckele, Rafael Lopes, Amazon Web Services"
"AI Workflow: Machine Learning, Visual Recognition and NLP",4.4 out of 5 stars,86 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp,2 modules,"Classification And Regression Tree (CART), Python Programming, Tensorflow, Machine Learning Algorithms, Image Analysis, Artificial Neural Networks, Deep Learning, IBM Cloud, Scikit Learn (Machine Learning Library), Data Science, Regression Analysis, Predictive Modeling, Decision Tree Learning, Random Forest Algorithm, Feature Engineering, Supervised Learning, Applied Machine Learning, Natural Language Processing, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML)",Model Evaluation and Performance Metrics | Building Machine Learning and Deep Learning Models,"Mark J Grover, Ray Lopez, Ph.D."
Copilot for Sales,4.4 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-for-sales,3 modules,"Negotiation, Sales Process, Sales Presentation, Email Marketing, Taking Meeting Minutes, Microsoft Teams, Sales Enablement, Automation, Microsoft Copilot, Generative AI Agents, Customer Relationship Building, Calendar Management, Meeting Facilitation, Microsoft 365, Microsoft Outlook, Customer Communications Management",Introduction to Copilot for Sales | Enhancing Sales Communication and Efficiency With Copilot | Leveraging Copilot for Sales Enablement and Growth,
GenAI for Sales Teams,4 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-sales-teams,1 module,"AI Personalization, Business Ethics, Automation, Generative AI Agents, Sales Management, Customer experience improvement, Sales Process, Customer Engagement, Data-Driven Decision-Making, Sales Operations, Sales Strategy, Sales Enablement, Sales, Sales Development",GenAI for Sales Teams,"Christopher Klaus, Coursera Instructor Network"
Build AI Apps with LangChain.js,4.7 out of 5 stars,23 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/build-ai-apps-with-langchain,4 modules,"Scalability, Generative AI, User Interface (UI), Maintainability, Application Performance Management, Artificial Intelligence, Prompt Engineering, Data Storage, Databases, Application Development","Build AI apps with LangChain JS | Core Functionality & Processing | Challenges, UI, and Finalization | Test your knowledge!",Tom Chant
Computer Simulations,4.5 out of 5 stars,83 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/computer-simulations,4 modules,"Systems Thinking, Computational Thinking, Artificial Intelligence and Machine Learning (AI/ML), Computer Programming, Sociology, Network Analysis, Social Sciences, Economics, Simulations, Scientific Methods",Getting Started and Computer Simulations | Artificial Societies: Sugarscape | Computer Simulations and Characteristics of ABM | Model Thinking and Coding Artificial Societies,"Martin Hilbert, University of California, Davis"
ChatGPT Teach-Out,4.5 out of 5 stars,65 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-teach-out,1 module,"Data Ethics, Law, Regulation, and Compliance, Machine Learning, Information Privacy, Social Sciences, Artificial Intelligence, Generative AI, ChatGPT, Economics, Natural Language Processing, Large Language Modeling",ChatGPT Teach-Out,"Teach-Out Experts, University of Michigan"
Cloud Machine Learning Engineering and MLOps,4.5 out of 5 stars,84 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-machine-learning-engineering-mlops-duke,3 modules,"Flask (Web Framework), Cloud API, Applied Machine Learning, Software Engineering, Application Programming Interface (API), Cloud Applications, Computer Vision, Microsoft Azure, Natural Language Processing, MLOps (Machine Learning Operations), Artificial Intelligence and Machine Learning (AI/ML), Continuous Delivery, Google Cloud Platform",Getting Started with Machine Learning Engineering | Using AutoML | Emerging Topics in Machine Learning,"Noah Gift, Duke University"
GenAI for Digital Marketing and Ecommerce Analysts,4.8 out of 5 stars,25 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-digital-marketing-and-ecommerce-analysts,1 module,"Data Presentation, Data Processing, Data Analysis, Artificial Intelligence, Business Strategy, Generative AI, E-Commerce, Prompt Engineering, Data Visualization, Key Performance Indicators (KPIs), Web Analytics, Business Intelligence, Data-Driven Decision-Making, Google Analytics, Marketing Analytics, Analytics",GenAI for Digital Marketing and Ecommerce Analysts,"Anton Voroniuk, Coursera Instructor Network"
Machine Learning and NLP Basics,3.4 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-and-nlp-basics,4 modules,"Text Mining, Predictive Modeling, Natural Language Processing, Machine Learning Algorithms, Tensorflow, Classification And Regression Tree (CART), Artificial Neural Networks, Machine Learning, Applied Machine Learning, Deep Learning, Unstructured Data, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, Artificial Intelligence",Machine Learning | Deep Learning | Natural Language Process | Course Wrap-up and Assessments,
Artificial Intelligence in Finance and Wealth Management,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/aimachinelearninginfinance,,"Relationship Building, ChatGPT, Artificial Intelligence, Machine Learning, Learning Management Systems, Regulatory Compliance, Applied Machine Learning, Investment Management, Wealth Management, FinTech, Supervised Learning, Law, Regulation, and Compliance",Machine Learning and Human Learning | Artificial Intelligence in Financial Planning | Artificial Intelligence in Wealth Management,"Vania Carvalho de Castro, Dr. Craig Lemoine, Dr William Cope, JC Morgan, University of Illinois Urbana-Champaign"
LangChain MasterClass: Build 15 LLM Apps with Python,3.3 out of 5 stars,12 reviews,Intermediate · Course · 3 - 6 Months,https://www.coursera.org/learn/packt-langchain-masterclass-build-15-openai-and-llama-2-llm-apps-using-pyt-s2uus,25 modules,"Query Languages, OpenAI, Artificial Intelligence, Large Language Modeling, Text Mining, Natural Language Processing, Application Programming Interface (API), Generative AI, Python Programming, Prompt Engineering, Semantic Web, Data Processing, Application Development, ChatGPT",LangChain Introduction | OpenAI Introduction | Demo and Environment Setup | LangChain - Models Module Concept | Project #1 - Simple Question and Answer App | Project #2 - Simple Conversational App | Project #3 - Find Similar Things App for Kids | LangChain - Prompt Module Concept and Implementation Using Python | Project #4 - Marketing Campaign App | LangChain - Memory Module Concept | Project #5 - ChatGPT Clone with Summarization Option | LangChain - Data Connection Module Concept | Project #6 - Quiz MCQ Creator App | LangChain - Chains Module Concept | LangChain - Agents Module Concept | Project #7 - CSV Data Analysis Tool | Project #8 - YouTube Script Writing Tool | Project #9 - Support Chatbot for Your Website | Project #10 - Automatic Ticket Classification Tool | Project #11 - HR - Resume Screening Assistance | LLAMA 2 Introduction | Project #12 - Email Generator Using LLAMA 2 || Streamlit App | Project #13 - Invoice Extraction Bot | Project #14 - Text to SQL Query - Helper Tool || Google Collab || LLAMA 2 | Project #15 - Customer Care Call Summary Alert || OpenAI || Zapier NLA,Packt - Course Instructors
Advanced Topics in Artificial Intelligence,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-topics-in-artificial-intelligence,4 modules,"Artificial Intelligence, Automation, Cloud Infrastructure, Analytics",Module 1: AI Infrastructure: Data and Compute Needs | Module 2: AI and Autonomy | Module 3: AI and Robotics | Module 4: Business Applications of AI,"Robert J. Brunner, University of Illinois Urbana-Champaign"
Operationalizing LLMs on Azure,4.3 out of 5 stars,36 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/llmops-azure,4 modules,"OpenAI, Generative AI, Large Language Modeling, Software Architecture, Prompt Engineering, Artificial Intelligence, Scalability, Microsoft Azure, Risk Management Framework, Application Programming Interface (API), MLOps (Machine Learning Operations), Python Programming, Application Deployment, GitHub",Introduction to LLMOps with Azure | LLMs with Azure | Extending with Functions and Plugins | Building an End-to-End LLM application in Azure,"Noah Gift, Alfredo Deza, Derek Wales, Duke University"
Business Application of Machine Learning and Artificial Intelligence in Healthcare,4.4 out of 5 stars,84 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/artificialintelligence-in-healthcare,4 modules,"Advanced Analytics, Business Intelligence, Decision Support Systems, Business Analytics, Customer experience strategy (CX), Predictive Analytics, Emerging Technologies, Analytics, Healthcare Industry Knowledge, Data-Driven Decision-Making, Process Analysis, Artificial Intelligence and Machine Learning (AI/ML), Business Process Automation, Predictive Modeling, Health Informatics, Applied Machine Learning",Decision Support and Use Cases | Predictive Modeling Basics | Consumerism and Operationalization | Advanced Topics in Operationalization,"Craig Johnson, Northeastern University"
ChatGPT 4o for Beginners: Create Social Media Content,4.3 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/chatgpt-beginners,,"Social Media Content, Operational Efficiency, Brainstorming, ChatGPT, Quality Improvement, Artificial Intelligence, Content Creation, Prompt Engineering, Workflow Management, Generative AI",,"Jonathan âKyleâ Hobson, Coursera Project Network"
GenAI and LLMs on AWS,4.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-llm-aws,4 modules,"AWS SageMaker, Rust (Programming Language), Serverless Computing, Amazon Elastic Compute Cloud, Generative AI, Personally Identifiable Information, Large Language Modeling, General Data Protection Regulation (GDPR), Prompt Engineering, Continuous Monitoring, Cloud Computing, Development Environment, Data Ethics, Software Development Tools, Amazon CloudWatch, Amazon Web Services, Secure Coding, MLOps (Machine Learning Operations)",Getting Started with Developing on AWS for AI | AI Pair Programming from CodeWhisperer to Prompt Engineering | Amazon Bedrock | Project Challenges,"Noah Gift, Alfredo Deza, Derek Wales, Duke University"
Gen AI for Data Privacy & Protection,4.8 out of 5 stars,10 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-for-data-privacy--protection,1 module,"Security Awareness, Information Privacy, Generative AI, Data Governance, Technology Solutions, Data Security, Data Ethics, Cybersecurity, Personally Identifiable Information, Artificial Intelligence, General Data Protection Regulation (GDPR)",Generative AI for Data Privacy and Protection,
Artificial Intelligence Privacy and Convenience,4.7 out of 5 stars,90 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-privacy-and-convenience,3 modules,"Predictive Modeling, Cybersecurity, Data Integrity, Data Security, Information Privacy, Artificial Intelligence, Vulnerability Assessments, Data Ethics, Machine Learning, Personally Identifiable Information, Data Governance, Accountability",Privacy and convenience vs big data | Protecting Privacy: Theories and Methods | Building Transparent Models,Brent Summers
ChatGPT + Cybersecurity: AI-Powered Tabletops & Training,4.8 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-cybersecurity-table-tops,3 modules,"Threat Modeling, Scenario Testing, Cybersecurity, Generative AI, Crisis Management, Cyber Security Strategy, ChatGPT, Cross-Functional Collaboration, Prompt Engineering, Incident Response, Complex Problem Solving",Why Use Generative AI to Help Facilitate Tabletops & Practice Handling Unforeseen Events? | Introduction to Cybersecurity Tabletops & Generative AI Enhancements | Practice More Often with Cybersecurity Micro-Tabletops & GPTs,"Dr. Jules White, Dr. Sam Hays, Vanderbilt University"
Social Computing,4.2 out of 5 stars,8 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/social-computing,,"Graph Theory, Tensorflow, Machine Learning, Machine Learning Methods, R Programming, Human Machine Interfaces, Network Analysis, Data Collection, Statistical Analysis, Applied Machine Learning, Analytics, Research Design",Introduction to Social Computing | Social Network Analysis | Training AI with Humans | Chatbots,"Ian McCulloh, Johns Hopkins University"
AI for Decision Makers,4.6 out of 5 stars,16 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-for-decision-makers,5 modules,"Strategic Leadership, Organizational Leadership, Applied Machine Learning, Technology Strategies, Law, Regulation, and Compliance, Business Ethics, Resource Allocation, Regulation and Legal Compliance, Data Ethics, Information Privacy, Artificial Intelligence and Machine Learning (AI/ML), Ethical Standards And Conduct, Business Leadership, Generative AI, Artificial Intelligence, Project Management, Decision Making",Introduction to AI for Decision Makers | Exploring AI Possibilities | Avoiding AI Harm | Determining AI Needs | Developing AI Policy,"Ava Hoffman, PhD, Candace Savonen, MS, Elizabeth Humphries, PhD, Carrie Wright, PhD, Fred Hutchinson Cancer Center"
