課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
iOS App Store & In-App Purchases,4.7 out of 5 stars,88 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ios-swift-app-store-in-app-purchase,3 modules,"User Interface (UI), Payment Systems, UI Components, User Experience, Software As A Service, Apple iOS, Transaction Processing, iOS Development, Mobile Development",Simple In-App Purchases | Consumables & Non-Consumables | In-App Purchase Subscriptions,Mark Price
Functional Programming Principles in Scala (Scala 2 version),4.8 out of 5 stars,64 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/scala2-functional-programming,6 modules,"Scala Programming, Integrated Development Environments, Algorithms, Object Oriented Programming (OOP), Programming Principles, Data Structures, Functional Design",Getting Started + Functions & Evaluation | Higher Order Functions | Data and Abstraction | Types and Pattern Matching | Lists | Collections,"Martin Odersky, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne"
GenAI and LLMs on AWS,4.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-llm-aws,4 modules,"Amazon Elastic Compute Cloud, Continuous Monitoring, AWS SageMaker, Prompt Engineering, Data Ethics, Large Language Modeling, Generative AI, Software Development Tools, Serverless Computing, Secure Coding, Cloud Computing, MLOps (Machine Learning Operations), Amazon CloudWatch, Amazon Web Services, Personally Identifiable Information, Rust (Programming Language), Development Environment, General Data Protection Regulation (GDPR)",Getting Started with Developing on AWS for AI | AI Pair Programming from CodeWhisperer to Prompt Engineering | Amazon Bedrock | Project Challenges,"Noah Gift, Alfredo Deza, Derek Wales, Duke University"
TypeScript Variables and Data Types,4.5 out of 5 stars,97 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/typescript-variables-and-data-types,,"Web Language, Javascript, Web Development Tools, Programming Principles, TypeScript",,"Chaitra Deshpande, Coursera Project Network"
Introduction to Ethical Hacking Principles,4.6 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-ethical-hacking-principles,1 module,"Computer Security, Information Systems Security, Penetration Testing, Vulnerability Assessments, Cyber Security Policies, Technical Writing, General Data Protection Regulation (GDPR), Data Ethics, Vulnerability Management, Cybersecurity, Information Privacy",Ethical Hacking Principles and Practices,"Skill-Up EdTech Team, Christo Oehley, SkillUp EdTech"
Introduction to Machine Learning with Python,3.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-machine-learning-with-python,4 modules,"Deep Learning, Regression Analysis, Machine Learning, Unsupervised Learning, Generative AI, Image Analysis, Supervised Learning, Machine Learning Algorithms, Artificial Neural Networks, Python Programming, Applied Machine Learning, Computer Programming, Computer Vision",Course Introduction | Module 1: Introduction to Machine Learning | Module 2: More Supervised Learning Algorithms | Module 3: Advanced Machine Learning Topics,"Adwith Malpe, Arizona State University"
Cloud Computing Fundamentals on Alibaba Cloud,4.7 out of 5 stars,99 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/alibaba-cloud-computing,8 modules,"Load Balancing, Cloud Storage, Encryption, Scalability, Database Management, Servers, Cloud Infrastructure, Relational Databases, Cloud Computing Architecture, Data Security, Data Storage Technologies, Cloud Security, Cloud Computing",Manage and Operate ECS | Manage and Operate RDS | Manage and Operate OSS | Handle Large Traffic with Load Balancer | Use Cloud Resources Flexibly According to your Business Requirements | Secure Your Data on Alibaba Cloud | Connect to China with China Gateway | Exam Preparation,"Steve Xue, Alibaba Cloud Academy"
iOS App Store & In-App Purchases,4.7 out of 5 stars,88 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ios-swift-app-store-in-app-purchase,3 modules,"User Interface (UI), Payment Systems, UI Components, User Experience, Software As A Service, Apple iOS, Transaction Processing, iOS Development, Mobile Development",Simple In-App Purchases | Consumables & Non-Consumables | In-App Purchase Subscriptions,Mark Price
Seguridad en la red,4.8 out of 5 stars,107 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/seguridad-en-la-red,4 modules,"Intrusion Detection and Prevention, Cybersecurity, Incident Response, Cloud Security, Security Controls, Information Systems Security, Computer Security Incident Management, Data Security, Cyber Security Strategy, IT Security Architecture, Network Security",Arquitectura de Ciberseguridad en la Red de Computadores y en la Nube | La ciberdefensa en la red | Seguridad en el Host | CÃ³mputo Forense,"Harold Enrique Castro Barrera, Carlos AndrÃ©s Lozano GarzÃ³n, Sandra Julieta Rueda RodrÃ­guez, Yezid Enrique Donoso Meisel, Juan Diego Jimenez, Universidad de los Andes"
Exploiting and Securing Vulnerabilities in Java Applications,4.4 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/exploiting-securing-vulnerabilities-java-applications,4 modules,"Vulnerability Assessments, Open Web Application Security Project (OWASP), Secure Coding, Git (Version Control System), JSON, Authorization (Computing), Java, Docker (Software), Penetration Testing, Dependency Analysis, Authentications, Java Programming, Application Security",Setup and Introduction to Cross Site Scripting Attacks | Injection Attacks | Authentication and Authorization | Dangers of Vulnerable Components and Final Project,"Joubin Jabbari, University of California, Davis"
Game Design and Development 5: Capstone Project,4.8 out of 5 stars,36 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/game-design-and-development-5,4 modules,"Usability Testing, Software Documentation, Conceptual Design, Software Design Documents, Video Game Development, Game Design, Ideation, Creativity, Prototyping, Peer Review","Milestone 1: Your Game Idea | Milestone 2: Early Prototype, Blueprint, and Progress Report | Milestone 3: First Playable and Fun Test | Finishing Up","Brian Winn, Michigan State University"
Blockchain in Financial Services: Strategic Action Plan,4.4 out of 5 stars,68 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/blockchain-strategic-action-plan,5 modules,"Project Implementation, Financial Services, Strategic Decision-Making, Business Modeling, Work Breakdown Structure, Solution Design, Plan Execution, Competitive Analysis, Market Analysis, Market Research, Feasibility Studies, Blockchain, Market Opportunities, Project Design, Value Propositions, Business Strategy",Industry Analysis | Opportunity Identification | Positioning | Execution Plan | Final Deliverable,"Don Tapscott, Alex Tapscott"
أساسيات مواقع الويب سريعة الاستجابة: البرمجة باستخدام HTML وCSS وJavaScript,4.7 out of 5 stars,55 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/website-coding-ar,5 modules,"Web Development, Development Environment, Front-End Web Development, Javascript, Bootstrap (Front-End Framework), Hypertext Markup Language (HTML), Web Design, Responsive Web Design, Cascading Style Sheets (CSS)",ÙÙØ¯ÙØ© Ø­ÙÙ Ø§ÙØ¯ÙØ±Ø© Ø§ÙØªØ¯Ø±ÙØ¨ÙØ© | HTML | CSS | Ø¨Ø¯Ø§ÙØ© ÙÙØ®Øµ JavaScript | Ø§ÙØªØ¹ÙÙ ÙÙ JavaScript,"Dr Matthew Yee-King, Prof Marco Gillies, Dr Kate Devlin, University of London, Goldsmiths, University of London"
Oracle APEX: Foundations,4.5 out of 5 stars,11 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/oracle-apex--foundations,3 modules,"Oracle Databases, UI Components, Application Security, Application Deployment, Cloud Applications, Database Application, Authentications, Data Import/Export, Authorization (Computing), Application Development",Introduction to Low-Code Application Development with Oracle APEX | Adding Application Components | Managing your APEX Application,"Chaitanya Koratamaddi, Roopesh Thokala, Apoorva Srinivas"
Build AI Apps with LangChain.js,4.7 out of 5 stars,23 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/build-ai-apps-with-langchain,4 modules,"Artificial Intelligence, Application Development, Scalability, Generative AI, Databases, Maintainability, User Interface (UI), Data Storage, Application Performance Management, Prompt Engineering","Build AI apps with LangChain JS | Core Functionality & Processing | Challenges, UI, and Finalization | Test your knowledge!",Tom Chant
Emprendimiento y métodos ágiles de desarrollo en videojuegos,4.5 out of 5 stars,53 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/videojuegos-emprendimiento,5 modules,"Persona Development, Agile Project Management, Video Game Development, Product Testing, Target Market, Presentations, Value Propositions, Agile Methodology, Entrepreneurship, Target Audience, Business Modeling, Sprint Planning, Sprint Retrospectives, Game Design, Market Opportunities, Scrum (Software Development)",IntroducciÃ³n a mÃ©todos Ã¡giles: SCRUM | El negocio de los videojuegos | Construyendo el perfil de valor para un videojuego | SCRUM a nivel intermedio | Las pruebas de mercado y el pitch de negocio,"Felipe Estrada Prada, Oscar RamÃ­rez Manrique, Universidad de los Andes"
Rust Programming Masterclass from Beginner to Expert,3.8 out of 5 stars,19 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-rust-programming-masterclass-from-beginner-to-expert,,"System Programming, Software Testing, Programming Principles, Rust (Programming Language), Software Design Patterns, Integrated Development Environments, Development Environment, Web Applications, Development Testing, Web Scraping, Algorithms, Scalability",Introduction to Rust Programming and Core Concepts | Intermediate Rust Programming and Advanced Concepts | Advanced Rust Programming and Real-World Applications,Packt - Course Instructors
SQL Server数据库技术,4.7 out of 5 stars,61 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/sql-server-shujuku-jishu,3 modules,"Databases, SQL, User Accounts, Relational Databases, Stored Procedure, Database Management, Query Languages, Data Integrity, Data Security, C# (Programming Language), Database Architecture and Administration, Microsoft SQL Servers, Database Design, Software Installation",å³ç³»æ°æ®åºåSQL Serverä½¿ç¨å¥é¨ | æ°æ®ç®¡çååºæ¬æ¥è¯¢ | é«çº§æ¥è¯¢åæ°æ®åºçå®å¨,"å´ å®, Xi'an Jiaotong University"
"Networking, Peripherals, and Wireless Technologies",4.9 out of 5 stars,11 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-networking-peripherals-and-wireless-technologies-fhkx1,5 modules,"Network Troubleshooting, Network Protocols, Peripheral Devices, Network Routers, Network Infrastructure, Wireless Networks, Computer Networking, Computer Hardware, Network Switches, USB, Networking Hardware, TCP/IP, Dynamic Host Configuration Protocol (DHCP), Virtual Local Area Network (VLAN), Hardware Troubleshooting, Display Devices, General Networking, Local Area Networks, Computer Displays",Book Chapter 10 - Essential Peripherals | Book Chapter 17 - Display Technologies | Book Chapter 18 - Essentials of Networking | Book Chapter 19 - Local Area Networking | Book Chapter 20 - Wireless Networking,Packt - Course Instructors
Previous OWASP Risks,4.9 out of 5 stars,20 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/previous-owasp-risks,4 modules,"Secure Coding, Application Security, Vulnerability Management, Security Testing, Open Web Application Security Project (OWASP), Vulnerability Assessments",Overview | XML External Entities | Cross Site Scripting | Insecure Deserialization,John Wagnon
Learn Tailwind CSS,4.5 out of 5 stars,23 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-tailwind-css,2 modules,"Cascading Style Sheets (CSS), HTML and CSS, Responsive Web Design, Web Development, Typography, Front-End Web Development, Web Design, UI Components",Foundations of Tailwind CSS | Advanced Tailwind CSS and Projects,Rachel Johnson
Create a High-Fidelity Prototype with Figma,3.8 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-high-fidelity-prototype-figma,,"User Interface and User Experience (UI/UX) Design, Mobile Development, Prototyping, Mockups, Figma (Design Software), User Interface (UI) Design, Collaborative Software",,"Harrison Kong, Coursera Project Network"
Introduction To Java Database Connectivity - JDBC,4.4 out of 5 stars,83 reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/java-database-connectivity,,"Data Access, Java Programming, Java, Software Development, Database Application, Database Development, MySQL, Computer Programming, Data Storage, Databases",,"Piroz Amin, Coursera Project Network"
Learn SQL with Databricks,3.7 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/learn-sql-with-databricks,5 modules,"Apache Spark, Query Languages, Performance Tuning, Data Security, Data Sharing, Database Management, Data Integration, Big Data, SQL, Data Manipulation, Stored Procedure, Databricks",Introduction to SQL and Databricks | SQL Fundamentals | Advanced SQL Queries | Data Manipulation and Optimization | Course Wrap-Up Assessment,
Introduction to FastAPI framework,2.7 out of 5 stars,23 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/introduction-to-fastapi-framework,,"Restful API, Program Development, Test Tools, Software Documentation, Web Frameworks, Server Side, Python Programming, Application Development, Application Programming Interface (API), Web Applications, JSON, Application Deployment, Data Validation",,"Alfredo Deza, Duke University"
Generative AI Essentials: A Comprehensive Introduction,4 out of 5 stars,32 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-essentials-comprehensive-introduction,3 modules,"ChatGPT, Artificial Intelligence, Data Ethics, Generative AI, Interactive Learning, Prompt Engineering, AI Personalization, Automation, Critical Thinking",Introduction to Generative AI | Generative AI in Daily Life | Challenges of Generative AI,"Fractal Analytics Academy, Fractal Analytics"
Introduction to UX/UI Design,4.6 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-uxui-design,4 modules,"Software Development Life Cycle, User Research, Emerging Technologies, Augmented and Virtual Reality (AR/VR), Design Thinking, InVision (Design Software), Prototyping, Wireframing, Adobe XD",Understanding UI and UX Design | The Role of UX/UI in Product Design | Exploring Careers in UX/UI Design | Final Project and Course Wrap-UpÂ,"IBM Skills Network Team, Navdeep Malhotra"
C Programming: Pointers and Memory Management - 4,4.8 out of 5 stars,56 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/c-programming-pointers-and-memory-management,5 modules,"Computer Programming, Data Structures, C (Programming Language), Operating Systems, Computer Programming Tools, Debugging, System Programming, Computer Engineering, Linux, Embedded Systems",Welcome | Week 1: Memory and pointers | Week 2: Multidimensional arrays | Week 3: Dynamic memory allocation | Concluding the course,"RÃ©mi SHARROCK, Petra Bonfert-Taylor, Dartmouth College, Institut Mines-TÃ©lÃ©com"
Writing Java Application Code,4.4 out of 5 stars,59 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/writing-java-code-for-applications,4 modules,"UI Components, Mobile Development, Development Environment, Computer Programming, Java, Application Servers, Command-Line Interface, Java Programming, Application Development, Web Applications, User Interface (UI)",Java Console Applications | Java Windows Applications | More Java Windows Applications | Java Web and Mobile applications,Jim Sullivan
Gemini in Google Drive,4.9 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gemini-in-google-drive,1 module,"File Management, Document Management, Google Workspace, Generative AI, Prompt Engineering",Gemini in Google Drive,"Google Cloud Training, Google Cloud"
Cloud Security on AWS,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-security-on-aws,1 module,"Amazon Web Services, Identity and Access Management, Cloud Computing, Incident Response, Network Administration, Security Controls, Computer Security Incident Management, Data Loss Prevention, Threat Management, Data Security, Security Strategy, Security Management, Threat Detection, Cloud Security, Encryption, Network Planning And Design, Network Security, IT Security Architecture, Cloud Standards, AWS Identity and Access Management (IAM)",Getting Started with AWS Cloud Security,
Discovery and Low-Fidelity Design with Figma,4.7 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/discovery-and-low-fidelity-design-with-figma,4 modules,"User Centered Design, Usability, Figma (Design Software), User Flows, Human Centered Design, User Experience Design, Prototyping, UI/UX Research, Wireframing, User Experience, Collaborative Software, User Research, User Interface and User Experience (UI/UX) Design, Persona (User Experience)",Introduction to User Experience (UX) Discovery and Figma Basics | User Personas and Journey Mapping | User Flow and Wireframing | Basic Prototyping and Design Critique,Heather Emerson
Java Database Connectivity,4.7 out of 5 stars,54 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/java-database-connectivity,,"Database Design, Java Platform Enterprise Edition (J2EE), Data Mapping, PL/SQL, Query Languages, Database Management, Transaction Processing, Database Systems, Java Programming, SQL, JUnit, Data Manipulation",Java Database Connectivity (JDBC) Introduction | Prepared Statements and Stored Procedures | Java Data Access - SQL Primer | Jakarta Persistence (JPA),"Ed Lance, Derek Parsons, Marnie Knue"
"Java Basic Structures: Arrays, Strings, and Files",4.6 out of 5 stars,41 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/java-basic-structures-arrays-strings-and-files,3 modules,"Computer Programming, Data Import/Export, Data Structures, Java Programming, Computer Science, Java, File Management, Object Oriented Programming (OOP), Programming Principles",Arrays | Strings | Files,"Patrick Ester, Anh Le, Elise Deitrick"
Crea tu artículo científico con latex,4.6 out of 5 stars,101 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/articulo-cientifico-latex,,"Research Reports, Scientific Methods, Technical Writing, Document Management, Technical Documentation",,"MarÃ­a Ignacia EspaÃ±a, Coursera Project Network"
Big Data Analysis with Scala and Spark (Scala 2 version),N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/scala2-spark-big-data,4 modules,"Data Manipulation, Programming Principles, Apache Spark, Performance Tuning, Big Data, Scala Programming, Data Processing, Distributed Computing, Apache Hadoop, SQL","Getting Started + Spark Basics | Reduction Operations & Distributed Key-Value Pairs | Partitioning and Shuffling | Structured data: SQL, Dataframes, and Datasets","Prof. Heather Miller, Ãcole Polytechnique FÃ©dÃ©rale de Lausanne"
Desarrollo de Videojuegos 3D en Unity: Una Introducción,4.2 out of 5 stars,32 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/juegos-3d,5 modules,"Prototyping, Interaction Design, Software Documentation, Animation and Game Design, Agile Methodology, Virtual Environment, Visualization (Computer Graphics), Video Game Development, Unity Engine, Computer Graphics",MÃ³dulo 1: IntroducciÃ³n al curso y conceptos bÃ¡sicos sobre videojuegos 3D | MÃ³dulo 2: Inicio de tu propio desarrollo | MÃ³dulo 3: Conceptos de programaciÃ³n | MÃ³dulo 4: Terminando tu Nivel. PublicaciÃ³n | MÃ³dulo 5: Pruebas del trabajo de otros y mejoras a tu prototipo,"Pablo Figueroa, Universidad de los Andes"
Introduction to Modern Web Development with ASP.NET Core,4.7 out of 5 stars,38 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/modern-web-development,4 modules,"Data Access, ASP.NET, Unit Testing, Restful API, Authentications, Model View Controller, C# (Programming Language), Cloud Computing, Computer Programming, Data Validation, OAuth, Software Testing, Data Migration, Application Programming Interface (API), Web Applications, Web Development, Web Services, Authorization (Computing), Application Security",Getting Started with ASP.NET Core | Building Web APIs with ASP.NET Core | Working with Data in ASP.NET Core | Securing ASP.NET Core Applications,
User Experience in Game Design,4.1 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/user-experience-in-game-design,4 modules,"Prototyping, Game Design, Video Game Development, Unreal Engine, User Experience Design, Web Content Accessibility Guidelines, User Interface (UI) Design, Animations, Usability",User Experience Game Theory | Accessibility Design in Games | User Experience Categories | Establishing a Game Loop,"Christopher Main, Christen Main, Epic Games"
User Experience in Game Design,4.1 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/user-experience-in-game-design,4 modules,"Prototyping, Game Design, Video Game Development, Unreal Engine, User Experience Design, Web Content Accessibility Guidelines, User Interface (UI) Design, Animations, Usability",User Experience Game Theory | Accessibility Design in Games | User Experience Categories | Establishing a Game Loop,"Christopher Main, Christen Main, Epic Games"
DevOps Complete Course,4.2 out of 5 stars,14 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/packt-devops-complete-course,,"Continuous Deployment, Kubernetes, Continuous Delivery, Artifactory, CI/CD, Apache Maven, Continuous Integration, GitHub, Application Deployment, Prometheus (Software), DevOps, Software Development",Foundations of DevOps and Git | Advanced Git and GitHub Practices | Build Automation and Continuous Integration | Advanced DevOps Tools and Practices,Packt - Course Instructors
JavaScript Full Stack Capstone Project,4.9 out of 5 stars,31 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/javascript-full-stack-capstone-project,6 modules,"Database Management, NoSQL, Web Applications, React.js, Full-Stack Web Development, Application Development, DevOps, JavaScript Frameworks, MongoDB, Javascript, Front-End Web Development, Restful API, Software Architecture, Back-End Web Development, Node.JS, Application Deployment, Authorization (Computing), Kubernetes, Cloud Applications, CI/CD","Project Introduction, Repository Setup, User Stories and Database Setup | Back-end APIs and Services | Add Front-end Pages | Back-end APIs for Front-end Components | CI/CD, Containerize, and Deploy | Final Project Submission and Peer Review","Upkar Lidder, Lavanya Thiruvali Sunderarajan"
Learn Python: 1,5 out of 5 stars,16 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-python-1,1 module,"Programming Principles, Web Development Tools, Scripting Languages, Software Engineering, Scripting, Data Structures, Python Programming, Web Development, Computer Programming, User Interface (UI)","Learn Python, Part 01",Olof Paulson
"Data Engineer, Big Data and ML on Google Cloud em Português",4.7 out of 5 stars,123 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-data-machine-learning-br,,"Real Time Data, Unstructured Data, Tensorflow, Data Pipelines, Big Data, Analytics, Artificial Intelligence and Machine Learning (AI/ML), Cloud Solutions, MLOps (Machine Learning Operations), Dataflow, Data Lakes, Data Processing","Modernizing Data Lakes and Data Warehouses with GCP em PortuguÃªs Brasileiro | Building Batch Data Pipelines on GCP em PortuguÃªs Brasileiro | Building Resilient Streaming Analytics Systems on GCP em PortuguÃªs Brasileiro | Smart Analytics, Machine Learning, and AI on GCP em PortuguÃªs Brasileiro","Google Cloud Training, Google Cloud"
JavaScript Essentials For Beginners,3.8 out of 5 stars,26 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/javascript-essentials-beginners,,"Data Validation, Scripting Languages, Web Design and Development, Scripting, Interaction Design, UI Components, Web Applications, Interactive Design, Web Development, Event-Driven Programming, Javascript",,"Piroz Amin, Coursera Project Network"
Design and Analysis of Algorithms,4.4 out of 5 stars,30 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cpsc-8400-design-and-analysis-of-algorithms,6 modules,"Computer Science, Data Structures, Probability Distribution, Computational Thinking, Theoretical Computer Science, Combinatorics, Design Strategies, Graph Theory, Performance Testing, Computer Programming, Algorithms, Probability, Applied Mathematics",Module 1: Preliminary Concepts and Fundamentals | Module 2: Programming Assignment #1 | Module 3: Randomization | Module 4: Recursion | Module 5: Programming Assignment #2 | Module 6: Fundamental Data Structures,"Brian Dean, Clemson University"
Real-World Cloud Product Management,4.6 out of 5 stars,89 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/real-world-cloud-pm,,"Amazon Elastic Compute Cloud, Data Security, Network Architecture, Technical Management, Cloud Computing, Cloud Management, Amazon S3, Amazon Redshift, Product Management, Technical Product Management, AWS Identity and Access Management (IAM), Amazon Web Services","Real-World Cloud PM 1 of 3: Cloud Business and Technology | Real-World Cloud PM 2 of 3: Managing, Innovating, Pricing | Real-World Cloud PM 3 of 3: Security, AWS Well-Architected","Nancy Wang, Gordon Yu, Advancing Women in Tech"
Procesamiento de Imágenes,4.3 out of 5 stars,13 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/procesamiento-de-imagenes,8 modules,"Linear Algebra, Data Processing, Computer Vision, Image Analysis, Algorithms, Python Programming, NumPy",IntroducciÃ³n al curso | IntroducciÃ³n al procesamiento de imÃ¡genes | Procesamiento en el dominio del espacio | Procesamiento de imÃ¡genes a color | Procesamiento en el dominio de la frecuencia | RestauraciÃ³n de imÃ¡genes | Procesamiento morfolÃ³gico | SegmentaciÃ³n de imÃ¡genes,"Domingo Mery, Pontificia Universidad CatÃ³lica de Chile"
AI for Decision Makers,4.6 out of 5 stars,16 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/ai-for-decision-makers,5 modules,"Artificial Intelligence and Machine Learning (AI/ML), Organizational Leadership, Generative AI, Applied Machine Learning, Data Ethics, Information Privacy, Business Ethics, Strategic Leadership, Ethical Standards And Conduct, Technology Strategies, Law, Regulation, and Compliance, Resource Allocation, Decision Making, Business Leadership, Regulation and Legal Compliance, Artificial Intelligence, Project Management",Introduction to AI for Decision Makers | Exploring AI Possibilities | Avoiding AI Harm | Determining AI Needs | Developing AI Policy,"Ava Hoffman, PhD, Candace Savonen, MS, Elizabeth Humphries, PhD, Carrie Wright, PhD, Fred Hutchinson Cancer Center"
Continuous Delivery and Managing Builds with Azure DevOps,4.6 out of 5 stars,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/continuous-delivery-managing-builds-azure-devops,,"Git (Version Control System), Continuous Deployment, Azure DevOps, Continuous Integration, Continuous Delivery, CI/CD, Devops Tools",,"Daniel GreguriÄ, Coursera Project Network"
Developing FPGA-accelerated cloud applications with SDAccel: Theory,4.7 out of 5 stars,77 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/fpga-sdaccel-theory,6 modules,"Programming Principles, Distributed Computing, Software Development Tools, Hardware Architecture, Development Environment, Amazon Elastic Compute Cloud, Cloud Applications, Cloud Computing Architecture, Computer Architecture, System Design and Implementation, Cloud Infrastructure, Performance Tuning, Amazon Web Services, Application Specific Integrated Circuits",Familizarize youself with FPGA technologies | A bird's eye view on SDAccel | On how to optmize your system | Optimize your system via SDAccel | Other optimizations | An introduction to FPGA-augmented cloud infrastructures,"Marco Domenico Santambrogio, Politecnico di Milano"
软件工程,4.6 out of 5 stars,55 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ruanjian-gongcheng,11 modules,"Test Case, Unified Modeling Language, Object Oriented Design, Software Development Life Cycle, System Requirements, Systems Design, Software Development, Requirements Analysis, Systems Analysis, Software Testing, Agile Software Development, Software Development Tools, Software Engineering, Software Development Methodologies, Software Quality Assurance, Agile Methodology, Development Environment, Functional Requirement",è½¯ä»¶å·¥ç¨æ¦è®ºåè½¯ä»¶è¿ç¨ | è½¯ä»¶éæ± | ç»æåæ¹æ³-1 | ç»æåæ¹æ³-2 | é¢åå¯¹è±¡æ¹æ³-1 | é¢åå¯¹è±¡æ¹æ³-2 | é¢åå¯¹è±¡æ¹æ³-3 | é¢åå¯¹è±¡æ¹æ³-4åææ·å¼åæ¹æ³ | è½¯ä»¶æµè¯ | è½¯ä»¶é¡¹ç®ç®¡ç | è½¯ä»¶å¼åå·¥å·ä¸ç¯å¢,Peking University
Continuous Delivery and Managing Builds with Azure DevOps,4.6 out of 5 stars,7 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/continuous-delivery-managing-builds-azure-devops,,"Git (Version Control System), Continuous Deployment, Azure DevOps, Continuous Integration, Continuous Delivery, CI/CD, Devops Tools",,"Daniel GreguriÄ, Coursera Project Network"
Developing FPGA-accelerated cloud applications with SDAccel: Theory,4.7 out of 5 stars,77 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/fpga-sdaccel-theory,6 modules,"Programming Principles, Distributed Computing, Software Development Tools, Hardware Architecture, Development Environment, Amazon Elastic Compute Cloud, Cloud Applications, Cloud Computing Architecture, Computer Architecture, System Design and Implementation, Cloud Infrastructure, Performance Tuning, Amazon Web Services, Application Specific Integrated Circuits",Familizarize youself with FPGA technologies | A bird's eye view on SDAccel | On how to optmize your system | Optimize your system via SDAccel | Other optimizations | An introduction to FPGA-augmented cloud infrastructures,"Marco Domenico Santambrogio, Politecnico di Milano"
